review_score_id,review_id,review_category_id,score,created_at
965,1788,1784,2,2025-05-23 01:48:09.710779+00:00
966,1788,717,5,2025-03-03 20:05:25.096312+00:00
967,1788,1062,4,2024-08-11 12:27:27.812867+00:00
968,548,268,3,2024-03-01 09:58:19.708697+00:00
969,548,1210,4,2025-02-18 04:50:34.733419+00:00
970,1119,30,2,2024-01-31 04:07:51.824121+00:00
971,1119,1274,2,2025-10-31 22:44:37.122993+00:00
972,1119,868,4,2025-09-27 13:37:31.416493+00:00
973,1119,980,2,2025-07-01 00:26:22.873158+00:00
974,1481,143,5,2024-01-29 23:29:49.645730+00:00
975,1481,1322,4,2024-06-28 04:53:28.073310+00:00
976,1481,1380,2,2024-03-16 20:42:32.421432+00:00
977,1708,629,2,2024-11-06 20:59:08.951790+00:00
978,1708,258,1,2025-10-18 14:19:43.468480+00:00
979,1708,1860,1,2025-08-23 07:15:10.982489+00:00
980,1288,950,5,2025-05-17 05:55:31.719689+00:00
981,1288,244,1,2025-01-02 22:17:26.411178+00:00
982,1288,36,2,2025-10-02 13:53:30.359270+00:00
983,1288,843,5,2025-07-19 20:04:37.206344+00:00
984,1855,1687,4,2024-10-28 09:18:44.490220+00:00
985,954,1870,3,2025-07-17 19:46:14.557500+00:00
986,954,1734,2,2025-12-29 08:31:15.272544+00:00
987,954,509,5,2024-09-11 05:39:54.037304+00:00
988,954,667,3,2024-11-20 18:42:07.053193+00:00
989,560,505,5,2025-07-21 22:51:56.312494+00:00
990,560,984,5,2024-06-19 18:48:03.831273+00:00
991,560,1382,1,2025-06-27 19:33:01.364299+00:00
992,560,1462,5,2024-11-27 17:50:10.069006+00:00
993,560,1483,5,2025-10-22 01:15:11.710510+00:00
994,1065,1625,5,2025-07-24 15:34:51.389662+00:00
995,1065,1538,1,2025-01-10 22:42:53.901557+00:00
996,1065,1276,5,2025-12-30 18:49:58.963474+00:00
997,1065,368,1,2024-10-19 19:44:38.736355+00:00
998,1065,12,4,2025-10-02 17:39:21.144232+00:00
999,520,120,5,2025-06-01 07:57:45.527957+00:00
1000,520,554,5,2024-12-28 13:21:15.664587+00:00
1001,520,1735,4,2024-08-31 16:52:48.313705+00:00
1002,520,112,2,2025-09-15 23:34:13.307224+00:00
1003,803,596,2,2024-11-11 16:46:21.740031+00:00
1004,803,1418,3,2024-07-23 16:47:27.002645+00:00
1005,803,1910,4,2025-11-15 08:50:50.297620+00:00
1006,803,901,5,2024-04-19 22:30:12.485285+00:00
1007,803,241,2,2024-03-04 04:14:31.862991+00:00
1008,66,1920,5,2024-07-07 16:07:19.350619+00:00
1009,1193,1927,3,2024-12-29 00:45:08.970166+00:00
1010,252,712,1,2025-10-01 19:18:24.310562+00:00
1011,252,405,3,2025-10-15 05:52:31.019031+00:00
1012,252,350,2,2025-12-01 16:49:41.396501+00:00
1013,252,1714,1,2024-03-05 03:46:11.336242+00:00
1014,263,852,2,2024-11-20 18:13:50.529124+00:00
1015,263,885,4,2025-01-19 18:33:45.089966+00:00
1016,263,1708,4,2024-06-05 19:21:51.976673+00:00
1017,263,1266,3,2024-07-14 17:34:49.652682+00:00
1018,375,942,1,2024-12-15 21:46:33.378328+00:00
1019,1307,1335,4,2025-01-05 00:44:42.265708+00:00
1020,1307,65,1,2025-12-01 02:57:26.129751+00:00
1021,1307,1045,5,2024-11-24 11:05:03.503710+00:00
1022,1307,1112,5,2024-06-07 23:54:14.158208+00:00
1023,1489,1567,2,2024-12-08 17:47:34.783988+00:00
1024,1489,693,4,2024-05-26 17:15:50.341037+00:00
1025,1489,1777,3,2025-07-07 01:44:09.770759+00:00
1026,1489,167,4,2024-12-29 14:33:31.648670+00:00
1027,988,1479,5,2025-02-07 19:29:58.045019+00:00
1028,988,1506,1,2025-02-11 01:52:19.857128+00:00
1029,988,1560,5,2024-10-24 20:27:43.488271+00:00
1030,988,169,2,2025-02-19 12:31:42.200481+00:00
1031,376,757,2,2025-06-10 13:14:18.042785+00:00
1032,956,519,4,2024-05-19 12:34:12.284158+00:00
1033,956,1912,2,2024-12-16 13:33:25.955607+00:00
1034,678,1466,5,2024-03-29 23:26:35.346539+00:00
1035,678,800,3,2024-01-24 02:26:39.017620+00:00
1036,678,470,3,2025-08-21 00:55:27.599759+00:00
1037,678,288,1,2025-09-15 21:09:55.126512+00:00
1038,637,326,4,2025-07-24 09:37:53.026024+00:00
1039,637,1569,5,2024-02-26 22:57:10.111105+00:00
1040,637,197,1,2025-09-22 02:28:17.569569+00:00
1041,637,175,5,2024-12-09 20:51:38.828305+00:00
1042,637,1810,2,2025-03-23 21:10:51.148207+00:00
1043,308,264,5,2024-06-01 13:06:11.910913+00:00
1044,308,1587,1,2026-01-17 20:50:16.635988+00:00
1045,635,1107,1,2024-08-01 17:54:22.265622+00:00
1046,635,945,5,2024-12-14 09:53:51.116460+00:00
1047,635,1505,3,2024-04-26 09:38:18.073749+00:00
1048,1948,228,1,2025-08-27 07:04:45.243063+00:00
1049,1948,1665,4,2025-07-15 07:33:00.522944+00:00
1050,1948,1481,4,2025-03-01 05:41:10.831848+00:00
1051,64,652,3,2024-05-23 09:53:07.081087+00:00
1052,64,1695,5,2025-11-21 03:14:12.573584+00:00
1053,64,1660,2,2024-11-03 06:33:58.957571+00:00
1054,64,1578,5,2024-12-11 15:14:12.387689+00:00
1055,64,1422,1,2025-01-16 00:41:28.224814+00:00
1056,24,997,3,2025-12-18 10:41:21.749204+00:00
1057,24,1979,4,2025-04-25 03:31:21.765952+00:00
1058,24,1999,1,2025-03-07 00:02:17.682470+00:00
1059,1091,1152,3,2025-07-10 02:40:16.618833+00:00
1060,1091,1928,2,2024-11-24 15:59:59.207259+00:00
1061,1091,1780,5,2025-06-30 18:32:11.472133+00:00
1062,1091,1835,4,2025-01-09 11:08:01.943757+00:00
1063,1091,612,1,2025-06-28 01:51:56.002445+00:00
1064,333,1799,4,2024-06-17 15:13:13.519013+00:00
1065,1560,363,3,2025-11-02 04:34:49.514063+00:00
1066,1560,809,1,2024-01-26 14:19:47.497021+00:00
1067,1560,469,5,2025-08-13 12:18:00.463192+00:00
1068,1560,1529,4,2025-01-09 07:45:07.189187+00:00
1069,1560,1262,4,2025-03-24 02:34:30.685590+00:00
1070,1138,1005,2,2024-06-04 07:30:04.182986+00:00
1071,1388,417,5,2025-09-17 11:08:47.591033+00:00
1072,1388,1838,3,2024-11-11 12:52:40.178962+00:00
1073,1406,401,3,2025-02-04 18:04:30.195515+00:00
1074,1406,1628,2,2024-08-18 12:08:08.192301+00:00
1075,1406,1700,3,2025-07-08 05:00:56.944783+00:00
1076,1406,1091,4,2025-05-22 05:45:49.446748+00:00
1077,1406,393,1,2024-04-06 20:17:06.866276+00:00
1078,880,212,4,2025-05-20 14:43:16.450817+00:00
1079,1356,119,2,2025-10-10 17:29:38.444162+00:00
1080,83,1417,3,2024-09-11 17:58:43.362415+00:00
1081,83,33,4,2024-07-13 11:35:05.932461+00:00
1082,83,1685,1,2024-10-24 19:48:15.079675+00:00
1083,83,827,3,2025-07-30 00:36:34.047936+00:00
1084,83,1036,1,2024-02-01 08:20:51.773706+00:00
1085,1827,1292,4,2024-08-11 00:13:29.951491+00:00
1086,1827,898,5,2024-09-17 01:34:21.865096+00:00
1087,1827,1163,3,2025-02-15 12:27:11.829153+00:00
1088,1535,178,2,2024-06-27 06:51:37.563838+00:00
1089,1535,71,3,2024-04-26 09:18:22.241344+00:00
1090,1535,1307,3,2024-04-23 00:49:16.929528+00:00
1091,1535,984,3,2024-02-08 10:03:27.116116+00:00
1092,261,874,1,2025-07-14 09:00:04.627434+00:00
1093,261,1227,3,2024-10-25 18:11:23.458609+00:00
1094,261,1267,1,2024-06-25 16:58:41.700055+00:00
1095,261,37,4,2024-06-23 00:11:52.516059+00:00
1096,1906,895,3,2025-04-09 06:24:25.072810+00:00
1097,1906,57,3,2024-10-04 19:20:48.930345+00:00
1098,927,356,1,2024-10-16 12:17:09.748808+00:00
1099,494,227,2,2024-10-29 00:23:46.249271+00:00
1100,494,780,3,2025-01-20 23:12:41.431775+00:00
1101,494,1627,1,2026-01-05 07:26:55.050773+00:00
1102,494,519,2,2024-08-16 12:38:27.934385+00:00
1103,494,1329,1,2024-10-02 03:23:16.847026+00:00
1104,1807,1557,3,2024-04-30 02:29:04.349133+00:00
1105,120,1589,2,2025-05-13 19:17:17.976599+00:00
1106,120,841,2,2024-02-26 17:08:30.252798+00:00
1107,120,1539,5,2024-09-16 01:48:32.074795+00:00
1108,120,1684,4,2024-10-20 17:54:16.408509+00:00
1109,120,1568,2,2025-11-08 03:19:45.173518+00:00
1110,562,1737,4,2025-05-04 06:27:44.814793+00:00
1111,562,24,2,2024-11-06 16:24:56.041898+00:00
1112,1049,113,4,2025-03-18 16:28:18.097136+00:00
1113,1049,134,2,2025-05-27 18:21:17.284879+00:00
1114,1049,1958,5,2024-12-16 13:43:13.718398+00:00
1115,1049,286,4,2025-03-06 02:04:59.221157+00:00
1116,1049,38,2,2025-01-26 03:17:45.972302+00:00
1117,787,930,1,2024-09-29 05:15:25.209320+00:00
1118,787,1211,2,2025-05-03 13:38:18.358134+00:00
1119,355,172,4,2025-11-16 03:38:07.783615+00:00
1120,355,67,4,2024-06-26 10:45:23.572103+00:00
1121,355,963,3,2024-08-29 17:11:23.956489+00:00
1122,847,1253,5,2025-11-28 16:46:57.549578+00:00
1123,1410,403,1,2025-12-08 13:19:10.261295+00:00
1124,1410,419,1,2025-12-25 15:03:41.590019+00:00
1125,1410,612,1,2025-01-31 23:22:33.892627+00:00
1126,1338,712,4,2024-05-21 03:45:11.060812+00:00
1127,1338,942,1,2024-06-16 03:21:36.133199+00:00
1128,1736,1893,2,2024-08-20 23:00:55.558802+00:00
1129,1736,1581,3,2025-02-17 09:58:59.109531+00:00
1130,1700,758,4,2024-04-09 22:09:59.615094+00:00
1131,1874,1947,4,2024-05-30 19:31:49.100845+00:00
1132,1874,475,3,2025-08-27 08:53:08.418582+00:00
1133,1874,1233,5,2025-08-12 17:48:51.706697+00:00
1134,663,880,4,2024-03-02 02:00:37.224222+00:00
1135,663,863,3,2025-11-16 08:49:48.483702+00:00
1136,663,272,1,2024-12-07 05:22:41.650407+00:00
1137,204,1909,3,2025-01-15 09:50:41.809752+00:00
1138,1130,348,5,2024-05-15 05:32:46.191725+00:00
1139,1130,1945,5,2025-02-17 04:36:04.268516+00:00
1140,1130,1705,3,2025-04-28 07:06:36.241501+00:00
1141,1130,907,4,2025-11-29 14:01:33.006610+00:00
1142,1130,966,4,2025-07-28 05:53:51.468113+00:00
1143,1725,509,5,2025-06-17 04:26:11.139832+00:00
1144,1725,1124,4,2024-11-08 17:42:45.497500+00:00
1145,1725,1639,1,2024-09-05 13:24:42.730773+00:00
1146,1725,390,4,2025-03-31 02:41:12.691826+00:00
1147,386,1474,1,2025-07-01 02:58:49.138048+00:00
1148,1238,1034,2,2024-05-22 15:43:05.516589+00:00
1149,1238,300,2,2025-08-22 07:58:57.609974+00:00
1150,1238,1754,4,2024-06-22 15:29:28.667314+00:00
1151,1238,1862,5,2024-04-18 09:52:22.145495+00:00
1152,1238,793,2,2025-09-09 11:37:44.671192+00:00
1153,797,867,5,2024-03-12 01:21:58.565654+00:00
1154,797,744,1,2025-02-02 16:22:24.634728+00:00
1155,797,706,2,2025-09-27 19:52:08.553946+00:00
1156,1717,1757,3,2025-03-02 07:02:00.893282+00:00
1157,297,129,4,2025-04-19 12:07:39.991874+00:00
1158,297,975,2,2024-04-01 07:08:55.118580+00:00
1159,297,912,2,2024-07-26 20:13:21.096573+00:00
1160,297,252,1,2024-10-26 11:42:20.018137+00:00
1161,297,946,5,2024-11-30 19:30:39.668903+00:00
1162,1784,155,2,2025-12-19 19:14:09.949259+00:00
1163,1784,1545,4,2025-04-09 00:37:30.521451+00:00
1164,1784,581,2,2024-08-22 05:49:34.173926+00:00
1165,1784,1446,3,2024-10-12 01:37:17.109059+00:00
1166,1046,928,5,2024-09-07 10:36:12.247788+00:00
1167,1046,428,5,2025-02-20 03:19:20.652821+00:00
1168,1046,1746,4,2024-11-16 03:51:57.781439+00:00
1169,1046,797,5,2024-11-09 07:09:04.002297+00:00
1170,1648,1257,5,2025-11-22 06:48:34.690070+00:00
1171,1648,265,2,2025-07-16 07:34:37.783272+00:00
1172,432,664,5,2024-06-18 15:10:45.809519+00:00
1173,432,1178,5,2024-12-16 14:13:22.739857+00:00
1174,432,1170,2,2024-08-23 02:13:16.749298+00:00
1175,432,236,3,2025-02-06 23:18:26.258314+00:00
1176,432,582,1,2024-12-24 04:15:10.171005+00:00
1177,320,622,3,2024-10-02 16:40:37.548800+00:00
1178,997,1956,1,2025-10-15 20:10:34.561857+00:00
1179,1217,877,1,2024-08-08 13:43:43.746401+00:00
1180,59,1822,3,2025-10-29 14:30:08.254711+00:00
1181,244,1553,4,2025-05-22 19:44:42.137429+00:00
1182,1352,1907,2,2025-10-25 09:44:43.985597+00:00
1183,1352,1885,4,2024-12-09 04:32:22.963920+00:00
1184,1352,1297,5,2024-03-06 18:06:45.052685+00:00
1185,1352,689,1,2024-05-04 12:26:16.390195+00:00
1186,1352,1934,4,2025-10-04 01:14:19.726560+00:00
1187,262,158,2,2024-12-07 21:58:30.385123+00:00
1188,891,1851,5,2025-06-20 22:06:49.148380+00:00
1189,1259,567,3,2024-10-31 03:39:29.013233+00:00
1190,1259,928,1,2026-01-14 04:06:23.258889+00:00
1191,1259,1362,1,2024-09-29 15:57:54.327246+00:00
1192,1259,1928,5,2025-12-25 06:53:40.574465+00:00
1193,1001,430,5,2024-07-28 23:51:20.095420+00:00
1194,1001,704,1,2024-01-22 12:50:58.421021+00:00
1195,1001,1772,2,2024-08-07 19:52:54.771140+00:00
1196,1001,1785,2,2024-08-14 10:27:53.534781+00:00
1197,125,1080,1,2024-03-27 22:23:01.319678+00:00
1198,192,1060,2,2025-10-29 13:48:24.343091+00:00
1199,192,873,3,2024-12-11 10:55:31.121963+00:00
1200,192,231,5,2025-01-04 20:55:15.128504+00:00
1201,192,1911,4,2024-09-10 10:44:10.588211+00:00
1202,192,1973,1,2024-06-04 09:48:15.824234+00:00
1203,1026,345,5,2025-08-25 01:21:27.589759+00:00
1204,1026,635,1,2026-01-15 10:16:42.093554+00:00
1205,1026,1607,5,2024-02-18 14:55:34.780060+00:00
1206,1026,138,2,2024-06-03 12:36:35.851369+00:00
1207,613,178,4,2024-10-11 19:59:08.762134+00:00
1208,613,1685,2,2024-09-07 04:45:24.085266+00:00
1209,1430,1720,4,2024-09-15 02:54:50.280154+00:00
1210,1430,1178,2,2025-07-19 05:44:01.834268+00:00
1211,1430,659,1,2024-04-05 23:10:02.577904+00:00
1212,1430,1984,4,2024-03-18 02:33:28.810626+00:00
1213,1340,1400,2,2024-08-21 20:57:06.647847+00:00
1214,1340,298,3,2024-04-12 03:33:19.088880+00:00
1215,1340,1230,2,2025-05-13 07:30:23.179994+00:00
1216,173,1729,2,2024-04-04 06:26:19.576482+00:00
1217,173,1259,1,2025-12-16 19:42:20.426351+00:00
1218,173,58,3,2025-05-17 23:02:55.684879+00:00
1219,173,266,2,2024-05-20 22:17:25.536463+00:00
1220,1667,258,1,2025-04-07 23:53:24.009681+00:00
1221,1465,175,5,2024-09-30 19:03:18.531222+00:00
1222,1465,360,1,2024-04-04 17:34:29.162488+00:00
1223,1465,641,1,2024-09-01 22:48:21.540779+00:00
1224,1465,542,1,2025-04-25 02:21:54.392013+00:00
1225,1465,694,5,2025-05-14 07:52:45.580483+00:00
1226,1117,838,4,2024-08-22 16:50:07.707465+00:00
1227,1852,914,5,2025-01-23 09:32:55.912264+00:00
1228,1852,239,2,2025-03-26 02:32:37.745085+00:00
1229,305,1346,3,2025-08-09 22:35:26.073038+00:00
1230,305,109,5,2025-01-21 22:01:57.307837+00:00
1231,446,846,4,2024-04-29 15:45:48.538478+00:00
1232,975,635,1,2024-05-10 03:42:55.149262+00:00
1233,975,1357,3,2024-11-02 09:20:03.208592+00:00
1234,975,1152,2,2025-08-18 00:33:10.185821+00:00
1235,975,514,5,2024-08-01 12:46:18.025431+00:00
1236,975,1876,2,2024-12-22 11:52:43.402064+00:00
1237,1442,301,2,2024-08-22 21:00:17.504078+00:00
1238,1442,1798,2,2025-03-05 11:30:24.228426+00:00
1239,1442,1161,2,2025-04-15 21:55:56.072999+00:00
1240,1442,1108,3,2025-03-16 17:21:05.424948+00:00
1241,1442,1752,3,2025-06-25 04:03:17.280644+00:00
1242,1479,1611,5,2025-08-24 04:26:47.157110+00:00
1243,1479,944,5,2025-07-19 06:04:21.535769+00:00
1244,1479,1695,2,2024-08-21 23:39:31.115431+00:00
1245,626,211,3,2025-05-11 01:19:51.606907+00:00
1246,626,1800,1,2024-06-14 22:39:40.514011+00:00
1247,626,1468,2,2024-07-25 06:51:48.188262+00:00
1248,626,14,5,2024-08-06 10:19:19.572374+00:00
1249,551,833,2,2024-06-14 23:30:12.083949+00:00
1250,1702,352,2,2025-07-05 15:00:25.421072+00:00
1251,1702,1283,1,2025-02-04 02:09:37.356129+00:00
1252,1702,1829,3,2024-11-01 03:07:29.289117+00:00
1253,1702,212,5,2025-05-22 14:33:23.419988+00:00
1254,1508,1181,2,2025-07-06 08:41:07.426866+00:00
1255,1508,1962,3,2024-04-29 18:23:48.219836+00:00
1256,1508,833,3,2024-05-29 00:28:08.802915+00:00
1257,1508,604,1,2024-08-01 09:50:10.719165+00:00
1258,1508,68,3,2024-01-23 21:30:29.585475+00:00
1259,1214,1597,1,2025-12-22 02:49:49.415743+00:00
1260,363,1529,3,2025-10-04 18:40:55.269485+00:00
1261,363,63,2,2025-07-04 09:20:05.352705+00:00
1262,363,1604,2,2024-05-12 13:40:53.384489+00:00
1263,683,1948,5,2024-12-25 16:51:01.687613+00:00
1264,683,911,3,2025-12-17 08:57:16.398663+00:00
1265,683,880,4,2025-08-28 13:07:18.025316+00:00
1266,683,1250,4,2025-09-29 14:54:11.133612+00:00
1267,786,1422,5,2025-01-13 13:53:08.557845+00:00
1268,786,1846,3,2025-06-08 13:27:03.459255+00:00
1269,786,1215,4,2025-02-09 05:27:12.386906+00:00
1270,786,1180,5,2025-02-23 22:51:50.589247+00:00
1271,786,845,2,2024-12-12 06:03:24.884493+00:00
1272,1695,570,5,2025-12-15 02:36:17.127736+00:00
1273,1695,839,2,2025-08-25 07:09:03.885735+00:00
1274,1695,19,2,2024-03-16 11:11:48.300086+00:00
1275,1695,1154,5,2025-04-21 13:06:38.656728+00:00
1276,1038,1571,2,2025-04-19 04:09:15.354776+00:00
1277,546,1780,4,2024-09-11 21:32:23.607444+00:00
1278,546,128,5,2025-01-05 19:00:05.146308+00:00
1279,546,1620,5,2024-10-10 17:55:17.146243+00:00
1280,673,224,2,2024-03-05 21:26:33.532425+00:00
1281,673,1401,4,2025-01-14 14:56:46.522800+00:00
1282,638,1161,4,2025-10-25 01:15:42.370321+00:00
1283,638,391,1,2026-01-20 20:59:42.015630+00:00
1284,638,1973,4,2024-02-05 19:32:13.752865+00:00
1285,638,828,5,2024-09-10 00:37:57.586862+00:00
1286,638,1933,2,2025-02-09 13:53:57.383649+00:00
1287,50,1235,5,2024-05-04 22:12:10.585784+00:00
1288,50,1658,4,2024-12-26 11:26:15.572513+00:00
1289,50,248,5,2024-04-03 11:24:01.808945+00:00
1290,50,271,2,2025-02-01 14:50:03.590976+00:00
1291,50,1911,4,2025-07-11 10:33:04.379812+00:00
1292,2000,400,5,2024-04-04 12:26:17.845912+00:00
1293,2000,846,3,2025-12-30 20:52:57.061102+00:00
1294,2000,1203,2,2024-05-12 02:52:12.491234+00:00
1295,2000,296,2,2024-09-02 04:00:54.949986+00:00
1296,2000,734,3,2025-02-28 17:55:38.730833+00:00
1297,550,874,5,2025-01-29 19:29:24.247238+00:00
1298,550,1838,5,2024-10-18 04:49:32.368102+00:00
1299,550,1379,4,2024-09-21 04:02:05.792110+00:00
1300,16,1407,4,2025-09-03 06:38:03.152053+00:00
1301,16,769,1,2024-06-27 06:33:44.744732+00:00
1302,841,898,5,2025-06-14 11:08:58.095311+00:00
1303,841,1472,5,2024-07-26 04:25:41.713373+00:00
1304,1900,302,1,2025-02-15 11:12:07.053126+00:00
1305,1900,1107,1,2025-02-08 08:36:48.990376+00:00
1306,1900,681,4,2026-01-11 05:55:17.748656+00:00
1307,1033,1582,3,2025-07-20 22:48:24.837179+00:00
1308,1426,285,5,2024-11-28 07:01:55.136624+00:00
1309,1426,91,5,2025-02-24 11:31:38.579973+00:00
1310,1426,145,2,2024-04-24 06:04:22.521044+00:00
1311,374,658,3,2025-03-05 17:39:21.786893+00:00
1312,374,1499,3,2025-12-21 14:50:03.619750+00:00
1313,374,1940,4,2024-02-07 13:45:43.856098+00:00
1314,469,1163,2,2025-11-17 19:04:54.313766+00:00
1315,234,452,2,2025-09-02 17:43:07.078079+00:00
1316,234,1715,3,2025-10-13 10:04:07.587605+00:00
1317,1945,800,1,2024-06-08 23:48:08.451813+00:00
1318,1945,780,5,2025-02-09 05:16:37.577937+00:00
1319,1621,1874,5,2024-12-28 20:37:58.247544+00:00
1320,1621,1805,4,2025-08-11 21:39:08.392234+00:00
1321,1621,1352,4,2025-01-10 18:07:15.463069+00:00
1322,859,1537,3,2025-05-11 11:00:20.932464+00:00
1323,859,179,5,2024-12-30 10:35:10.231017+00:00
1324,859,784,2,2024-02-08 17:55:52.814476+00:00
1325,676,664,1,2024-06-25 15:59:59.566160+00:00
1326,676,852,4,2024-02-21 18:43:24.980011+00:00
1327,676,694,2,2025-12-26 22:40:07.629530+00:00
1328,341,1906,1,2025-08-12 09:51:51.370045+00:00
1329,341,1959,5,2025-10-22 07:55:58.076929+00:00
1330,341,231,1,2024-02-17 05:23:02.217248+00:00
1331,341,577,1,2025-12-17 18:37:06.501282+00:00
1332,341,1414,5,2025-01-28 02:12:25.834182+00:00
1333,1291,608,3,2024-08-23 04:56:16.537953+00:00
1334,1291,1776,5,2024-09-06 11:33:36.268132+00:00
1335,1291,479,2,2024-02-03 03:14:19.281196+00:00
1336,1291,990,5,2025-09-06 13:00:17.230911+00:00
1337,1610,368,5,2024-11-23 23:09:03.118533+00:00
1338,1610,1300,2,2025-12-06 04:38:09.027922+00:00
1339,1610,59,1,2025-08-11 08:28:04.760337+00:00
1340,1206,585,3,2026-01-08 05:39:08.061670+00:00
1341,1206,1304,3,2024-12-07 01:03:36.348105+00:00
1342,1206,1275,2,2025-03-29 13:00:08.782929+00:00
1343,1206,1745,4,2025-11-23 14:55:09.511037+00:00
1344,1029,382,1,2024-07-01 17:10:47.821258+00:00
1345,1029,1322,4,2025-07-07 19:12:20.869971+00:00
1346,1029,907,4,2024-09-17 07:00:23.264320+00:00
1347,1419,122,5,2025-11-07 00:26:08.294629+00:00
1348,1419,1419,2,2024-07-10 09:29:00.761192+00:00
1349,1034,860,5,2025-12-19 19:07:40.070939+00:00
1350,1034,1077,5,2025-07-16 03:46:57.359252+00:00
1351,80,1328,4,2025-12-03 05:40:28.757916+00:00
1352,1184,1280,1,2024-07-21 00:53:16.959550+00:00
1353,1184,650,4,2024-11-20 03:08:41.106840+00:00
1354,1184,1435,1,2025-10-07 00:14:00.357829+00:00
1355,623,495,5,2025-07-30 05:16:38.384747+00:00
1356,623,533,4,2024-09-22 08:43:09.873610+00:00
1357,623,962,4,2025-06-18 16:11:32.294247+00:00
1358,623,137,3,2024-10-29 20:10:51.834323+00:00
1359,706,166,3,2024-02-14 01:12:25.028881+00:00
1360,1622,213,1,2024-03-06 02:23:31.671788+00:00
1361,1622,434,4,2025-12-26 14:27:08.061145+00:00
1362,1622,602,4,2024-09-12 02:16:01.501211+00:00
1363,1622,25,2,2024-12-01 02:42:53.395640+00:00
1364,1622,84,5,2024-08-17 08:47:19.113163+00:00
1365,430,1044,2,2024-05-02 12:10:54.240774+00:00
1366,430,110,2,2025-07-01 16:33:55.183706+00:00
1367,1173,1295,2,2024-10-23 17:47:59.170216+00:00
1368,1173,1337,2,2025-02-03 11:49:46.819904+00:00
1369,1173,519,4,2026-01-02 11:24:47.779743+00:00
1370,1718,1898,5,2025-10-23 11:40:15.810254+00:00
1371,1718,541,5,2024-09-20 13:21:24.242237+00:00
1372,1718,1017,4,2025-12-20 20:21:58.235305+00:00
1373,1718,1793,4,2024-02-16 10:39:04.621768+00:00
1374,1718,1134,1,2024-07-14 01:50:35.259794+00:00
1375,1386,591,2,2025-08-21 17:31:26.970351+00:00
1376,1927,1497,2,2024-09-30 06:20:51.790436+00:00
1377,1927,1624,2,2025-02-06 03:09:46.326638+00:00
1378,1847,1533,1,2024-10-05 13:49:46.906868+00:00
1379,1514,1976,4,2025-03-26 10:33:04.771666+00:00
1380,1514,642,2,2026-01-10 11:21:13.932403+00:00
1381,1272,202,2,2024-10-05 09:49:58.198224+00:00
1382,1272,1266,4,2024-04-06 17:44:12.545976+00:00
1383,7,1280,2,2025-09-27 01:29:01.024911+00:00
1384,7,241,1,2024-05-02 07:37:11.817026+00:00
1385,265,210,5,2024-09-26 07:05:03.469293+00:00
1386,1353,327,3,2024-06-06 04:30:01.725042+00:00
1387,1353,1653,4,2024-12-06 04:06:39.479220+00:00
1388,1353,987,4,2025-06-30 22:40:54.374555+00:00
1389,1353,431,5,2025-05-21 19:41:59.102614+00:00
1390,1353,453,2,2024-06-12 03:25:59.290073+00:00
1391,884,258,3,2025-01-25 02:02:52.178734+00:00
1392,884,1796,2,2025-11-23 15:24:06.512907+00:00
1393,884,1,3,2025-02-04 20:11:46.082637+00:00
1394,407,603,3,2024-07-04 22:44:00.461334+00:00
1395,583,783,3,2025-02-19 17:57:57.547494+00:00
1396,583,430,1,2025-01-23 10:46:49.405514+00:00
1397,1920,915,1,2024-07-21 15:50:09.960596+00:00
1398,1920,747,1,2024-05-10 13:31:35.446578+00:00
1399,1920,1654,1,2024-03-14 18:57:17.341500+00:00
1400,804,188,2,2025-12-14 09:16:00.493530+00:00
1401,1759,19,2,2025-01-04 13:53:42.693511+00:00
1402,1759,932,1,2024-04-19 03:08:22.368485+00:00
1403,1314,1461,4,2024-12-10 03:03:10.225618+00:00
1404,1576,808,2,2025-12-19 15:10:16.027617+00:00
1405,117,282,5,2024-11-11 08:00:55.576862+00:00
1406,117,1946,1,2025-08-04 09:51:24.351077+00:00
1407,117,913,5,2024-07-22 00:52:38.777898+00:00
1408,117,1763,3,2024-08-02 19:40:21.770826+00:00
1409,117,367,1,2025-03-28 15:25:35.387464+00:00
1410,785,1313,3,2024-07-13 18:00:14.915285+00:00
1411,785,1495,5,2025-01-21 03:31:35.281375+00:00
1412,227,1621,1,2025-04-14 08:26:08.835203+00:00
1413,227,1350,2,2025-03-14 23:54:52.623846+00:00
1414,227,1418,5,2025-04-02 17:24:20.440603+00:00
1415,1194,456,3,2025-03-14 20:11:43.087657+00:00
1416,1194,48,2,2024-09-08 23:42:55.979163+00:00
1417,818,1159,4,2025-02-22 02:10:47.869650+00:00
1418,818,636,5,2025-10-18 16:43:10.961995+00:00
1419,818,1972,2,2024-10-20 18:32:40.564006+00:00
1420,818,407,4,2025-01-03 06:59:03.891908+00:00
1421,818,1872,3,2025-01-15 09:14:09.496023+00:00
1422,1393,53,4,2024-06-26 03:57:44.609939+00:00
1423,1393,301,2,2024-10-24 16:48:31.111522+00:00
1424,1968,1245,1,2024-06-21 18:44:41.166977+00:00
1425,1968,538,4,2025-11-21 12:13:01.053387+00:00
1426,1968,787,1,2025-04-03 04:39:48.428857+00:00
1427,1968,321,4,2025-06-05 07:03:39.875985+00:00
1428,1968,940,3,2024-08-04 14:02:10.664450+00:00
1429,1533,420,3,2024-08-10 15:25:31.613562+00:00
1430,1533,1272,5,2024-06-11 13:12:58.289938+00:00
1431,1488,269,3,2025-04-21 07:45:32.006709+00:00
