booking_discount_id,booking_id,promotion_id,discount_amount,created_at
35487,59972,3,1905.78,2024-11-15 09:15:35.922601+00:00
35488,58173,1494,48.64,2024-12-13 08:46:49.724553+00:00
35489,22241,118,528.43,2024-06-22 02:22:48.103232+00:00
35490,22241,66,807.58,2024-10-30 19:29:19.436748+00:00
35491,52923,1838,680.3,2025-10-19 04:49:32.639551+00:00
35492,52923,1317,1916.27,2025-04-01 08:09:18.572971+00:00
35493,57484,1291,1702.16,2025-03-18 05:35:37.440715+00:00
35494,57484,1577,739.93,2024-11-11 10:06:20.826392+00:00
35495,37883,1186,1009.42,2024-08-06 10:16:58.319941+00:00
35496,65554,505,1397.33,2025-11-19 20:06:37.165285+00:00
35497,65554,60,272.64,2024-08-19 14:51:52.841275+00:00
35498,28634,674,1827.7,2024-12-22 20:34:55.945314+00:00
35499,42184,1991,1343.73,2025-03-16 22:39:50.792670+00:00
35500,42184,287,472.25,2024-03-28 20:23:58.653726+00:00
35501,69648,815,1014.05,2025-04-16 05:52:12.604215+00:00
35502,69648,1972,1205.42,2024-03-05 10:14:42.311315+00:00
35503,51720,1307,512.57,2024-12-11 03:33:51.819551+00:00
35504,36364,965,945.18,2025-12-28 21:22:37.262070+00:00
35505,36364,1719,293.85,2025-07-30 19:22:05.456184+00:00
35506,16108,218,860.39,2025-04-09 22:11:10.035139+00:00
35507,16108,916,1918.77,2024-11-20 02:30:18.938049+00:00
35508,16938,773,527.12,2026-01-01 13:38:00.570293+00:00
35509,16938,248,1806.43,2024-09-14 07:43:49.255414+00:00
35510,58616,633,1416.5,2025-11-07 07:44:39.545057+00:00
35511,58616,844,1776.86,2024-03-07 15:47:56.452317+00:00
35512,57459,454,1315.61,2025-01-03 20:46:52.449830+00:00
35513,34184,1454,1738.37,2025-04-16 10:21:22.531509+00:00
35514,52304,698,1199.51,2025-08-04 21:57:37.601566+00:00
35515,60684,1286,559.84,2024-11-16 18:39:19.114401+00:00
35516,60684,39,903.6,2025-05-31 16:49:32.794628+00:00
35517,556,1939,1632.67,2024-10-19 20:28:24.924653+00:00
35518,556,1086,717.43,2025-04-03 09:34:21.302717+00:00
35519,22731,569,1929.37,2024-12-16 18:16:33.804875+00:00
35520,38015,60,820.74,2025-05-29 06:36:31.035125+00:00
35521,38015,1698,126.18,2024-09-12 20:34:44.353108+00:00
35522,28024,1042,1766.33,2024-11-08 22:53:26.015178+00:00
35523,28024,1582,1519.93,2025-05-18 20:03:26.193551+00:00
35524,46305,230,353.57,2024-03-19 15:08:09.147103+00:00
35525,46305,1654,1679.88,2025-10-29 20:42:16.813856+00:00
35526,83,658,1440.91,2025-05-05 06:07:08.709041+00:00
35527,40884,1717,1507.0,2025-07-14 12:41:45.601789+00:00
35528,40884,1621,1997.69,2024-07-03 03:22:56.703072+00:00
35529,48118,363,927.58,2024-10-31 21:02:48.594430+00:00
35530,48118,761,1914.89,2025-06-28 18:59:05.363219+00:00
35531,59192,1569,956.72,2025-01-03 17:11:39.394027+00:00
35532,57172,1589,615.52,2024-04-25 04:26:29.061821+00:00
35533,19535,309,57.79,2025-09-12 00:32:36.978779+00:00
35534,54739,158,1199.17,2024-04-06 16:47:44.797647+00:00
35535,54739,788,1060.07,2025-10-18 16:02:29.792905+00:00
35536,63449,608,1618.84,2024-09-07 04:46:38.737090+00:00
35537,1932,1611,1213.93,2026-01-01 03:49:04.757331+00:00
35538,82,239,1970.02,2025-07-06 09:12:46.452954+00:00
35539,50455,1428,1548.83,2024-03-14 00:14:01.243319+00:00
35540,46695,601,1443.97,2024-09-15 20:51:42.411712+00:00
35541,46695,1315,293.45,2025-05-16 08:28:14.702564+00:00
35542,6200,1547,561.78,2025-03-21 01:38:41.059748+00:00
35543,50000,542,1300.15,2024-12-22 06:49:17.470165+00:00
35544,50000,1927,1338.29,2024-10-18 14:08:57.470019+00:00
35545,19348,1753,939.44,2025-12-10 00:18:06.742774+00:00
35546,5233,890,665.47,2025-02-04 12:43:03.173717+00:00
35547,34938,1348,1224.25,2024-06-05 16:02:58.588317+00:00
35548,62212,1599,1175.53,2025-07-01 18:15:14.925376+00:00
35549,62212,1863,1468.66,2025-06-23 14:07:21.835879+00:00
35550,51658,1058,1670.06,2024-10-18 22:57:08.495662+00:00
35551,53441,47,1452.3,2024-08-12 07:34:46.776397+00:00
35552,53441,231,1661.13,2026-01-13 15:09:42.699962+00:00
35553,56690,1641,787.0,2024-07-16 13:21:01.999538+00:00
35554,56690,28,976.08,2024-12-20 06:37:46.610619+00:00
35555,60829,1785,561.86,2024-04-26 16:14:02.144609+00:00
35556,60829,1458,1323.85,2024-03-29 20:48:51.518886+00:00
35557,3749,395,371.46,2025-01-27 04:35:39.554633+00:00
35558,3749,1103,363.72,2024-10-21 03:01:31.194662+00:00
35559,65013,1669,1022.38,2026-01-17 05:31:07.307786+00:00
35560,38490,1366,982.32,2025-12-30 01:21:42.342535+00:00
35561,38490,742,1036.92,2024-07-11 04:05:16.888357+00:00
35562,4639,998,1381.66,2024-05-08 15:22:24.553013+00:00
35563,4639,1293,306.26,2025-07-05 05:59:03.379635+00:00
35564,61331,1078,1254.09,2025-04-21 22:20:11.338843+00:00
35565,13428,375,1444.16,2025-05-23 08:36:21.351493+00:00
35566,68934,1178,227.38,2024-12-03 20:56:14.575895+00:00
35567,68934,1741,1250.28,2025-12-01 03:12:10.560110+00:00
35568,26916,93,708.5,2025-03-12 17:51:34.397754+00:00
35569,58454,165,1148.95,2026-01-03 09:57:11.806263+00:00
35570,10603,1288,1259.26,2024-07-19 00:42:33.315589+00:00
35571,19240,758,1429.38,2025-07-07 13:04:48.794984+00:00
35572,19240,1409,514.4,2024-07-18 20:39:01.645951+00:00
35573,28825,1475,1281.76,2025-12-13 06:41:22.992693+00:00
35574,4799,1114,729.73,2024-12-29 11:00:06.296137+00:00
35575,4799,1796,1398.83,2025-12-25 04:31:28.158905+00:00
35576,67746,1366,1524.29,2025-12-14 13:40:42.753236+00:00
35577,3893,1416,996.43,2025-07-09 04:44:34.777850+00:00
35578,3893,1515,127.74,2025-11-17 07:27:00.906022+00:00
35579,9438,717,136.61,2025-02-06 03:01:38.461943+00:00
35580,9438,1258,693.85,2024-05-07 00:16:11.945564+00:00
35581,20142,909,1633.75,2025-12-29 19:36:54.402145+00:00
35582,21066,1149,1326.49,2024-06-16 04:50:53.353908+00:00
35583,21066,1203,1795.15,2026-01-09 12:50:26.327120+00:00
35584,1681,354,709.11,2025-12-12 10:13:55.892310+00:00
35585,1681,712,1325.0,2024-08-18 23:19:29.443843+00:00
35586,25611,412,1652.34,2025-02-15 08:40:51.421809+00:00
35587,30703,1083,651.61,2024-02-06 04:40:54.865261+00:00
35588,30703,858,1472.83,2024-08-02 20:15:04.277216+00:00
35589,6808,1323,262.81,2024-03-29 09:02:07.246475+00:00
35590,6808,515,853.97,2024-04-24 18:06:17.390845+00:00
35591,59635,1157,458.69,2025-05-12 00:13:37.535252+00:00
35592,49627,815,980.08,2024-03-04 17:22:08.960746+00:00
35593,39499,980,400.4,2025-07-14 07:41:00.816858+00:00
35594,43325,1114,316.57,2025-01-21 08:59:21.504433+00:00
35595,43325,1030,1483.98,2025-11-07 05:42:26.408150+00:00
35596,54320,331,1842.79,2026-01-14 16:04:09.246975+00:00
35597,32232,1301,448.96,2024-08-15 16:56:31.056121+00:00
35598,32232,1570,673.51,2025-01-06 17:20:53.845223+00:00
35599,61420,696,1074.24,2025-08-19 11:59:28.389184+00:00
35600,61420,1352,1305.48,2024-04-30 10:11:49.083658+00:00
35601,12689,1395,1711.31,2024-08-31 21:09:17.297429+00:00
35602,12689,385,1217.05,2024-11-28 00:06:17.755299+00:00
35603,66000,1306,170.91,2025-06-10 04:59:48.466090+00:00
35604,20301,9,829.41,2024-04-08 20:24:20.236299+00:00
35605,20301,1051,329.54,2024-12-28 07:53:43.360075+00:00
35606,36210,912,169.48,2024-04-05 21:07:35.609084+00:00
35607,63881,595,1088.46,2024-07-27 11:51:38.019700+00:00
35608,63881,1881,956.7,2024-11-21 11:09:30.728122+00:00
35609,41603,1743,1697.75,2025-04-05 21:34:48.303865+00:00
35610,41603,167,1043.92,2024-12-13 23:39:25.226026+00:00
35611,30186,534,1842.98,2025-11-15 05:18:16.784724+00:00
35612,30186,1756,1189.96,2025-01-30 16:31:28.867525+00:00
35613,32745,1241,840.12,2025-12-16 21:10:30.606257+00:00
35614,32745,1175,1513.87,2024-07-24 22:06:52.298647+00:00
35615,39876,1425,451.56,2024-03-17 01:16:11.865784+00:00
35616,22137,272,1252.79,2025-02-01 03:15:27.838918+00:00
35617,46162,1169,822.53,2024-05-04 03:24:42.328834+00:00
35618,44360,264,1700.26,2025-04-18 20:19:13.256578+00:00
35619,44360,1421,1413.34,2025-03-19 04:40:25.479917+00:00
35620,10215,287,779.01,2025-05-05 02:52:34.413842+00:00
35621,10215,1900,1661.12,2024-12-10 09:02:44.509752+00:00
35622,47976,368,1709.4,2025-01-14 07:25:24.988912+00:00
35623,47976,761,1427.37,2024-05-29 08:49:35.512160+00:00
35624,6883,1663,371.32,2025-03-16 06:17:46.048339+00:00
35625,34826,298,1082.27,2025-01-03 14:28:04.063522+00:00
35626,34826,687,1157.73,2025-03-03 01:25:07.272147+00:00
35627,1328,1019,1508.35,2024-09-24 17:47:33.154938+00:00
35628,1328,1859,822.95,2025-10-07 10:29:12.744347+00:00
35629,53722,1184,174.82,2024-04-20 18:43:52.472402+00:00
35630,53722,323,939.56,2025-04-02 10:16:56.303875+00:00
35631,29736,1893,1188.37,2024-06-11 18:19:26.922095+00:00
35632,32826,1646,320.91,2024-05-25 22:00:53.479968+00:00
35633,32826,325,1000.58,2025-08-04 10:10:01.607907+00:00
35634,57948,1149,55.44,2024-09-20 11:55:21.760089+00:00
35635,4016,987,1816.01,2025-02-09 02:21:11.329131+00:00
35636,4016,1175,647.28,2024-04-28 12:00:33.632307+00:00
35637,63909,348,1139.43,2025-06-11 01:56:33.371827+00:00
35638,15672,1142,751.41,2025-07-01 04:07:40.823430+00:00
35639,19792,20,1880.14,2024-05-29 13:28:47.040060+00:00
35640,63372,80,1194.59,2025-08-19 10:50:16.593246+00:00
35641,63372,297,1538.18,2024-05-31 05:43:01.883009+00:00
35642,60235,150,157.43,2024-11-25 03:47:44.139403+00:00
35643,60235,146,1532.86,2025-05-03 23:59:14.832771+00:00
35644,55059,71,435.39,2025-02-04 11:40:53.796750+00:00
35645,19538,955,1867.58,2025-02-22 22:58:59.130898+00:00
35646,17096,933,560.16,2025-09-02 00:43:32.525633+00:00
35647,28759,772,1840.16,2025-10-04 14:11:22.144665+00:00
35648,13841,630,1980.04,2026-01-18 05:11:37.449121+00:00
35649,13841,1687,275.58,2025-03-17 05:21:53.852919+00:00
35650,50175,1896,1009.84,2025-12-09 22:22:12.154538+00:00
35651,50175,422,1893.97,2025-09-12 17:16:46.475303+00:00
35652,58851,1864,53.33,2025-09-02 15:47:27.359346+00:00
35653,30244,1185,1302.33,2024-03-19 23:07:57.153596+00:00
35654,34763,427,1344.4,2025-06-28 22:12:12.129503+00:00
35655,34763,391,548.39,2024-02-25 08:59:30.929806+00:00
35656,21951,817,363.08,2025-11-01 07:12:42.177712+00:00
35657,42856,1046,687.32,2025-08-02 12:11:54.429079+00:00
35658,27874,188,1441.84,2024-05-19 08:05:45.247310+00:00
35659,27874,1475,592.55,2024-08-13 23:05:06.599567+00:00
35660,23126,42,254.65,2025-04-21 23:30:39.791190+00:00
35661,51193,1286,964.26,2024-10-20 00:30:01.109705+00:00
35662,36005,300,1282.93,2024-12-19 05:57:21.347461+00:00
35663,36005,174,1420.96,2025-04-16 09:57:46.712711+00:00
35664,35910,1971,392.99,2024-04-07 14:35:55.609605+00:00
35665,7914,159,392.7,2025-01-21 15:12:41.235213+00:00
35666,7914,87,242.54,2024-07-18 15:07:16.365306+00:00
35667,21941,144,1285.56,2025-07-08 00:25:06.309190+00:00
35668,21941,1842,523.13,2024-04-16 15:48:06.239584+00:00
35669,51820,211,1144.41,2024-12-23 11:04:30.483321+00:00
35670,40744,1502,488.59,2024-07-21 01:48:39.415689+00:00
35671,40744,1807,104.51,2025-04-01 06:42:14.710089+00:00
35672,49839,531,1848.04,2024-02-26 18:44:09.331925+00:00
35673,68793,677,473.06,2024-03-19 02:26:36.264738+00:00
35674,68793,1093,1980.83,2024-02-19 14:04:10.991934+00:00
35675,18043,504,74.81,2025-09-19 12:06:17.730454+00:00
35676,14247,1255,1219.84,2026-01-17 04:26:10.108692+00:00
35677,973,1046,441.97,2024-02-14 21:54:22.317417+00:00
35678,973,1,339.14,2024-07-17 12:23:21.686040+00:00
35679,21567,920,1015.48,2025-08-10 08:19:12.939100+00:00
35680,21567,408,921.53,2026-01-18 19:13:34.243163+00:00
35681,63738,853,711.85,2024-02-29 15:38:50.450440+00:00
35682,16377,1493,173.21,2025-03-26 07:21:37.415798+00:00
35683,16377,901,912.07,2025-07-18 11:23:52.333488+00:00
35684,22363,1172,716.41,2024-09-12 03:34:53.003626+00:00
35685,13061,373,1250.48,2025-03-09 11:32:29.160593+00:00
35686,13061,650,158.56,2025-03-18 14:50:37.173280+00:00
35687,40666,913,1693.29,2025-01-15 09:04:20.995878+00:00
35688,28418,880,1770.59,2025-03-23 01:36:30.669896+00:00
35689,28418,74,783.69,2025-01-16 07:23:57.754158+00:00
35690,56792,1699,1303.84,2024-09-24 14:00:03.822904+00:00
35691,3831,1617,223.0,2025-10-18 09:17:25.388109+00:00
35692,54591,1072,1665.92,2025-11-29 23:39:29.731691+00:00
35693,4322,786,642.1,2025-07-05 06:52:39.647908+00:00
35694,33198,1208,701.84,2025-08-19 13:24:58.728470+00:00
35695,33198,1282,735.97,2025-03-23 05:54:50.838416+00:00
35696,66949,1910,1757.28,2025-11-26 12:42:26.725135+00:00
35697,66949,1377,1708.68,2024-05-22 06:44:05.981245+00:00
35698,2674,1969,620.77,2025-01-23 02:09:30.077708+00:00
35699,2674,495,1096.26,2025-01-18 22:12:24.677757+00:00
35700,26500,1442,1532.64,2024-10-23 01:33:56.767822+00:00
35701,58710,1774,861.79,2024-10-05 14:47:19.075178+00:00
35702,58710,1076,1323.01,2024-06-08 06:16:57.845208+00:00
35703,49154,856,1573.08,2024-09-09 23:24:04.358008+00:00
35704,49154,202,136.96,2025-09-27 04:57:33.209755+00:00
35705,7719,97,737.33,2024-05-29 12:21:14.963324+00:00
35706,26060,1698,937.23,2026-01-17 14:07:16.201460+00:00
35707,59456,1300,1578.26,2026-01-01 20:39:01.476991+00:00
35708,56307,1349,1294.96,2024-03-28 04:06:28.097121+00:00
35709,56307,1480,85.87,2025-03-05 16:24:22.732850+00:00
35710,27461,1287,729.11,2025-10-30 00:21:40.079909+00:00
35711,27461,640,1775.78,2025-08-16 12:34:08.134466+00:00
35712,32186,1853,977.63,2025-02-27 07:17:19.358623+00:00
35713,32186,893,1843.54,2024-04-05 14:02:41.614854+00:00
35714,13418,248,1269.77,2025-04-14 05:29:41.511310+00:00
35715,13418,1665,911.01,2025-05-20 23:37:21.302934+00:00
35716,29940,1625,912.28,2025-08-25 05:29:08.485216+00:00
35717,29940,862,136.44,2024-08-10 03:05:12.502358+00:00
35718,3852,1472,1040.95,2025-05-01 03:19:46.789071+00:00
35719,3852,1901,1116.61,2024-06-01 10:15:38.998093+00:00
35720,67720,57,450.46,2025-06-01 03:45:42.449848+00:00
35721,67720,389,382.63,2024-07-08 12:45:33.214691+00:00
35722,14548,1718,621.49,2026-01-13 22:13:42.253674+00:00
35723,36847,1622,622.79,2024-02-09 14:41:03.675345+00:00
35724,54531,1115,302.5,2026-01-08 22:19:25.129058+00:00
35725,59503,1512,70.19,2025-07-02 07:46:04.087749+00:00
35726,2703,452,1783.3,2024-03-03 11:36:14.533712+00:00
35727,59043,1521,941.8,2025-03-07 23:09:53.146366+00:00
35728,55569,668,1314.29,2025-11-01 05:58:10.183047+00:00
35729,55569,1177,104.07,2025-05-31 05:14:39.047477+00:00
35730,54901,1674,1374.03,2024-04-28 17:45:28.902680+00:00
35731,67703,1221,477.1,2025-04-11 05:15:13.286173+00:00
35732,66187,1632,1794.83,2024-11-23 18:28:26.423866+00:00
35733,66187,1447,1598.32,2025-10-08 03:11:59.863740+00:00
35734,29158,1913,41.47,2024-05-31 05:00:39.259723+00:00
35735,29158,798,884.88,2024-12-30 13:10:46.494108+00:00
35736,27183,1626,768.68,2024-12-01 06:47:45.215549+00:00
35737,27183,874,1812.84,2025-01-21 10:34:18.051609+00:00
35738,56539,1068,44.15,2024-08-06 20:21:14.161435+00:00
35739,22409,1703,1538.29,2024-12-25 16:18:06.296711+00:00
35740,22409,1085,1258.21,2025-02-08 20:22:57.159348+00:00
35741,44546,1518,701.8,2025-06-25 09:36:15.299475+00:00
35742,62142,1380,1616.13,2025-05-11 22:21:52.376796+00:00
35743,62142,438,821.93,2025-02-19 11:55:41.587146+00:00
35744,54066,296,1959.84,2024-11-24 10:54:27.497174+00:00
35745,65378,1746,224.79,2024-03-30 06:59:02.536721+00:00
35746,10744,957,633.96,2024-03-15 22:56:28.453814+00:00
35747,53410,1611,906.74,2025-01-26 06:36:29.615466+00:00
35748,35540,387,1671.78,2025-06-24 08:19:31.189006+00:00
35749,35540,749,521.75,2024-03-30 13:44:17.150480+00:00
35750,46960,815,1520.22,2024-02-12 03:59:11.804738+00:00
35751,46960,479,649.47,2024-04-05 16:16:26.709324+00:00
35752,32847,423,1140.39,2025-12-10 03:01:31.530353+00:00
35753,32847,1658,1245.86,2024-03-21 16:51:34.344455+00:00
35754,66426,1335,1834.78,2025-10-24 06:24:36.305280+00:00
35755,17870,1159,978.45,2025-02-13 22:40:09.377739+00:00
35756,15802,1510,201.59,2025-10-02 00:36:45.524399+00:00
35757,15802,1536,926.17,2024-10-24 17:57:20.957610+00:00
35758,18794,54,1740.17,2024-04-03 09:36:06.994741+00:00
35759,10096,749,1842.27,2025-05-03 14:05:56.094699+00:00
35760,26703,1482,876.61,2025-09-03 17:25:00.230815+00:00
35761,2154,225,72.38,2024-06-10 04:23:12.312844+00:00
35762,2154,405,1835.05,2024-12-13 17:36:37.645531+00:00
35763,19434,322,1790.54,2025-02-01 15:43:25.177529+00:00
35764,8775,1556,1438.54,2024-05-20 21:00:25.136277+00:00
35765,8775,1994,553.28,2024-10-04 03:29:15.966718+00:00
35766,24967,1907,640.92,2024-12-17 05:38:57.337703+00:00
35767,37540,320,782.37,2024-10-01 15:29:59.593211+00:00
35768,37540,209,1637.45,2025-06-05 00:42:36.597592+00:00
35769,44544,816,1823.8,2025-12-30 01:36:44.457948+00:00
35770,44544,850,975.56,2024-04-13 09:19:28.373920+00:00
35771,12040,1871,1826.36,2025-02-23 11:45:39.037405+00:00
35772,12040,1272,1020.52,2025-03-01 05:21:21.970531+00:00
35773,46101,945,1042.09,2024-10-19 05:46:47.819730+00:00
35774,46101,638,39.93,2025-12-23 01:27:53.050708+00:00
35775,29076,699,334.49,2024-07-04 09:06:18.426963+00:00
35776,16204,1470,1700.32,2024-03-16 16:02:39.964134+00:00
35777,52755,1500,1127.09,2024-07-30 07:04:27.836263+00:00
35778,52755,1549,1753.84,2025-05-29 19:16:15.306701+00:00
35779,7506,871,75.14,2024-05-13 15:02:14.680000+00:00
35780,32957,32,1514.91,2024-06-28 14:36:32.451479+00:00
35781,10088,1409,1856.32,2024-01-31 23:55:51.530040+00:00
35782,11627,757,981.67,2025-02-14 16:00:23.241466+00:00
35783,39022,1136,1908.43,2025-01-18 00:48:30.439120+00:00
35784,3706,522,1210.35,2024-07-25 07:07:38.754109+00:00
35785,3706,882,421.6,2024-06-06 00:02:54.123661+00:00
35786,16177,29,1081.27,2025-03-24 07:13:21.296167+00:00
35787,16177,1465,1128.28,2024-03-12 17:20:42.691280+00:00
35788,9483,286,1319.92,2025-07-25 19:57:32.487189+00:00
35789,9483,671,1815.41,2025-03-08 10:24:54.693261+00:00
35790,55593,489,918.27,2025-01-17 23:25:34.033817+00:00
35791,6569,1225,529.1,2024-11-23 19:14:49.616079+00:00
35792,31096,1158,1985.32,2025-10-21 02:38:53.834335+00:00
35793,409,620,1428.66,2025-09-13 10:09:55.803661+00:00
35794,41830,1124,1161.05,2025-05-13 12:33:22.200846+00:00
35795,41830,169,958.12,2024-08-03 07:16:37.475821+00:00
35796,3071,93,331.44,2024-04-11 22:36:17.627383+00:00
35797,27649,253,273.6,2024-11-08 11:26:27.215591+00:00
35798,57606,378,209.84,2025-07-23 03:06:15.838091+00:00
35799,3409,960,1172.14,2025-01-06 22:31:50.402206+00:00
35800,3409,495,558.25,2025-07-14 20:04:07.564848+00:00
35801,37529,293,1535.83,2024-10-10 04:10:43.690731+00:00
35802,56312,868,229.07,2024-12-13 08:06:20.385123+00:00
35803,95,1861,1267.38,2025-07-25 02:24:53.333945+00:00
35804,95,1776,1484.02,2025-03-12 19:24:46.762038+00:00
35805,61626,61,532.18,2024-08-15 23:10:32.276314+00:00
35806,25573,60,602.07,2025-08-03 06:07:16.853562+00:00
35807,55971,1856,1397.83,2024-08-11 15:55:10.937438+00:00
35808,55971,1030,278.27,2025-12-12 14:48:47.691249+00:00
35809,33149,419,146.27,2025-01-25 06:39:14.475727+00:00
35810,31743,1017,673.57,2024-03-01 02:50:05.222729+00:00
35811,31743,998,570.35,2024-03-06 09:12:04.793603+00:00
35812,52258,399,1665.29,2025-10-19 06:55:28.755131+00:00
35813,33739,197,817.42,2025-11-06 05:02:36.873029+00:00
35814,3597,521,1478.76,2026-01-08 14:45:13.713516+00:00
35815,28430,196,1952.28,2024-02-05 05:17:06.924580+00:00
35816,28430,1978,544.37,2024-09-14 10:43:49.969593+00:00
35817,31069,550,1058.9,2025-01-08 01:37:52.537025+00:00
35818,31069,1624,277.95,2026-01-05 12:14:46.853998+00:00
35819,60694,320,1119.65,2025-02-03 07:30:09.242209+00:00
35820,60694,993,1287.65,2024-03-09 22:30:12.404573+00:00
35821,31082,1399,563.66,2024-07-10 05:19:20.628528+00:00
35822,31082,1696,798.79,2025-10-09 09:59:05.106439+00:00
35823,40658,668,738.24,2024-04-23 09:29:55.986587+00:00
35824,11092,32,1463.05,2025-06-04 07:29:07.729768+00:00
35825,62275,1099,304.58,2024-10-25 14:34:48.014285+00:00
35826,62275,956,1895.03,2024-08-30 12:19:00.486491+00:00
35827,31625,1744,494.63,2025-10-24 05:53:15.531914+00:00
35828,31625,587,830.03,2024-02-10 10:50:58.732107+00:00
35829,37311,202,963.69,2024-10-01 06:55:01.398659+00:00
35830,32106,380,1849.85,2024-07-10 18:05:47.932354+00:00
35831,32106,1368,1454.7,2024-06-27 04:24:38.611119+00:00
35832,64584,1394,588.85,2025-12-26 13:28:46.799323+00:00
35833,64584,292,1625.87,2025-09-19 09:57:41.311008+00:00
35834,12143,1414,1056.29,2025-09-19 16:35:46.013751+00:00
35835,24686,352,372.55,2025-04-16 04:34:35.708506+00:00
35836,58250,1503,1094.9,2024-10-04 15:25:19.460690+00:00
35837,58250,1286,791.8,2024-07-18 02:17:39.923306+00:00
35838,67377,1830,1856.95,2024-05-11 14:15:13.493031+00:00
35839,52128,398,24.7,2024-06-23 13:02:23.535565+00:00
35840,52128,210,1067.32,2026-01-14 10:32:47.089471+00:00
35841,37079,963,946.68,2024-03-12 16:37:19.880285+00:00
35842,37079,1759,549.78,2025-08-25 22:20:59.001167+00:00
35843,32919,912,640.09,2025-01-23 05:52:18.994398+00:00
35844,30844,1405,405.83,2025-04-10 15:04:24.953005+00:00
35845,30844,1867,1157.24,2025-09-24 00:23:09.083794+00:00
35846,8796,1902,770.3,2024-11-26 05:03:26.815832+00:00
35847,24393,210,938.99,2024-11-25 01:45:52.576052+00:00
35848,24393,1115,1070.29,2024-05-09 03:41:55.170959+00:00
35849,50646,366,709.43,2025-09-01 18:31:52.146272+00:00
35850,50646,1973,702.32,2025-07-29 08:16:24.039842+00:00
35851,32145,810,1408.76,2025-09-05 05:02:02.972517+00:00
35852,32145,1515,757.77,2025-05-15 23:25:32.215255+00:00
35853,37410,1414,805.25,2025-03-18 08:30:09.300747+00:00
35854,28827,418,999.31,2024-09-29 01:26:15.923074+00:00
35855,28827,802,1418.85,2025-01-14 14:49:58.523477+00:00
35856,52455,406,1965.86,2025-04-22 13:00:55.381256+00:00
35857,52455,1825,1972.45,2024-09-17 14:18:00.957532+00:00
35858,41191,1928,52.68,2024-05-27 19:05:54.419137+00:00
35859,41191,1890,1080.76,2024-04-01 20:20:28.182256+00:00
35860,28245,1390,1995.94,2026-01-15 07:21:53.006973+00:00
35861,47897,189,326.52,2025-03-09 23:44:50.575289+00:00
35862,47897,598,1909.68,2024-05-31 13:44:00.882729+00:00
35863,27069,359,1541.15,2025-05-31 00:21:03.479101+00:00
35864,26095,1598,1401.98,2025-11-01 18:34:18.915368+00:00
35865,26095,799,1111.67,2025-05-06 02:40:20.062947+00:00
35866,38221,1218,1224.57,2024-06-03 13:54:31.414564+00:00
35867,67412,1567,1305.01,2025-03-11 02:01:26.393272+00:00
35868,18623,910,149.5,2025-09-15 20:25:19.655531+00:00
35869,15551,570,904.84,2025-12-08 15:31:37.281799+00:00
35870,15551,1886,1113.1,2025-02-14 06:57:04.211691+00:00
35871,35097,1772,505.83,2024-06-02 02:15:12.766983+00:00
35872,104,297,1130.41,2025-07-30 13:12:36.037598+00:00
35873,53383,683,1691.06,2025-06-03 18:42:24.956443+00:00
35874,53383,1213,396.33,2024-05-03 13:13:19.636553+00:00
35875,59095,242,1291.93,2025-03-06 11:03:58.759707+00:00
35876,59095,347,398.03,2025-07-01 19:02:15.974507+00:00
35877,52138,1247,1336.67,2024-10-07 05:57:36.506919+00:00
35878,51659,418,1238.32,2025-05-16 09:57:19.425145+00:00
35879,5984,750,128.06,2025-07-12 12:50:46.133281+00:00
35880,5984,1719,110.85,2025-01-10 17:23:11.047736+00:00
35881,52104,776,208.01,2025-07-14 09:30:47.795501+00:00
35882,52104,1728,1733.92,2024-08-08 16:43:57.398212+00:00
35883,46200,303,872.47,2024-09-17 14:41:40.937445+00:00
35884,46200,387,777.2,2025-03-17 06:39:07.887499+00:00
35885,57875,1948,1902.43,2024-07-05 20:17:02.197096+00:00
35886,19649,729,932.15,2025-03-19 09:39:49.319937+00:00
35887,33587,385,249.15,2024-11-13 13:34:33.370395+00:00
35888,33587,569,772.98,2025-05-06 18:09:05.450673+00:00
35889,20589,1043,1572.61,2024-06-09 04:35:25.700061+00:00
35890,68863,1111,1212.56,2025-08-31 14:41:40.115347+00:00
35891,68863,894,91.76,2024-05-04 13:18:54.385422+00:00
35892,4402,1471,1482.99,2024-04-29 01:32:00.887966+00:00
35893,4402,1245,975.22,2024-04-18 17:26:47.278044+00:00
35894,35869,1202,354.29,2024-02-03 12:22:35.518065+00:00
35895,68114,1777,598.8,2024-06-19 06:11:04.054060+00:00
35896,57531,562,1311.58,2025-01-15 04:13:05.889409+00:00
35897,57531,1393,1897.89,2025-04-18 09:05:47.585169+00:00
35898,60538,1970,568.44,2025-11-18 08:40:33.152502+00:00
35899,60538,1145,1085.3,2025-10-29 15:33:20.049684+00:00
35900,16874,1390,342.8,2025-05-23 06:03:26.644509+00:00
35901,25154,1128,1922.72,2024-12-06 19:00:14.758583+00:00
35902,64097,940,79.43,2024-02-21 17:19:28.655229+00:00
35903,64097,1342,805.65,2024-09-13 17:09:59.779113+00:00
35904,12836,1397,1085.26,2024-08-27 07:16:11.155754+00:00
35905,12836,414,1559.62,2024-12-08 11:32:10.090540+00:00
35906,24598,1804,389.49,2025-08-27 16:30:17.441239+00:00
35907,41039,939,379.88,2024-07-31 03:59:55.147342+00:00
35908,41039,332,1311.61,2024-07-26 21:52:39.818901+00:00
35909,3562,1145,1383.99,2024-11-28 09:01:51.285131+00:00
