service_order_item_id,service_order_id,service_id,quantity,unit_price,created_at
846,1057,30,9,1867.81,2024-08-17 08:23:37.305113+00:00
847,1867,5,3,1954.97,2024-07-03 05:49:18.925608+00:00
848,36,2,10,1596.12,2024-06-08 05:43:32.009950+00:00
849,932,15,10,1356.63,2025-08-31 18:20:30.913798+00:00
850,1627,18,9,92.08,2025-05-08 10:01:02.265772+00:00
851,193,49,10,812.94,2024-08-28 13:37:05.618968+00:00
852,1045,7,5,892.47,2024-10-31 13:59:07.514594+00:00
853,1108,44,5,1516.68,2024-03-11 21:15:45.777101+00:00
854,1410,41,5,1962.22,2025-04-20 22:13:54.126675+00:00
855,702,45,3,1188.49,2024-04-02 05:38:11.337475+00:00
856,883,40,2,1125.72,2025-06-01 18:02:25.468060+00:00
857,1613,10,5,723.72,2024-07-18 02:26:05.811831+00:00
858,1133,14,8,1115.2,2024-11-25 21:54:38.455503+00:00
859,356,43,2,122.62,2025-06-18 01:24:37.446561+00:00
860,1687,13,3,1060.7,2024-08-13 07:47:08.603536+00:00
861,1840,35,3,1634.07,2025-04-10 17:15:57.616476+00:00
862,561,28,7,1651.72,2024-05-08 06:54:15.228362+00:00
863,1003,44,10,616.31,2024-10-03 07:18:28.096276+00:00
864,689,5,10,1704.04,2024-09-14 21:00:47.394296+00:00
865,305,19,8,927.26,2025-05-05 01:38:30.103159+00:00
866,243,27,7,1756.1,2025-03-02 09:45:01.469404+00:00
867,999,11,9,1360.31,2025-03-15 14:27:15.626343+00:00
868,311,33,7,978.97,2025-10-27 21:52:52.285421+00:00
869,624,46,1,1985.39,2024-08-18 18:22:09.036610+00:00
870,774,31,9,1598.6,2024-11-30 10:08:35.920206+00:00
871,1679,48,8,1592.49,2024-08-14 06:51:18.425154+00:00
872,1026,13,3,1961.78,2025-08-26 04:29:31.791254+00:00
873,1193,40,4,323.34,2024-06-02 15:21:43.484758+00:00
874,874,41,10,1947.81,2025-02-23 03:58:30.292760+00:00
875,1176,46,10,1748.4,2024-07-23 17:57:42.094370+00:00
876,1474,6,7,937.21,2025-08-14 13:51:18.841524+00:00
877,1646,10,4,136.88,2026-01-18 15:59:38.750235+00:00
878,600,10,1,1055.49,2025-01-29 22:15:00.176375+00:00
879,794,13,4,1626.57,2024-11-03 12:26:17.695330+00:00
880,1071,45,8,1192.97,2024-11-06 16:04:41.216658+00:00
881,864,6,6,35.14,2025-09-21 14:59:41.047615+00:00
882,987,24,8,135.36,2025-07-21 01:27:20.460681+00:00
883,1060,24,6,1198.01,2024-07-30 14:54:22.469592+00:00
884,540,7,9,1028.45,2024-06-30 11:41:48.495484+00:00
885,739,5,6,808.85,2025-10-24 20:01:48.561164+00:00
886,894,5,6,1439.74,2025-01-05 15:28:21.196140+00:00
887,1026,48,6,1208.07,2024-11-29 04:09:10.366767+00:00
888,1322,33,9,1375.03,2025-06-11 02:53:33.306650+00:00
889,363,23,2,1869.56,2025-07-25 21:26:36.449079+00:00
890,972,11,2,1442.38,2024-06-01 15:29:01.213300+00:00
891,182,4,9,779.99,2025-07-14 11:58:57.656857+00:00
892,1113,48,2,880.49,2024-11-16 06:28:16.095827+00:00
893,1237,46,8,1238.19,2024-04-29 07:01:49.497798+00:00
894,311,41,8,323.64,2024-09-01 15:13:01.117837+00:00
895,1708,16,2,854.99,2024-09-25 17:34:21.800581+00:00
896,836,20,8,238.53,2025-12-05 17:40:58.007399+00:00
897,612,15,8,1402.78,2025-05-18 19:08:20.569984+00:00
898,561,31,3,1991.34,2025-08-06 16:05:37.438295+00:00
899,1328,41,4,1420.27,2025-07-04 00:07:10.290710+00:00
900,1315,14,1,1143.93,2025-08-25 10:38:28.810286+00:00
901,1640,7,6,477.31,2025-02-11 01:14:10.808685+00:00
902,450,46,10,981.49,2024-09-07 21:17:34.473954+00:00
903,1501,43,2,1124.46,2024-10-20 16:50:25.141002+00:00
904,1703,48,2,961.94,2025-06-01 13:37:53.293607+00:00
905,1646,41,8,1576.59,2024-06-20 09:31:16.316098+00:00
906,456,18,7,1202.32,2024-09-09 22:22:44.448642+00:00
907,1207,17,3,162.54,2025-12-31 02:34:35.293326+00:00
908,1870,8,4,496.7,2025-10-10 03:20:36.479997+00:00
909,1751,36,2,260.6,2024-06-03 22:17:28.531125+00:00
910,953,38,8,410.24,2025-03-08 23:08:25.539955+00:00
911,1902,15,5,571.37,2025-12-12 08:01:31.917243+00:00
912,336,13,4,895.53,2025-09-16 00:19:53.821965+00:00
913,1383,38,2,534.45,2025-06-05 16:38:17.051821+00:00
914,389,28,7,1869.43,2025-08-01 13:15:33.387765+00:00
915,1830,42,3,1378.51,2025-01-28 06:29:48.349394+00:00
916,1765,50,6,772.75,2025-12-27 04:13:34.490520+00:00
917,16,2,9,477.44,2025-10-08 21:42:14.715946+00:00
918,1209,8,10,906.91,2025-10-11 20:27:17.170462+00:00
919,1260,28,8,770.2,2024-03-06 21:35:21.264936+00:00
920,861,44,7,913.54,2025-07-16 02:23:59.798544+00:00
921,1682,10,5,857.8,2024-12-23 17:14:04.134260+00:00
922,875,22,6,901.74,2025-03-25 19:41:57.038668+00:00
923,1141,45,3,65.83,2024-10-31 13:56:57.465401+00:00
924,1122,48,2,436.96,2025-02-27 19:57:49.885322+00:00
925,589,12,2,971.15,2025-01-19 07:12:36.019734+00:00
926,88,2,7,1621.56,2024-07-28 04:02:28.434472+00:00
927,1825,46,7,857.41,2025-07-01 17:11:16.045003+00:00
928,402,26,6,1896.4,2025-12-15 13:07:36.652632+00:00
929,459,16,10,1930.03,2025-12-11 17:19:46.295184+00:00
930,1614,23,1,1244.95,2024-09-10 03:15:13.555501+00:00
931,459,37,4,1578.38,2025-05-22 01:07:48.208991+00:00
932,207,12,10,1148.57,2025-09-14 23:53:45.080412+00:00
933,1202,5,4,1073.94,2025-09-04 04:16:19.089806+00:00
934,596,18,9,359.19,2024-03-18 22:49:44.679827+00:00
935,1577,47,8,697.86,2025-05-18 20:35:50.055313+00:00
936,1607,27,9,44.72,2024-03-18 18:35:20.016814+00:00
937,1263,10,8,329.96,2025-10-29 23:50:43.793059+00:00
938,1429,10,2,229.15,2025-04-15 23:18:04.837526+00:00
939,391,31,6,1015.06,2024-05-21 18:26:51.214915+00:00
940,1946,5,10,62.29,2024-07-14 14:00:28.213858+00:00
941,273,50,4,291.06,2025-01-14 15:24:59.062537+00:00
942,516,38,10,554.18,2024-06-11 12:20:53.853190+00:00
943,305,35,7,669.07,2025-12-25 06:27:36.824882+00:00
944,1920,49,5,739.07,2024-02-05 09:09:30.320025+00:00
945,601,7,7,830.45,2025-05-05 09:22:39.119695+00:00
946,1934,39,7,171.76,2024-04-29 18:12:17.065775+00:00
947,1401,13,6,109.7,2026-01-07 23:50:14.083509+00:00
948,734,50,8,1924.8,2024-05-21 08:15:14.045721+00:00
949,136,41,5,1114.11,2024-12-12 22:41:08.240504+00:00
950,1036,30,10,621.6,2026-01-06 05:25:24.504094+00:00
951,1585,12,10,1390.08,2024-11-18 21:59:46.898016+00:00
952,1331,39,4,138.02,2024-11-04 20:30:18.993986+00:00
953,1887,22,6,1642.15,2024-02-10 17:59:38.853035+00:00
954,667,24,4,1184.89,2024-11-10 11:00:01.725189+00:00
955,1179,7,3,1916.59,2024-12-22 18:04:17.940955+00:00
956,1776,9,2,1873.02,2025-06-19 20:42:47.361596+00:00
957,1192,17,7,987.42,2024-11-29 04:01:16.233049+00:00
958,231,1,2,1026.34,2024-02-13 11:46:58.376217+00:00
959,109,4,4,1597.25,2024-07-31 13:00:12.154235+00:00
960,614,8,9,82.07,2024-11-07 05:37:23.348803+00:00
961,647,17,10,1646.83,2024-09-15 22:24:13.002748+00:00
962,547,11,9,1842.13,2024-05-31 22:01:47.677470+00:00
963,695,3,1,861.11,2024-07-15 18:09:16.082203+00:00
964,660,23,1,1640.88,2025-11-06 04:43:32.438778+00:00
965,167,50,7,1935.81,2025-11-14 09:40:07.990085+00:00
966,1204,24,3,922.58,2024-03-07 15:47:21.980784+00:00
967,1457,13,4,1134.26,2024-09-19 00:59:05.566829+00:00
968,337,32,3,676.72,2024-08-01 23:52:46.567130+00:00
969,657,48,3,922.89,2024-07-02 15:44:03.608482+00:00
970,585,10,6,1483.8,2024-01-25 04:19:53.511295+00:00
971,1380,19,2,160.06,2025-08-13 14:35:29.018976+00:00
972,512,33,4,684.61,2024-05-04 22:31:59.458707+00:00
973,1301,46,1,1263.77,2024-04-14 09:00:20.361703+00:00
974,123,23,7,156.62,2024-10-23 20:38:13.327128+00:00
975,1119,48,2,1801.2,2024-03-29 21:30:20.969753+00:00
976,1483,47,2,320.65,2025-07-04 16:40:29.614900+00:00
977,1503,36,4,486.06,2024-03-13 11:53:45.194571+00:00
978,523,29,7,496.8,2024-09-04 00:12:20.687546+00:00
979,93,12,10,599.82,2024-04-28 14:32:34.185576+00:00
980,1434,34,4,1751.78,2024-12-05 03:38:30.585851+00:00
981,253,17,9,988.05,2024-07-19 04:51:10.666979+00:00
982,1813,1,5,944.95,2025-12-16 05:04:12.038765+00:00
983,1475,49,1,153.94,2024-05-10 07:34:14.265569+00:00
984,1742,4,4,223.09,2025-07-09 00:41:18.625242+00:00
985,555,3,8,376.78,2025-10-27 19:44:58.399530+00:00
986,85,2,9,1014.74,2025-09-21 07:34:04.579680+00:00
987,1103,34,6,1429.3,2024-08-10 20:20:04.589626+00:00
988,1703,19,5,1996.22,2024-03-23 23:31:45.132279+00:00
989,1894,48,9,1026.4,2025-09-22 19:08:52.022840+00:00
990,434,21,6,1058.45,2024-06-13 04:45:55.213344+00:00
991,179,29,5,1775.15,2025-05-19 09:38:49.956318+00:00
992,1877,32,1,1037.69,2025-07-03 19:53:19.765834+00:00
993,454,25,5,959.01,2025-07-09 21:22:25.029576+00:00
994,1838,1,3,1386.85,2025-09-25 20:41:10.835712+00:00
995,253,27,7,67.59,2024-07-09 13:53:43.398773+00:00
996,405,37,8,439.37,2026-01-05 04:43:10.997799+00:00
997,552,45,3,1463.19,2025-09-29 07:11:57.044441+00:00
998,868,31,4,539.4,2025-06-18 17:31:31.812468+00:00
999,648,15,3,1477.37,2024-12-29 06:14:08.552670+00:00
1000,262,49,3,1988.44,2025-03-14 04:32:28.702667+00:00
1001,519,21,9,1254.03,2024-03-11 06:31:18.961303+00:00
1002,1539,1,3,889.77,2025-01-12 03:54:39.172109+00:00
1003,1956,48,9,1830.46,2025-02-13 04:04:44.770137+00:00
1004,856,9,2,1445.69,2025-12-21 13:43:20.985562+00:00
1005,118,27,5,328.48,2024-03-13 23:09:21.704116+00:00
1006,1948,45,7,1674.79,2025-06-07 04:05:53.686523+00:00
1007,261,3,7,1630.43,2025-07-18 22:40:07.495584+00:00
1008,925,34,9,1677.41,2026-01-12 23:34:55.877398+00:00
1009,84,30,1,522.66,2025-03-30 11:43:29.161988+00:00
1010,1023,37,4,422.85,2024-03-03 21:04:42.617128+00:00
1011,1189,19,10,1972.7,2025-09-26 18:50:05.087550+00:00
1012,314,44,9,93.09,2024-02-17 12:52:33.722996+00:00
1013,1935,36,2,550.48,2025-05-03 19:54:44.787436+00:00
1014,123,15,3,189.46,2026-01-10 11:12:28.178445+00:00
1015,441,11,2,1013.96,2024-08-02 16:30:22.138213+00:00
1016,1958,27,1,908.74,2024-06-08 10:42:02.146608+00:00
1017,6,32,7,1622.36,2024-07-17 09:57:28.232136+00:00
1018,1720,13,3,1365.34,2024-03-21 23:36:20.519254+00:00
1019,517,43,8,1246.61,2025-08-12 07:44:46.965165+00:00
1020,444,14,6,81.33,2025-05-04 02:08:31.151758+00:00
1021,1632,30,8,39.74,2024-05-25 10:46:26.099808+00:00
1022,824,24,7,641.57,2026-01-15 04:18:28.599376+00:00
1023,904,5,7,1339.29,2024-09-04 00:42:28.446745+00:00
1024,1744,4,5,369.24,2024-05-10 15:35:13.338280+00:00
1025,1484,1,5,56.3,2025-04-20 12:10:05.439959+00:00
1026,1573,14,1,70.82,2024-09-23 22:40:23.294043+00:00
1027,632,3,5,318.59,2024-04-08 09:47:10.517523+00:00
1028,519,21,3,732.93,2024-12-30 11:07:34.682505+00:00
1029,588,39,7,519.53,2025-10-19 20:54:27.108463+00:00
1030,62,43,9,737.33,2025-08-01 11:17:50.005223+00:00
1031,1143,43,8,1464.61,2025-02-02 01:33:28.573353+00:00
1032,560,1,5,1544.85,2025-12-01 01:44:34.379555+00:00
1033,1916,25,10,902.36,2024-10-12 13:03:09.985163+00:00
1034,57,9,10,1549.64,2025-09-11 07:51:31.914435+00:00
1035,1881,42,2,58.99,2025-10-18 08:08:08.232672+00:00
1036,1393,40,10,343.15,2024-02-19 09:52:56.572593+00:00
1037,665,18,2,753.87,2024-07-18 21:36:03.846376+00:00
1038,1593,43,8,1864.08,2024-09-26 17:27:45.830339+00:00
1039,148,18,1,876.52,2025-10-08 06:13:34.414399+00:00
1040,1854,36,2,1919.77,2026-01-03 01:07:42.343188+00:00
1041,1401,14,10,1847.58,2025-02-25 22:30:05.863940+00:00
1042,146,13,9,726.17,2024-01-22 19:56:39.571152+00:00
1043,1834,15,3,1446.02,2025-10-17 22:40:00.251907+00:00
1044,947,18,8,1376.61,2024-05-17 12:08:17.491523+00:00
1045,596,34,5,1409.92,2025-09-26 16:18:50.826662+00:00
1046,1821,13,7,982.08,2025-04-30 04:55:17.041049+00:00
1047,360,31,5,38.84,2024-02-17 10:53:19.545956+00:00
1048,640,25,1,1434.62,2024-12-07 12:29:32.652377+00:00
1049,626,41,6,680.12,2025-08-03 03:05:36.452373+00:00
1050,1408,31,9,632.72,2024-05-06 10:29:02.300297+00:00
1051,1164,21,8,1209.89,2025-02-24 14:30:10.171466+00:00
1052,1240,25,4,1116.38,2025-10-12 14:35:52.346640+00:00
1053,785,18,4,367.72,2024-05-16 04:07:03.568291+00:00
1054,157,25,6,368.43,2024-11-02 02:46:17.042781+00:00
1055,751,44,9,1329.34,2025-11-18 05:06:34.679816+00:00
1056,1741,35,1,905.24,2025-08-07 01:32:44.288077+00:00
1057,1915,45,10,888.2,2025-10-25 13:33:33.466530+00:00
1058,848,4,6,1601.47,2025-08-02 02:29:42.581238+00:00
1059,180,7,1,832.47,2024-12-21 17:33:27.556831+00:00
1060,659,11,4,280.25,2025-11-24 10:39:00.003782+00:00
1061,917,19,2,1509.49,2025-08-06 10:26:53.349646+00:00
1062,674,14,2,401.28,2024-07-03 14:40:35.458882+00:00
1063,388,27,3,1969.39,2024-10-23 21:13:32.336694+00:00
1064,1843,41,2,1955.38,2024-07-24 02:36:00.178319+00:00
1065,744,34,6,544.17,2025-06-26 00:20:51.062931+00:00
1066,938,16,1,1860.3,2025-11-16 18:51:31.973348+00:00
1067,1996,13,5,832.21,2024-02-25 15:39:46.321494+00:00
1068,1164,23,4,1594.47,2025-05-27 21:12:54.595944+00:00
1069,575,6,6,1449.49,2025-06-13 17:04:17.557414+00:00
1070,1894,20,9,1128.68,2025-10-31 07:30:49.352640+00:00
1071,130,23,3,639.72,2025-12-11 16:09:22.434103+00:00
1072,1044,32,8,958.45,2024-11-22 15:56:14.597524+00:00
1073,468,5,4,1079.29,2025-03-07 21:53:11.698970+00:00
1074,696,41,2,1731.12,2025-01-04 20:03:51.668892+00:00
1075,465,41,7,406.49,2024-07-03 20:49:44.513594+00:00
1076,215,32,10,640.99,2024-12-03 09:36:09.526564+00:00
1077,323,19,2,82.78,2024-11-06 04:04:19.691342+00:00
1078,1900,47,8,1990.76,2025-06-22 16:29:11.240491+00:00
1079,1481,13,10,1365.34,2025-06-12 14:08:21.005651+00:00
1080,1531,11,7,405.5,2025-04-03 21:29:19.038664+00:00
1081,946,31,6,728.23,2024-10-24 06:08:41.328869+00:00
1082,590,37,9,309.25,2024-12-01 06:25:55.713312+00:00
1083,2,47,9,686.98,2025-08-19 04:55:30.780232+00:00
1084,947,11,8,1732.46,2025-03-19 03:52:07.819600+00:00
1085,431,16,8,1570.22,2024-01-25 06:55:18.183971+00:00
1086,1677,2,10,118.0,2025-09-10 11:28:39.722683+00:00
1087,1391,40,1,1604.91,2024-04-10 05:35:58.893800+00:00
1088,1446,17,9,1432.36,2024-02-16 08:12:44.721610+00:00
1089,927,29,8,1355.12,2025-08-31 14:17:43.246273+00:00
1090,1489,3,6,495.92,2024-06-24 07:34:49.903065+00:00
1091,1975,15,4,1206.32,2024-02-11 23:54:09.435481+00:00
1092,1077,19,4,1156.99,2024-05-13 06:06:43.866783+00:00
1093,664,30,4,1141.22,2025-03-02 17:53:50.586705+00:00
1094,701,16,5,474.38,2024-10-03 09:27:44.254182+00:00
1095,36,25,8,1740.57,2025-06-15 04:46:30.867902+00:00
1096,857,45,3,256.38,2024-12-11 22:48:23.045528+00:00
1097,294,10,7,1160.52,2025-10-27 13:14:03.843388+00:00
1098,1701,30,5,1251.99,2025-01-16 10:44:25.538133+00:00
1099,1785,17,2,1125.09,2024-05-05 08:52:42.219055+00:00
1100,521,6,3,395.42,2025-08-10 06:45:32.869232+00:00
1101,1457,29,9,1039.98,2025-05-06 13:56:11.707079+00:00
1102,250,43,9,454.43,2025-04-29 21:19:48.512593+00:00
1103,297,36,9,825.36,2025-06-19 22:39:57.287333+00:00
1104,1008,29,4,246.27,2024-03-15 18:34:49.975731+00:00
1105,1811,49,7,373.7,2024-08-26 17:52:45.708424+00:00
1106,1873,6,1,1089.57,2025-09-09 11:05:28.783178+00:00
1107,845,27,10,164.85,2025-01-04 07:44:15.504473+00:00
1108,499,26,7,763.61,2025-03-14 12:30:59.918188+00:00
1109,527,49,7,173.21,2025-02-08 20:40:59.961070+00:00
1110,908,22,5,234.19,2025-12-24 03:53:15.913632+00:00
1111,1450,13,2,1826.62,2025-12-29 12:17:44.996859+00:00
1112,1440,33,1,1064.56,2024-07-28 05:54:51.570471+00:00
1113,105,37,8,643.78,2026-01-10 05:45:21.856111+00:00
1114,1948,38,10,1112.42,2025-07-04 18:15:28.100464+00:00
1115,1933,14,5,1628.8,2024-08-09 15:22:21.710469+00:00
1116,520,43,6,583.39,2024-09-08 19:04:12.485288+00:00
1117,999,35,10,135.67,2025-05-16 15:11:21.796957+00:00
1118,5,27,5,1127.71,2025-11-25 18:12:01.998617+00:00
1119,1070,26,8,997.11,2025-01-14 19:41:00.106039+00:00
1120,61,50,4,417.45,2025-06-14 19:20:55.799124+00:00
1121,815,1,6,520.51,2025-08-19 04:31:29.834208+00:00
1122,267,17,9,1401.7,2025-09-09 05:18:40.272688+00:00
1123,143,5,8,1733.28,2024-11-15 16:56:28.032574+00:00
1124,1672,30,1,1794.69,2025-07-25 17:31:04.832700+00:00
1125,1459,39,2,399.9,2025-11-25 21:04:43.041530+00:00
1126,797,36,2,143.56,2025-05-23 18:20:05.781074+00:00
1127,167,14,8,1094.74,2025-01-04 10:41:58.670472+00:00
1128,744,27,2,1538.93,2024-04-29 11:39:48.077013+00:00
1129,695,38,5,710.27,2024-03-15 16:46:37.730236+00:00
1130,1799,18,8,391.96,2024-07-03 12:09:21.487211+00:00
1131,970,50,7,1174.46,2025-03-18 13:49:54.045255+00:00
1132,987,31,9,277.41,2024-12-21 04:40:47.546957+00:00
1133,481,17,4,936.23,2025-07-25 15:29:53.457551+00:00
1134,33,25,4,459.65,2024-08-25 02:24:06.105132+00:00
1135,153,29,7,64.76,2024-07-20 10:28:46.529469+00:00
1136,718,32,3,1294.37,2025-01-19 09:09:01.443379+00:00
1137,207,33,4,1288.7,2025-07-10 10:32:17.747728+00:00
1138,1382,13,7,326.92,2025-06-06 15:33:48.070839+00:00
1139,206,3,10,1496.55,2025-03-17 18:30:19.246229+00:00
1140,776,41,10,666.07,2024-07-11 07:03:15.894854+00:00
1141,1677,12,3,57.66,2024-04-20 21:16:16.145273+00:00
1142,388,45,2,483.17,2024-05-09 15:24:42.767227+00:00
1143,782,49,10,1719.35,2024-10-04 04:22:04.919971+00:00
1144,1633,45,4,1756.63,2024-10-14 16:58:32.837302+00:00
1145,1380,26,8,1811.37,2024-08-21 00:43:56.574807+00:00
1146,718,31,9,1511.87,2025-12-19 08:58:49.486872+00:00
1147,1720,33,6,1028.58,2024-10-06 06:52:12.680648+00:00
1148,1151,32,5,729.7,2025-04-17 19:58:18.809823+00:00
1149,731,8,5,1468.99,2025-12-10 23:04:36.227236+00:00
1150,594,38,2,969.02,2025-01-30 18:25:49.852506+00:00
1151,492,32,4,63.6,2024-06-04 23:44:18.836806+00:00
1152,1113,50,6,335.45,2024-08-24 10:04:12.545818+00:00
1153,1964,31,9,1740.72,2025-12-18 16:50:12.441524+00:00
1154,51,49,7,967.0,2024-04-09 08:57:02.664549+00:00
1155,832,15,7,1533.96,2024-01-30 05:15:09.429702+00:00
1156,374,33,4,1490.94,2025-02-28 14:02:16.044127+00:00
1157,1553,18,6,1682.16,2025-08-28 22:25:56.385137+00:00
1158,559,42,4,1093.29,2025-12-24 03:58:26.934360+00:00
1159,1498,16,8,567.81,2025-11-15 16:51:24.178594+00:00
1160,188,38,10,568.99,2024-08-13 15:03:05.018459+00:00
1161,1169,38,9,1648.95,2024-10-01 20:29:11.862602+00:00
1162,1265,50,4,1413.07,2025-01-25 15:45:41.071555+00:00
1163,1836,22,3,344.28,2025-08-11 18:03:23.201383+00:00
1164,839,40,5,1592.38,2024-02-14 06:45:16.223516+00:00
1165,238,10,10,201.15,2024-09-30 06:05:02.843104+00:00
1166,940,38,7,1230.06,2025-11-02 22:41:39.001276+00:00
1167,1867,20,5,24.3,2025-04-29 06:25:52.067434+00:00
1168,1485,8,3,363.3,2024-07-18 22:04:18.828716+00:00
1169,578,43,7,87.43,2025-10-10 19:57:50.258086+00:00
1170,1821,30,8,394.18,2025-09-05 04:04:59.558131+00:00
1171,743,49,7,1879.74,2025-12-11 12:23:54.423954+00:00
1172,865,10,1,1213.93,2025-07-17 08:19:42.847958+00:00
1173,618,38,2,606.05,2025-03-02 03:16:19.564307+00:00
1174,1818,31,9,382.3,2024-07-29 09:00:42.753540+00:00
1175,1729,25,6,1332.58,2025-07-08 00:51:07.534405+00:00
1176,1411,6,1,1076.79,2025-02-08 14:53:10.400733+00:00
1177,1817,37,9,606.66,2025-05-15 16:45:58.155654+00:00
1178,1111,31,4,600.56,2025-09-25 16:42:13.623424+00:00
1179,1496,45,9,1849.49,2025-11-26 07:48:55.028732+00:00
1180,662,5,2,168.69,2024-02-08 08:56:52.314031+00:00
1181,263,44,9,739.28,2024-07-31 12:32:15.115961+00:00
1182,744,18,3,924.25,2025-11-17 19:06:49.328609+00:00
1183,111,14,7,162.62,2024-04-08 12:46:44.946296+00:00
1184,1959,45,6,1838.1,2025-06-06 12:06:32.932714+00:00
1185,1721,20,2,696.5,2024-12-19 07:38:09.851545+00:00
1186,1035,40,1,196.65,2025-10-04 05:05:28.088435+00:00
1187,998,50,5,433.88,2024-04-24 11:09:27.976374+00:00
1188,1202,24,6,1712.56,2024-11-01 17:55:37.480468+00:00
1189,797,19,8,257.38,2025-06-12 04:34:59.315729+00:00
1190,1805,4,2,1451.33,2025-04-10 03:30:31.897820+00:00
1191,1879,47,9,540.42,2024-05-06 23:01:38.395172+00:00
1192,929,49,5,450.97,2025-09-05 11:14:46.113234+00:00
1193,306,26,9,784.27,2025-12-21 04:55:30.046622+00:00
1194,786,4,9,1018.47,2024-07-31 16:11:24.662581+00:00
1195,1601,41,2,972.81,2025-10-08 12:41:23.991101+00:00
1196,251,43,3,1307.22,2024-07-29 21:55:02.136691+00:00
1197,151,17,2,343.58,2024-05-17 02:43:49.284317+00:00
1198,564,47,1,1268.32,2024-05-28 23:11:07.522311+00:00
1199,1334,4,5,1499.71,2024-05-11 12:04:38.080414+00:00
1200,1464,16,3,454.18,2025-08-25 17:34:24.599199+00:00
1201,1717,33,4,495.47,2024-06-20 16:24:58.395409+00:00
1202,1813,14,1,245.14,2025-04-11 09:39:44.898898+00:00
1203,1965,19,7,1955.92,2024-10-16 21:04:09.975625+00:00
1204,1975,14,3,1761.5,2025-03-08 22:49:35.207281+00:00
1205,1429,15,10,301.05,2024-09-18 03:20:21.925853+00:00
1206,72,14,3,1323.0,2025-02-15 01:00:50.769289+00:00
1207,523,48,5,794.68,2024-10-14 17:33:08.461289+00:00
1208,1341,39,1,443.64,2024-09-12 22:43:31.516720+00:00
1209,448,15,6,1654.61,2025-09-16 07:34:36.842405+00:00
1210,574,3,9,553.02,2025-03-16 14:47:27.006417+00:00
1211,1185,24,7,1133.66,2024-10-27 14:17:44.474010+00:00
1212,98,34,10,1680.53,2025-03-15 06:55:35.534102+00:00
1213,1902,9,7,1837.01,2025-06-30 08:19:00.172251+00:00
1214,849,18,6,741.81,2025-10-06 21:16:14.214984+00:00
1215,596,7,1,1252.06,2024-12-11 11:29:02.353763+00:00
1216,406,37,10,1049.76,2024-04-10 11:15:38.938928+00:00
1217,1747,45,1,1928.58,2024-11-06 19:29:51.806759+00:00
1218,1499,27,1,1019.99,2024-09-12 00:10:42.326580+00:00
1219,1181,13,5,1355.32,2025-03-26 07:33:05.649450+00:00
1220,1557,10,10,124.96,2025-11-04 00:34:38.856320+00:00
1221,680,21,1,123.74,2025-11-19 16:01:32.426675+00:00
1222,1472,20,1,1476.06,2024-08-06 22:41:43.657960+00:00
1223,353,16,5,1276.68,2025-08-22 12:09:40.834239+00:00
1224,510,44,5,1328.18,2024-12-19 03:11:15.527191+00:00
1225,1572,17,6,1172.05,2024-04-18 17:35:01.351401+00:00
1226,203,45,2,1462.65,2024-06-14 12:54:43.445804+00:00
1227,665,38,5,1788.49,2024-02-16 23:35:42.953377+00:00
1228,1472,40,2,88.65,2024-11-02 06:30:26.516180+00:00
1229,505,31,8,1271.45,2024-03-09 06:11:22.529709+00:00
1230,1785,4,5,293.42,2024-02-26 11:06:50.653934+00:00
1231,218,35,2,331.44,2024-03-05 07:07:03.747943+00:00
1232,551,24,9,374.62,2025-12-10 10:15:40.130851+00:00
1233,1897,5,7,1855.3,2025-01-16 21:35:24.518432+00:00
1234,1394,43,5,1421.12,2026-01-09 18:11:10.180868+00:00
1235,167,19,2,1542.24,2024-09-29 00:22:28.809220+00:00
1236,112,4,5,1015.57,2025-01-11 11:59:59.655975+00:00
1237,294,39,6,1427.45,2024-04-21 08:58:44.212990+00:00
1238,1067,31,10,56.61,2025-11-22 12:15:43.942220+00:00
1239,376,27,7,955.15,2026-01-16 05:22:35.853118+00:00
1240,453,48,5,617.96,2024-09-09 01:56:12.489949+00:00
1241,8,19,9,163.09,2025-04-11 13:38:40.230582+00:00
1242,298,8,5,984.52,2025-04-19 15:05:04.004378+00:00
1243,1275,15,10,457.53,2025-04-25 21:50:16.118319+00:00
1244,1040,29,8,1589.02,2025-02-25 04:56:50.151702+00:00
1245,406,13,1,1392.02,2024-04-04 23:59:50.294199+00:00
1246,1918,19,8,1918.44,2025-12-19 15:53:40.568736+00:00
1247,1865,23,3,1118.26,2025-03-06 09:06:09.676927+00:00
1248,340,1,7,825.07,2025-07-25 07:45:44.807652+00:00
1249,1802,48,2,208.44,2025-03-24 03:30:32.220754+00:00
1250,316,24,9,1219.38,2024-12-03 04:32:20.319748+00:00
1251,1578,39,4,1702.62,2025-04-30 06:47:43.397004+00:00
1252,1842,7,8,838.7,2025-02-13 10:24:01.084367+00:00
1253,656,13,10,1484.35,2025-07-13 06:46:13.985956+00:00
1254,1018,5,1,837.45,2024-07-08 00:57:29.872650+00:00
1255,681,32,10,1613.43,2024-09-05 21:03:59.937569+00:00
1256,859,18,9,853.34,2025-12-25 18:55:54.125360+00:00
1257,1743,4,9,1340.0,2024-06-08 12:03:54.620612+00:00
1258,1742,14,9,1815.06,2026-01-01 08:14:33.734600+00:00
1259,131,24,6,692.3,2024-06-09 18:38:13.154536+00:00
1260,268,17,2,1895.17,2024-07-26 18:14:01.870352+00:00
1261,886,12,8,903.78,2024-08-21 10:16:30.445688+00:00
