tax_fee_id,hotel_id,name,tax_type,tax_value,created_at
652,1,Between_308883,FIXED,1913.5,2025-11-16 13:48:48.776774+00:00
653,5,Television_2dec40,PERCENT,726.6,2024-01-28 20:37:12.580992+00:00
654,9,After_4a6301,PERCENT,1543.28,2025-12-21 23:35:00.773642+00:00
655,4,Citizen_dded10,FIXED,558.87,2024-05-03 22:26:11.668703+00:00
656,11,Adult_e0556f,FIXED,468.67,2024-02-17 16:48:43.810960+00:00
657,10,Adult_4cd70d,PERCENT,690.46,2025-04-01 13:54:57.720594+00:00
658,4,Traditional_ae68ba,PERCENT,824.17,2024-09-07 03:55:52.656075+00:00
659,1,Accept_087b41,PERCENT,450.96,2024-10-07 07:53:29.634100+00:00
660,11,Act_d8a8c0,FIXED,363.45,2025-11-03 03:27:55.239068+00:00
661,12,Each_0adb6c,FIXED,1647.35,2025-08-09 20:07:49.921299+00:00
662,7,Indicate_04e9fc,PERCENT,1761.57,2024-05-15 21:39:51.066972+00:00
663,3,Seek_92c4b7,FIXED,949.83,2024-09-20 02:06:08.048625+00:00
664,3,Popular_672b70,PERCENT,1098.32,2025-10-12 09:15:18.994501+00:00
665,4,Adult_34d443,FIXED,1473.45,2025-01-11 06:47:24.494012+00:00
666,1,Share_ac489d,FIXED,1239.91,2024-02-05 09:13:59.440750+00:00
667,7,Sometimes_e43f43,PERCENT,1495.38,2024-08-10 17:55:03.024722+00:00
668,1,Easy_9a953f,FIXED,624.01,2024-05-04 22:51:16.217170+00:00
669,8,These_d6e589,FIXED,1578.09,2024-04-22 09:06:50.174679+00:00
670,1,Protect_9871d0,FIXED,1091.17,2024-06-29 12:08:36.212095+00:00
671,10,Future_151ec1,PERCENT,875.45,2025-12-17 04:15:26.498060+00:00
672,11,Increase_f47280,PERCENT,1450.33,2024-04-04 22:37:37.092777+00:00
673,8,Assume_e0b76f,FIXED,679.16,2024-06-20 14:38:27.826108+00:00
674,9,Trade_769f57,PERCENT,280.62,2025-12-07 02:52:49.997351+00:00
675,4,Management_6a1715,FIXED,1409.25,2024-11-24 06:43:37.629510+00:00
676,8,Writer_8c60c2,FIXED,1103.31,2025-07-28 13:47:55.098907+00:00
677,8,It_f8e8d2,PERCENT,784.82,2024-11-23 11:44:07.990264+00:00
678,9,Fall_acfb7f,FIXED,219.02,2025-03-31 02:44:41.569429+00:00
679,4,Dog_2f04de,PERCENT,1547.3,2025-08-01 12:20:08.122446+00:00
680,2,Body_c6be45,FIXED,818.55,2025-08-21 22:46:38.185937+00:00
681,11,Door_76e277,PERCENT,1688.89,2025-05-30 18:22:25.544182+00:00
682,8,Very_40c943,FIXED,889.58,2025-12-30 08:26:40.880036+00:00
683,12,Past_1163d1,PERCENT,1923.93,2024-06-15 10:16:42.167574+00:00
684,5,Candidate_4259c4,PERCENT,376.19,2024-11-14 15:49:57.882895+00:00
685,9,Theory_4d3606,PERCENT,1579.2,2025-02-14 04:04:22.474635+00:00
686,10,Apply_aeffe4,FIXED,663.89,2025-02-08 16:41:00.403447+00:00
687,5,Dark_818918,FIXED,747.85,2024-05-04 11:43:07.985176+00:00
688,3,Exactly_bd51cd,FIXED,530.97,2024-04-01 07:38:28.962898+00:00
689,7,Medical_6e7c0a,FIXED,1335.2,2024-10-25 07:18:50.584724+00:00
690,12,Law_8cf400,PERCENT,1865.22,2025-06-29 22:23:27.973265+00:00
691,3,Policy_e60c56,PERCENT,1446.9,2024-03-11 04:43:53.616241+00:00
692,12,Fact_0bd453,PERCENT,421.87,2025-01-26 20:32:59.539630+00:00
693,7,Return_55edea,PERCENT,622.53,2025-06-03 15:25:08.296338+00:00
694,10,When_20aa8f,PERCENT,157.31,2025-02-02 19:31:44.637349+00:00
695,12,Last_543afa,PERCENT,845.64,2024-08-24 03:53:37.115606+00:00
696,4,Record_672edf,FIXED,1368.5,2025-10-16 01:51:47.549915+00:00
697,3,Difficult_2856c5,FIXED,1862.16,2024-04-18 09:08:47.842694+00:00
698,10,Evening_db9bfb,FIXED,1699.12,2026-01-01 16:59:21.967213+00:00
699,11,Practice_8755a7,FIXED,1974.6,2025-11-29 12:54:59.850890+00:00
700,3,Century_1be2df,PERCENT,1680.59,2025-01-30 11:23:29.322469+00:00
701,11,Drop_255bee,PERCENT,1936.75,2024-03-29 13:38:14.892891+00:00
702,6,Actually_8ca0e8,PERCENT,171.73,2025-06-20 19:38:10.703968+00:00
703,7,Significant_377ed0,PERCENT,255.09,2026-01-07 08:47:49.404190+00:00
704,9,Rise_faed48,FIXED,99.13,2025-05-01 09:34:55.893096+00:00
705,10,Appear_ca2783,PERCENT,1949.68,2024-03-01 07:24:16.986647+00:00
706,3,Direction_94d133,FIXED,1061.49,2025-01-15 18:53:50.666684+00:00
707,12,Type_8cc88c,FIXED,236.34,2025-01-04 15:41:43.139874+00:00
708,8,Material_9b91dd,PERCENT,1282.56,2025-03-13 20:50:48.380261+00:00
709,1,Again_deb61c,FIXED,901.99,2024-07-15 11:35:12.623742+00:00
710,2,House_f50c05,PERCENT,1088.43,2025-06-19 13:49:48.963414+00:00
711,8,Fill_fd0198,PERCENT,1302.02,2024-06-04 15:50:16.029534+00:00
712,8,Beyond_f122f0,FIXED,1631.53,2025-11-11 16:17:38.433741+00:00
713,8,Skin_f50181,PERCENT,914.94,2024-03-30 19:05:14.309385+00:00
714,9,Young_f51947,PERCENT,625.12,2025-01-29 01:29:31.059659+00:00
715,4,Local_977ec8,PERCENT,670.82,2025-04-11 00:27:18.725623+00:00
716,9,Democratic_ff5fdc,FIXED,1959.3,2025-11-14 11:43:20.846912+00:00
717,4,Training_3c7e07,FIXED,257.53,2024-11-10 17:36:36.163752+00:00
718,5,Partner_db516d,PERCENT,161.11,2025-11-10 00:31:33.707348+00:00
719,4,List_1c86ba,PERCENT,1766.84,2025-09-03 14:08:23.866569+00:00
720,10,Religious_ed595f,FIXED,467.42,2025-11-15 08:11:09.543868+00:00
721,6,Order_1e539e,FIXED,224.7,2025-04-11 06:58:08.568842+00:00
722,11,Detail_626a35,FIXED,252.02,2025-10-05 06:16:53.102262+00:00
723,3,Such_b9f774,FIXED,1829.29,2024-11-12 18:09:44.566538+00:00
724,11,Radio_369645,FIXED,1911.79,2024-05-11 18:43:03.895463+00:00
725,1,Republican_d22204,FIXED,129.62,2025-03-02 22:29:51.955842+00:00
726,12,Ahead_11ac2a,PERCENT,340.49,2025-07-21 18:41:23.606190+00:00
727,12,Try_dafb9e,FIXED,49.96,2024-12-22 21:56:05.919440+00:00
728,7,This_31ca06,PERCENT,908.63,2024-05-30 12:07:02.249198+00:00
729,6,Hard_a4863f,FIXED,1060.57,2024-08-28 22:26:38.529441+00:00
730,11,Congress_41f91a,FIXED,1714.99,2024-03-23 03:26:06.718747+00:00
731,2,Serious_82a41d,PERCENT,1714.85,2025-02-25 04:33:12.437968+00:00
732,8,Left_1240e5,FIXED,1023.57,2025-09-11 16:11:56.858584+00:00
733,12,Miss_9278ee,PERCENT,1570.67,2025-07-08 00:43:57.192182+00:00
734,2,Right_b2718f,FIXED,1231.95,2025-09-27 18:04:29.249650+00:00
735,4,Sense_db35f3,FIXED,1437.81,2024-02-03 01:20:34.104399+00:00
736,10,Central_d74678,PERCENT,1966.92,2025-06-26 16:46:47.964168+00:00
737,4,Whom_cabc83,PERCENT,334.37,2024-06-19 11:29:29.027412+00:00
738,6,Political_97c331,PERCENT,189.78,2025-11-21 06:05:13.858652+00:00
739,3,Spring_01beca,PERCENT,1419.76,2024-12-08 00:19:43.150149+00:00
740,6,Movement_8ffac6,FIXED,1725.21,2025-08-17 09:44:43.425175+00:00
741,7,Benefit_5fc24b,PERCENT,1813.95,2024-12-18 01:51:11.289796+00:00
742,3,Choose_a2059c,FIXED,964.17,2025-09-02 04:55:38.419399+00:00
743,12,Beyond_df0537,PERCENT,1408.74,2024-04-09 23:07:52.866287+00:00
744,6,Analysis_2cbd65,FIXED,1561.01,2025-08-31 00:21:49.564393+00:00
745,3,Change_a07558,PERCENT,373.09,2024-12-14 16:44:25.545054+00:00
746,9,Southern_f3fb90,PERCENT,1744.99,2024-06-26 14:19:59.602721+00:00
747,3,Go_00116b,FIXED,1254.5,2024-03-21 06:06:18.173556+00:00
748,9,Deal_c08efe,FIXED,1186.7,2024-12-20 14:14:19.802751+00:00
749,1,Ready_8dea3a,PERCENT,963.15,2025-08-10 13:31:22.644244+00:00
750,5,Society_85e001,PERCENT,1926.82,2024-01-27 13:42:19.819553+00:00
751,6,Short_424512,FIXED,237.64,2024-08-10 01:05:39.120085+00:00
752,2,Anyone_1505c6,FIXED,899.35,2025-12-11 01:13:34.538462+00:00
753,7,Attorney_663d3a,FIXED,801.66,2025-06-23 22:59:14.187150+00:00
754,12,Sister_7a018e,PERCENT,1235.38,2025-09-22 08:04:04.910486+00:00
755,7,Fear_c2d50c,PERCENT,1352.99,2024-03-16 10:29:24.537208+00:00
756,9,Beyond_3e2eeb,FIXED,796.2,2025-12-18 10:29:04.194293+00:00
757,12,Company_6b70f8,PERCENT,765.53,2024-06-21 04:39:19.509386+00:00
758,12,Artist_618b00,PERCENT,650.48,2024-12-21 10:25:52.763137+00:00
759,6,Dream_54926e,FIXED,1441.52,2024-02-04 09:48:19.111921+00:00
760,9,Home_584984,FIXED,1487.21,2025-07-29 11:51:34.877415+00:00
761,11,Hundred_08a08e,PERCENT,488.34,2025-03-13 01:57:19.879896+00:00
762,4,Others_3fec69,FIXED,875.66,2025-07-13 21:15:07.726544+00:00
763,11,Size_5a5be0,FIXED,842.75,2024-05-15 06:03:29.580823+00:00
764,9,Act_a819c4,PERCENT,79.06,2025-09-30 05:47:22.104551+00:00
765,3,Read_0bb7a3,FIXED,486.24,2024-06-20 08:59:22.198937+00:00
766,12,Would_52601b,FIXED,1285.26,2024-04-13 07:04:21.262779+00:00
767,4,Quality_c7795b,PERCENT,1437.6,2024-05-15 21:46:15.163422+00:00
768,4,Music_d5b7b5,FIXED,1729.59,2024-07-14 04:23:05.892989+00:00
769,10,Box_9e4b9a,PERCENT,411.28,2024-04-25 06:50:52.459768+00:00
770,4,Operation_ab0730,PERCENT,861.23,2025-02-18 17:15:15.465172+00:00
771,11,Population_bdbc97,FIXED,1458.68,2025-06-02 13:34:04.212803+00:00
772,3,Former_de00a0,PERCENT,1410.18,2025-12-10 09:22:35.490840+00:00
773,8,Cover_fe0a1c,PERCENT,1921.55,2024-11-09 13:34:42.971204+00:00
774,3,High_9c0792,PERCENT,883.9,2025-05-07 11:22:15.649753+00:00
775,6,Minute_5d16d7,PERCENT,219.61,2025-01-27 06:44:32.166333+00:00
776,8,Already_6f28a3,FIXED,1374.47,2024-02-26 17:22:25.644782+00:00
777,5,Product_5ac0a5,PERCENT,940.08,2024-08-25 21:11:08.700017+00:00
778,8,Air_994601,PERCENT,732.19,2024-03-04 04:06:23.915891+00:00
779,10,Base_4c7078,PERCENT,695.39,2025-01-01 17:57:02.077022+00:00
780,3,These_0ca8f0,FIXED,673.66,2024-03-16 22:54:00.873327+00:00
781,7,Agent_4ea731,FIXED,1869.59,2025-11-18 03:43:57.391352+00:00
782,8,Thousand_3ed63c,PERCENT,1502.29,2025-01-18 21:03:46.892184+00:00
783,2,Four_37a57b,FIXED,1587.04,2024-02-01 00:39:51.997487+00:00
784,10,Radio_24e64f,PERCENT,1979.56,2026-01-05 07:52:43.899730+00:00
785,2,Lawyer_71cc17,FIXED,511.35,2024-07-11 07:53:57.003097+00:00
786,3,Character_13b161,FIXED,545.34,2024-07-09 17:27:44.060048+00:00
787,2,Full_7ee6ce,PERCENT,1375.85,2025-04-05 12:21:57.061086+00:00
788,4,Reach_15395a,PERCENT,243.9,2025-02-26 10:45:18.469198+00:00
789,12,Picture_7fac25,PERCENT,228.08,2025-07-26 11:11:35.990786+00:00
790,12,Seem_618319,PERCENT,127.4,2025-10-25 14:37:09.822766+00:00
791,2,Decision_9a032d,PERCENT,814.83,2025-07-04 09:16:29.969357+00:00
792,8,Clearly_9fdf16,PERCENT,521.09,2024-08-04 03:25:06.940065+00:00
793,6,Morning_928885,PERCENT,561.91,2025-11-30 17:36:08.448994+00:00
794,7,Relate_fb94b9,PERCENT,1674.98,2025-08-04 19:56:13.034394+00:00
795,8,Actually_f57cae,PERCENT,931.97,2024-06-09 11:39:12.550248+00:00
796,6,Policy_49f5c0,FIXED,218.34,2025-12-06 21:52:08.428630+00:00
797,11,Now_b30f87,FIXED,526.11,2024-12-04 11:37:30.768593+00:00
798,7,Arrive_b79e83,PERCENT,1207.19,2025-11-23 18:31:22.782101+00:00
799,5,Second_1e1a97,FIXED,697.52,2024-12-07 05:53:44.981220+00:00
800,2,More_1df92d,PERCENT,1994.48,2024-08-19 06:11:45.985989+00:00
801,7,First_cd2e7a,PERCENT,1810.07,2024-11-21 18:50:12.450864+00:00
802,6,Ago_000a20,FIXED,1893.09,2025-09-16 21:19:54.672487+00:00
803,4,Production_97579d,PERCENT,1898.02,2024-03-26 09:53:56.803759+00:00
804,9,Effort_9ff8aa,PERCENT,241.86,2025-12-03 18:55:18.012863+00:00
805,2,Nice_316ac0,PERCENT,279.27,2024-04-28 23:28:25.571904+00:00
806,10,Concern_95d040,PERCENT,247.66,2025-02-19 14:59:55.306415+00:00
807,8,Against_292fd1,FIXED,1119.32,2024-02-15 01:25:34.179491+00:00
808,2,Go_ccdc10,PERCENT,894.36,2025-06-09 02:18:39.056667+00:00
809,6,Raise_887e87,FIXED,908.59,2025-11-24 07:13:49.117035+00:00
810,6,Election_9b248b,FIXED,1403.15,2025-04-20 11:55:59.188892+00:00
811,10,Such_316130,PERCENT,558.94,2025-04-13 11:11:32.151140+00:00
812,7,Significant_1c1f78,FIXED,745.79,2024-01-23 19:53:17.320253+00:00
813,11,Hard_0c6728,PERCENT,364.27,2025-06-19 16:59:26.521926+00:00
814,8,Trouble_c9fd37,PERCENT,689.47,2025-04-15 18:03:52.756653+00:00
815,10,Forget_1f4b71,PERCENT,1709.6,2024-03-06 15:18:45.003624+00:00
816,6,Food_95c37d,FIXED,1298.88,2024-06-21 20:10:41.609106+00:00
817,4,Good_92cc42,FIXED,1508.49,2024-07-13 00:55:10.457160+00:00
818,1,Everybody_497fcb,PERCENT,72.64,2024-11-28 06:46:54.260519+00:00
819,12,Develop_3863f3,PERCENT,1540.27,2024-12-28 13:26:47.262795+00:00
820,9,American_f45f79,FIXED,1557.65,2024-04-29 18:33:19.404845+00:00
821,4,Language_f33c0b,PERCENT,1202.7,2024-01-26 19:57:50.684636+00:00
822,10,Industry_d5e84e,FIXED,747.69,2026-01-18 21:07:03.681294+00:00
823,4,National_9e4a99,PERCENT,183.45,2024-02-14 12:36:24.862628+00:00
824,7,Surface_c7b1b2,FIXED,1177.71,2025-03-29 16:37:18.508651+00:00
825,11,Health_403575,PERCENT,1379.68,2024-12-03 21:34:14.066711+00:00
826,5,Figure_b6d6c6,FIXED,642.45,2025-08-29 16:25:22.674887+00:00
827,7,Partner_57739b,PERCENT,1093.39,2025-03-05 05:36:35.075387+00:00
828,7,Evidence_ff87b4,PERCENT,1984.24,2025-03-11 10:44:21.465550+00:00
829,5,Sort_62336a,FIXED,374.21,2024-02-16 20:56:48.380068+00:00
830,6,Manager_d146cd,PERCENT,1659.97,2024-05-04 21:20:17.626590+00:00
831,1,Know_abab34,FIXED,86.52,2025-04-04 07:17:43.355377+00:00
832,9,Choice_379e48,FIXED,1647.96,2025-01-04 17:15:45.203601+00:00
833,6,Page_441351,PERCENT,844.73,2025-08-19 19:15:43.666572+00:00
834,2,Small_98a081,FIXED,853.58,2024-12-19 09:00:23.079370+00:00
835,2,Brother_f38534,PERCENT,1833.7,2024-04-26 08:39:38.143006+00:00
836,12,Help_903ca6,FIXED,1715.2,2024-05-27 06:00:57.715298+00:00
837,6,And_f82322,PERCENT,672.81,2024-09-28 21:05:53.364095+00:00
838,6,Daughter_04a089,FIXED,1384.87,2025-05-07 04:55:36.730594+00:00
839,6,Chance_723d34,FIXED,1497.88,2025-06-05 03:51:25.876576+00:00
840,10,Garden_0eec91,FIXED,1192.04,2024-09-09 08:48:52.895922+00:00
841,12,At_50315a,PERCENT,417.13,2024-08-04 19:01:24.324404+00:00
842,6,Century_4ccf76,PERCENT,644.67,2024-06-24 17:26:59.608122+00:00
843,7,Dream_e70532,FIXED,571.46,2024-02-12 20:47:15.988561+00:00
844,7,Article_93df1c,PERCENT,1909.06,2025-05-26 06:55:39.280177+00:00
845,4,Available_4895f1,FIXED,261.26,2024-12-23 01:17:21.324358+00:00
846,5,Prevent_82cabc,FIXED,424.37,2024-03-16 00:57:56.773753+00:00
847,9,Same_b06246,PERCENT,1039.32,2024-09-03 13:06:07.171958+00:00
848,5,Perform_ad6cb4,FIXED,1451.55,2024-04-20 22:43:08.524238+00:00
849,3,Beyond_5f12fa,PERCENT,1418.83,2024-05-14 11:35:07.297532+00:00
850,7,Listen_c7d389,PERCENT,1146.41,2024-06-30 22:16:31.051182+00:00
851,12,Ten_0953b6,PERCENT,986.78,2025-07-11 21:30:40.143127+00:00
852,3,Morning_6963e4,FIXED,792.99,2025-07-24 13:52:01.418200+00:00
853,2,Which_363bd9,PERCENT,1572.07,2024-07-24 04:21:42.895858+00:00
854,7,Yet_dfb5ad,FIXED,1716.51,2024-12-31 18:14:26.665564+00:00
855,3,Summer_d482af,FIXED,1636.11,2025-08-24 19:33:57.606184+00:00
856,10,Enjoy_97614f,PERCENT,114.82,2025-03-29 18:57:14.527340+00:00
857,6,Contain_755eb0,PERCENT,927.91,2025-05-10 03:24:18.853501+00:00
858,10,You_ee20e9,PERCENT,29.7,2024-02-12 12:35:53.344451+00:00
859,8,Church_9f176c,PERCENT,1522.37,2026-01-05 20:51:25.929628+00:00
860,11,Event_4a36ee,PERCENT,580.94,2025-08-04 17:52:56.145854+00:00
861,8,Right_8d620f,PERCENT,1302.56,2025-01-31 02:19:44.673038+00:00
862,2,Treat_c9d791,PERCENT,521.48,2024-06-22 09:21:28.193126+00:00
863,12,Eat_6c0754,PERCENT,1130.05,2024-01-27 03:35:58.924119+00:00
864,6,Manage_f3208c,FIXED,1849.07,2024-11-23 17:21:38.376517+00:00
865,9,Bank_f4281b,FIXED,938.43,2025-02-11 14:59:45.107380+00:00
866,4,Man_d48032,FIXED,327.19,2024-04-12 21:32:37.952306+00:00
867,2,General_6d943b,FIXED,1558.84,2025-07-29 08:39:14.106063+00:00
868,7,Change_289e1a,PERCENT,1863.46,2025-09-19 22:33:46.713546+00:00
869,1,Republican_3cb792,FIXED,70.63,2024-09-27 03:26:16.194446+00:00
870,3,Name_206e3f,FIXED,1477.62,2024-10-08 13:36:24.373652+00:00
871,1,Line_376e73,FIXED,1116.11,2024-03-22 17:24:40.154531+00:00
872,8,Future_3e2a8e,PERCENT,1454.7,2024-02-04 23:18:21.309902+00:00
873,11,Like_f0a9a7,PERCENT,469.33,2024-03-22 14:27:39.844280+00:00
874,3,Street_f51798,PERCENT,200.58,2025-07-27 00:10:23.384048+00:00
875,10,Later_7e314f,PERCENT,958.68,2024-09-10 20:39:09.102325+00:00
876,3,Sometimes_38e3f7,FIXED,1930.6,2026-01-10 23:32:38.927170+00:00
877,9,Major_4df607,PERCENT,1692.09,2025-11-23 02:40:58.970608+00:00
878,7,Free_af7ee5,FIXED,1143.28,2025-10-21 20:42:58.261963+00:00
879,11,American_15ca55,FIXED,216.0,2025-02-23 03:52:09.598712+00:00
880,6,Official_7fc445,PERCENT,1075.11,2024-10-12 20:13:40.339212+00:00
881,1,Somebody_f75bfa,FIXED,1457.8,2025-08-27 18:31:34.902180+00:00
882,11,Hot_ceaf5b,PERCENT,1894.47,2024-07-23 12:18:13.192538+00:00
883,2,The_084b79,FIXED,1528.16,2025-05-10 03:10:50.325903+00:00
884,10,Artist_ad4269,FIXED,1506.54,2024-12-03 10:35:18.115792+00:00
885,9,Nation_159a74,FIXED,1594.16,2024-11-14 23:13:48.908371+00:00
886,9,Between_7b2b12,FIXED,1347.18,2025-05-16 01:21:12.820648+00:00
887,11,Call_77217e,FIXED,1155.59,2024-11-04 16:42:12.191482+00:00
888,8,Case_66fce1,FIXED,1958.52,2024-01-26 02:45:44.268723+00:00
889,5,Rock_245e5e,PERCENT,841.98,2024-02-01 09:47:00.881703+00:00
890,12,Program_e9583e,FIXED,518.09,2024-12-09 13:02:47.425743+00:00
891,7,No_b9344d,FIXED,1892.63,2025-09-26 07:02:04.230832+00:00
892,2,Former_c4150f,FIXED,1427.02,2024-11-02 09:59:11.219704+00:00
893,5,Yeah_bc7201,PERCENT,943.82,2025-05-28 17:00:25.596813+00:00
894,5,Including_154e1a,FIXED,1038.54,2025-03-21 22:15:43.837341+00:00
895,3,East_0f6ad1,FIXED,97.71,2025-11-10 18:38:49.206141+00:00
896,3,First_bc4f0f,FIXED,1155.79,2024-01-27 16:05:41.566700+00:00
897,11,Prepare_a3e6c7,FIXED,1898.49,2024-11-26 05:02:47.829120+00:00
898,12,Instead_b12b39,FIXED,768.9,2025-05-22 14:13:28.246717+00:00
899,2,Positive_9b61b6,FIXED,477.41,2025-01-07 08:37:35.875514+00:00
900,3,Design_26f389,PERCENT,427.37,2024-07-04 15:14:36.795833+00:00
901,6,Nearly_042d6d,PERCENT,189.14,2025-05-25 20:54:43.262716+00:00
902,5,Exist_e14f85,PERCENT,486.86,2024-04-01 03:35:17.040037+00:00
903,10,Whole_c91b79,FIXED,609.59,2025-10-30 22:14:21.172123+00:00
904,1,Magazine_1037b8,PERCENT,1762.18,2025-01-16 23:55:03.230369+00:00
905,12,Station_8f6ce6,FIXED,651.58,2024-09-29 21:14:44.748067+00:00
906,4,Past_b335d9,PERCENT,1929.26,2024-12-04 09:07:52.000522+00:00
907,8,Simple_a58441,PERCENT,1162.81,2024-06-30 05:52:20.536598+00:00
908,8,First_ed3525,PERCENT,1975.66,2024-07-01 16:38:47.186352+00:00
909,9,Party_355b4f,FIXED,1633.43,2025-01-28 16:28:16.247903+00:00
910,1,Capital_dc7658,FIXED,1002.45,2025-04-03 03:46:31.661936+00:00
911,9,Style_3e2f34,FIXED,402.6,2025-01-06 02:41:41.053578+00:00
912,4,No_6763da,FIXED,1683.06,2024-02-17 04:42:19.206013+00:00
913,10,Coach_6df77c,PERCENT,668.47,2024-10-02 20:14:17.778668+00:00
914,11,School_276ff4,FIXED,1132.85,2025-02-12 17:02:04.865007+00:00
915,9,Officer_c1e5db,FIXED,1469.32,2025-11-14 20:28:42.491583+00:00
916,7,Gun_f96dc5,FIXED,344.65,2025-10-30 13:54:06.087840+00:00
917,11,People_d29d2d,PERCENT,294.78,2025-02-05 18:34:48.598543+00:00
918,11,Music_228a62,FIXED,254.91,2025-02-20 03:36:03.853443+00:00
919,1,Wide_ca088d,PERCENT,1124.55,2024-09-06 02:53:35.970639+00:00
920,1,Role_c30c66,FIXED,252.75,2024-08-24 22:15:45.766790+00:00
921,12,Compare_6dea32,PERCENT,750.32,2025-12-03 05:04:00.436630+00:00
922,11,Matter_9b968c,FIXED,612.22,2024-05-03 20:13:58.680450+00:00
923,5,Cold_f48898,PERCENT,1380.48,2025-07-30 22:09:19.938252+00:00
924,3,Air_c71429,PERCENT,1174.89,2024-04-30 07:58:31.056786+00:00
925,2,Perhaps_7e663a,FIXED,1948.12,2025-11-27 02:56:41.172440+00:00
926,1,Difference_198d05,PERCENT,960.82,2025-09-11 19:56:59.058486+00:00
927,5,Fish_711707,PERCENT,1631.08,2025-03-24 05:04:50.553320+00:00
928,6,Behind_6f05fe,PERCENT,1925.16,2025-05-12 17:02:34.354754+00:00
929,11,Few_6901c3,PERCENT,1537.46,2025-04-18 22:08:18.944868+00:00
930,2,Somebody_d92118,FIXED,70.65,2024-07-06 21:24:47.480767+00:00
931,10,Word_10fafa,PERCENT,1777.12,2025-10-02 06:36:21.169749+00:00
932,9,West_c556e7,FIXED,478.42,2025-10-24 21:56:18.889134+00:00
933,7,Drop_f17e25,FIXED,149.1,2025-07-25 18:31:48.323626+00:00
934,10,Camera_354438,PERCENT,849.71,2026-01-19 16:09:48.483791+00:00
935,11,Thank_1bf2a0,PERCENT,968.03,2025-07-05 03:23:51.738517+00:00
936,7,Air_4e50ec,PERCENT,1036.49,2025-06-03 10:10:43.922007+00:00
937,9,Necessary_921a32,PERCENT,1461.24,2024-06-20 13:34:07.836959+00:00
938,7,Special_9981cc,PERCENT,1750.86,2024-10-11 00:15:43.020191+00:00
939,5,Carry_a80839,FIXED,1401.6,2024-12-31 16:09:33.719793+00:00
940,2,Hotel_2d98a0,FIXED,1325.37,2024-05-05 16:27:51.357699+00:00
941,3,Drug_75c95d,PERCENT,361.41,2024-07-14 14:50:26.772268+00:00
942,11,Financial_a8bdfd,PERCENT,854.38,2025-03-05 02:51:19.797369+00:00
943,9,Coach_a5cbe2,PERCENT,1477.64,2024-06-14 23:01:11.433276+00:00
944,11,Say_34567b,PERCENT,949.08,2025-04-12 10:56:03.800838+00:00
945,8,Kid_c27592,PERCENT,269.93,2025-09-11 00:57:44.803424+00:00
946,3,Deal_895d13,FIXED,1520.74,2025-04-06 17:15:08.907612+00:00
947,2,More_8f660e,FIXED,1847.86,2024-02-19 10:37:23.821093+00:00
948,11,Voice_d72b00,FIXED,1906.57,2025-05-22 01:33:44.640350+00:00
949,4,Staff_14d991,PERCENT,719.09,2024-12-15 13:53:06.386139+00:00
950,4,Fight_24f650,FIXED,1173.68,2025-09-16 09:08:47.845981+00:00
951,8,Enjoy_a733bb,FIXED,31.13,2026-01-01 04:17:32.196496+00:00
952,4,Concern_75e724,PERCENT,841.82,2025-02-21 19:41:20.945565+00:00
953,4,Good_0baf52,PERCENT,1431.8,2025-05-22 12:44:58.074525+00:00
954,1,Third_88998d,PERCENT,350.44,2024-12-01 23:50:50.695614+00:00
955,9,Us_479fef,FIXED,1275.33,2025-04-04 01:23:11.203090+00:00
956,10,Suffer_2c186f,FIXED,982.0,2025-06-27 05:09:33.378236+00:00
957,7,Sell_2bb713,FIXED,1817.76,2024-06-28 15:37:00.261504+00:00
958,7,Many_1e60de,FIXED,1167.69,2025-03-16 09:02:07.065117+00:00
959,5,Probably_573975,PERCENT,1620.22,2024-10-07 09:30:08.399945+00:00
960,11,Growth_92cb92,FIXED,1585.74,2024-09-07 06:43:01.764955+00:00
961,5,Light_7165dc,FIXED,1132.63,2025-02-20 20:54:30.555714+00:00
962,9,Nature_1139d7,PERCENT,1623.14,2026-01-16 02:36:05.904512+00:00
963,10,Within_143e17,PERCENT,78.26,2025-03-07 03:28:23.954994+00:00
964,5,Single_c976ff,PERCENT,318.55,2025-10-01 00:31:12.819819+00:00
965,11,Medical_ab0a91,FIXED,67.99,2025-11-11 20:45:34.236918+00:00
966,1,Like_724d1d,FIXED,103.67,2025-08-11 14:05:27.862868+00:00
967,6,Cold_45fe4b,PERCENT,756.59,2024-10-07 07:32:27.581148+00:00
968,6,Decision_99fd0d,PERCENT,1726.46,2024-05-06 11:47:15.949085+00:00
969,2,Suffer_c3e329,FIXED,646.63,2024-09-15 10:16:21.185408+00:00
970,8,Inside_1fa1d6,FIXED,1005.27,2025-07-04 17:27:32.067728+00:00
971,9,Short_480a97,PERCENT,1280.79,2025-05-22 15:19:11.005372+00:00
972,4,Simple_ea1601,PERCENT,1493.31,2025-10-15 02:50:04.280699+00:00
973,9,Hour_afee82,FIXED,886.03,2024-03-23 06:07:09.889252+00:00
974,9,Number_2f2ee5,PERCENT,612.36,2025-05-18 05:44:58.525516+00:00
975,9,College_e97ec7,PERCENT,1464.0,2025-04-26 05:30:06.149717+00:00
976,8,Air_85593a,PERCENT,927.77,2025-04-01 21:23:09.990060+00:00
977,1,Interest_ca75dd,PERCENT,253.36,2024-02-29 03:16:05.964041+00:00
978,6,Theory_352ba3,FIXED,1379.37,2024-12-25 14:06:56.225450+00:00
