room_night_id,room_id,night_date,availability,created_at
722,867,2024-11-24,AVAILABLE,2025-11-25 06:44:25.145935+00:00
723,841,2024-08-15,OCCUPIED,2025-10-16 00:51:28.563316+00:00
724,841,2026-10-01,BLOCKED,2025-09-07 03:16:46.105841+00:00
725,88,2026-12-17,OCCUPIED,2024-08-19 12:47:44.533995+00:00
726,88,2024-04-10,OCCUPIED,2024-07-11 11:41:27.939992+00:00
727,418,2025-10-27,BLOCKED,2024-08-10 06:53:33.680335+00:00
728,418,2026-04-14,OCCUPIED,2024-10-14 12:28:32.867232+00:00
729,244,2024-03-30,BLOCKED,2025-05-01 05:47:08.534143+00:00
730,244,2024-02-14,BLOCKED,2025-04-22 18:10:06.569508+00:00
731,837,2024-03-24,AVAILABLE,2024-10-10 07:40:03.639444+00:00
732,837,2025-12-19,BLOCKED,2025-05-06 16:51:10.504591+00:00
733,521,2024-08-18,BLOCKED,2024-05-27 12:07:46.716405+00:00
734,521,2025-05-01,OCCUPIED,2025-09-21 11:49:59.776952+00:00
735,250,2025-06-02,BLOCKED,2024-12-25 02:43:41.693982+00:00
736,250,2024-05-05,BLOCKED,2025-06-20 06:33:37.719554+00:00
737,524,2026-09-26,AVAILABLE,2024-12-01 17:53:31.711230+00:00
738,524,2026-08-09,BLOCKED,2024-04-28 16:33:57.638061+00:00
739,69,2024-05-24,AVAILABLE,2024-03-21 00:00:10.277084+00:00
740,69,2025-03-09,BLOCKED,2025-07-06 09:26:05.422465+00:00
741,302,2025-12-04,OCCUPIED,2024-01-30 10:22:55.232171+00:00
742,302,2024-09-29,BLOCKED,2024-09-26 10:45:04.670950+00:00
743,671,2024-08-18,OCCUPIED,2025-07-08 07:49:01.151855+00:00
744,671,2024-04-10,BLOCKED,2025-04-11 08:51:56.885663+00:00
745,596,2025-06-27,BLOCKED,2024-07-17 13:30:02.081421+00:00
746,596,2024-12-27,BLOCKED,2024-04-28 23:48:38.687360+00:00
747,26,2025-11-06,BLOCKED,2025-09-27 18:26:15.747263+00:00
748,26,2026-06-23,AVAILABLE,2025-05-19 18:14:16.711215+00:00
749,779,2026-08-23,OCCUPIED,2024-07-18 17:04:11.065372+00:00
750,779,2024-02-09,OCCUPIED,2025-10-12 10:24:50.520554+00:00
751,48,2024-05-13,AVAILABLE,2024-07-14 06:04:00.881293+00:00
752,48,2024-08-05,BLOCKED,2025-08-18 13:05:26.444805+00:00
753,331,2025-12-02,BLOCKED,2024-08-29 17:54:40.826624+00:00
754,331,2024-07-24,OCCUPIED,2024-09-27 01:42:17.146786+00:00
755,830,2024-09-19,OCCUPIED,2025-08-11 06:28:20.334270+00:00
756,830,2024-09-23,BLOCKED,2025-09-29 23:37:46.700216+00:00
757,687,2025-04-06,BLOCKED,2025-08-16 05:53:10.231673+00:00
758,687,2024-10-12,BLOCKED,2025-05-18 21:17:38.421994+00:00
759,103,2024-09-29,BLOCKED,2025-06-23 16:34:19.702790+00:00
760,103,2024-11-22,BLOCKED,2024-10-02 15:47:08.857441+00:00
761,989,2025-04-17,OCCUPIED,2025-09-04 04:42:07.602160+00:00
762,989,2024-10-13,AVAILABLE,2024-02-09 05:04:05.039273+00:00
763,229,2024-07-25,OCCUPIED,2024-11-02 03:12:53.472535+00:00
764,229,2026-06-15,BLOCKED,2024-08-30 06:24:41.894254+00:00
765,776,2025-05-25,AVAILABLE,2024-11-23 06:38:46.032860+00:00
766,776,2024-08-30,BLOCKED,2025-03-22 03:03:44.065997+00:00
767,338,2026-12-02,BLOCKED,2024-11-23 22:36:10.514031+00:00
768,338,2024-01-27,AVAILABLE,2024-08-04 18:44:24.652116+00:00
769,619,2025-08-13,OCCUPIED,2025-12-21 17:46:07.625151+00:00
770,619,2026-02-04,BLOCKED,2025-03-28 14:47:05.109049+00:00
771,87,2024-05-05,BLOCKED,2025-07-26 14:37:04.920923+00:00
772,87,2026-04-23,BLOCKED,2025-02-07 04:04:29.581018+00:00
773,369,2025-01-24,OCCUPIED,2025-03-30 00:17:43.430228+00:00
774,369,2026-06-05,OCCUPIED,2025-08-01 02:24:00.680519+00:00
775,737,2024-07-31,OCCUPIED,2025-10-26 06:38:23.410428+00:00
776,737,2026-05-06,AVAILABLE,2025-04-24 05:47:34.085485+00:00
777,714,2026-07-15,OCCUPIED,2024-03-05 14:06:50.584594+00:00
778,714,2026-02-04,BLOCKED,2025-08-02 14:02:18.993665+00:00
779,554,2026-11-20,AVAILABLE,2025-06-18 18:13:06.075991+00:00
780,554,2025-07-22,AVAILABLE,2024-02-27 16:55:03.786830+00:00
781,66,2026-10-09,BLOCKED,2024-06-14 01:28:34.465370+00:00
782,66,2024-10-13,OCCUPIED,2024-06-22 09:27:37.347788+00:00
783,640,2025-09-14,BLOCKED,2024-11-06 10:58:18.007324+00:00
784,640,2026-12-24,AVAILABLE,2025-10-30 13:28:36.591982+00:00
785,320,2026-12-08,BLOCKED,2025-12-22 21:30:31.253017+00:00
786,320,2026-08-28,OCCUPIED,2024-10-02 23:52:50.595851+00:00
787,729,2024-11-02,OCCUPIED,2024-03-04 21:52:36.291888+00:00
788,729,2025-07-12,OCCUPIED,2025-08-04 10:32:06.427992+00:00
789,660,2026-11-19,BLOCKED,2025-11-20 01:02:53.185812+00:00
790,660,2025-03-29,OCCUPIED,2025-05-26 06:04:48.877460+00:00
791,842,2026-10-05,AVAILABLE,2024-04-18 18:56:12.803471+00:00
792,842,2026-11-30,AVAILABLE,2024-03-18 14:28:22.468029+00:00
793,639,2025-02-12,OCCUPIED,2025-03-14 16:35:52.487976+00:00
794,639,2025-10-29,AVAILABLE,2025-07-02 15:07:43.205234+00:00
795,817,2026-10-05,AVAILABLE,2024-02-14 11:11:49.509232+00:00
796,817,2025-06-27,OCCUPIED,2024-03-14 06:24:28.746155+00:00
797,42,2024-06-07,BLOCKED,2024-07-25 15:11:31.326030+00:00
798,42,2026-09-13,OCCUPIED,2024-11-21 10:16:51.389924+00:00
799,575,2024-07-20,BLOCKED,2024-02-20 23:30:52.036802+00:00
800,575,2026-02-10,BLOCKED,2024-07-04 03:04:18.096510+00:00
801,890,2026-07-08,BLOCKED,2024-07-17 06:04:54.465718+00:00
802,890,2024-05-05,OCCUPIED,2025-10-18 02:49:41.673867+00:00
803,34,2025-09-06,OCCUPIED,2024-10-14 00:06:55.406945+00:00
804,34,2025-10-11,OCCUPIED,2025-03-11 16:24:20.254150+00:00
805,374,2024-07-22,OCCUPIED,2024-08-20 11:33:21.013117+00:00
806,374,2024-03-05,BLOCKED,2024-04-14 19:01:56.805261+00:00
807,795,2025-02-24,BLOCKED,2024-10-10 11:12:53.192688+00:00
808,795,2024-09-06,BLOCKED,2025-09-09 20:40:15.431739+00:00
809,763,2025-01-26,AVAILABLE,2024-02-25 03:28:38.180902+00:00
810,763,2024-01-31,OCCUPIED,2025-09-10 03:08:55.354120+00:00
811,802,2024-09-07,OCCUPIED,2025-02-21 07:10:59.091855+00:00
812,802,2024-11-18,AVAILABLE,2024-04-26 12:30:19.158633+00:00
813,208,2026-03-03,BLOCKED,2024-10-07 11:18:19.775670+00:00
814,208,2026-05-02,BLOCKED,2024-06-04 15:45:24.712088+00:00
815,12,2026-11-05,OCCUPIED,2024-11-10 21:04:39.856683+00:00
816,12,2025-03-28,OCCUPIED,2025-09-24 02:45:47.152210+00:00
817,677,2025-11-11,BLOCKED,2025-01-20 18:10:31.723280+00:00
818,677,2024-10-04,AVAILABLE,2025-11-16 13:11:25.184391+00:00
819,870,2026-10-24,OCCUPIED,2024-07-11 18:35:41.471395+00:00
820,870,2026-03-07,BLOCKED,2025-03-17 17:27:24.848840+00:00
821,131,2025-07-18,AVAILABLE,2025-09-07 12:07:19.957996+00:00
822,131,2025-08-09,OCCUPIED,2024-01-29 15:19:01.947352+00:00
823,158,2026-06-17,AVAILABLE,2026-01-17 04:37:35.990051+00:00
824,158,2026-01-19,BLOCKED,2025-08-03 03:28:27.733623+00:00
825,549,2026-06-11,OCCUPIED,2024-12-08 22:04:40.017717+00:00
826,549,2026-12-02,AVAILABLE,2025-02-05 23:10:47.052405+00:00
827,57,2025-04-03,OCCUPIED,2024-04-24 20:34:13.855008+00:00
828,57,2024-08-06,OCCUPIED,2024-04-21 17:25:15.960770+00:00
829,834,2026-11-10,BLOCKED,2025-05-10 12:29:06.983165+00:00
830,834,2025-12-26,AVAILABLE,2025-12-15 21:06:23.216655+00:00
831,422,2026-03-21,BLOCKED,2025-09-18 06:04:45.803549+00:00
832,422,2026-05-04,AVAILABLE,2024-11-09 05:57:58.488577+00:00
833,891,2025-10-09,BLOCKED,2025-08-04 19:45:48.218479+00:00
834,891,2024-06-07,OCCUPIED,2025-11-20 06:09:05.587964+00:00
835,403,2024-12-02,OCCUPIED,2026-01-01 08:04:50.188207+00:00
836,403,2024-12-19,OCCUPIED,2025-03-01 00:38:38.588615+00:00
837,234,2024-11-30,AVAILABLE,2025-01-26 11:22:19.428074+00:00
838,234,2026-02-28,BLOCKED,2024-04-16 06:52:24.263155+00:00
839,739,2024-10-17,BLOCKED,2024-05-29 18:02:37.045873+00:00
840,739,2027-01-19,OCCUPIED,2024-03-31 09:08:34.247346+00:00
841,205,2025-07-19,OCCUPIED,2025-12-22 19:18:31.087954+00:00
842,205,2025-09-12,BLOCKED,2025-08-17 19:32:05.537161+00:00
843,599,2024-08-20,AVAILABLE,2025-04-04 20:45:45.270272+00:00
844,599,2026-03-09,OCCUPIED,2024-07-24 13:15:26.130179+00:00
845,652,2025-10-28,OCCUPIED,2025-02-20 12:41:30.407653+00:00
846,652,2024-12-07,OCCUPIED,2025-12-09 10:36:31.210617+00:00
847,472,2026-03-05,AVAILABLE,2024-07-27 11:37:00.924083+00:00
848,472,2025-12-25,AVAILABLE,2025-10-15 11:43:48.378307+00:00
849,201,2026-11-23,AVAILABLE,2024-07-11 08:56:18.600334+00:00
850,201,2024-12-07,AVAILABLE,2025-09-26 01:33:06.996641+00:00
851,73,2026-02-07,BLOCKED,2025-12-05 16:21:23.391643+00:00
852,73,2026-12-25,BLOCKED,2025-08-03 21:44:44.302556+00:00
853,569,2024-12-27,AVAILABLE,2024-07-15 02:53:14.169561+00:00
854,569,2025-08-31,BLOCKED,2025-07-24 07:20:58.400230+00:00
855,601,2026-04-25,BLOCKED,2024-12-26 14:47:49.951667+00:00
856,601,2026-04-09,OCCUPIED,2025-12-30 19:00:00.263643+00:00
857,994,2026-07-09,OCCUPIED,2025-10-23 07:58:30.847067+00:00
858,994,2025-06-09,OCCUPIED,2026-01-04 18:50:16.145906+00:00
859,260,2024-12-30,AVAILABLE,2024-06-30 10:00:09.118791+00:00
860,260,2027-01-01,BLOCKED,2024-11-28 06:47:55.821241+00:00
861,147,2024-02-24,AVAILABLE,2024-03-14 18:21:16.525434+00:00
862,147,2026-10-31,BLOCKED,2024-04-10 07:24:32.062584+00:00
863,437,2026-03-24,OCCUPIED,2024-03-26 10:52:48.134800+00:00
864,437,2026-12-11,AVAILABLE,2025-03-20 07:50:51.331867+00:00
865,214,2024-10-24,BLOCKED,2024-09-21 04:29:25.398611+00:00
866,214,2026-08-06,BLOCKED,2025-04-15 15:18:33.857945+00:00
867,622,2025-07-22,BLOCKED,2025-01-01 14:44:05.843168+00:00
868,622,2026-05-01,OCCUPIED,2024-05-12 09:25:57.799109+00:00
869,572,2024-04-17,AVAILABLE,2024-11-18 14:59:54.188641+00:00
870,572,2026-12-05,AVAILABLE,2024-06-12 10:17:08.224255+00:00
871,713,2026-10-06,BLOCKED,2024-02-06 00:02:59.135193+00:00
872,713,2025-01-21,AVAILABLE,2024-09-29 05:50:10.525228+00:00
873,711,2026-01-11,OCCUPIED,2025-02-10 15:23:32.109488+00:00
874,711,2024-12-05,AVAILABLE,2024-02-02 22:29:14.161259+00:00
875,735,2026-06-23,AVAILABLE,2026-01-01 21:20:56.163180+00:00
876,735,2024-04-12,BLOCKED,2024-12-29 12:26:11.957176+00:00
877,984,2024-06-11,AVAILABLE,2024-08-07 02:41:09.925092+00:00
878,984,2026-08-09,AVAILABLE,2025-10-07 17:42:25.549765+00:00
879,820,2025-02-16,AVAILABLE,2024-06-23 19:22:56.383062+00:00
880,820,2025-02-04,BLOCKED,2025-09-14 20:16:35.813730+00:00
881,962,2026-06-14,OCCUPIED,2025-07-11 05:59:22.906192+00:00
882,962,2024-04-29,BLOCKED,2025-06-27 06:56:27.760331+00:00
883,787,2025-02-01,OCCUPIED,2024-11-14 13:08:53.367834+00:00
884,787,2025-11-03,AVAILABLE,2025-01-26 14:54:11.300931+00:00
885,604,2025-08-04,OCCUPIED,2025-04-26 17:05:53.537775+00:00
886,604,2024-09-14,OCCUPIED,2024-05-14 04:52:09.446767+00:00
887,786,2024-07-24,OCCUPIED,2025-10-26 17:49:54.302679+00:00
888,786,2026-10-14,OCCUPIED,2025-02-16 18:29:16.728424+00:00
889,863,2024-12-22,AVAILABLE,2024-02-25 10:42:55.333312+00:00
890,863,2026-10-11,OCCUPIED,2025-06-21 01:28:16.885037+00:00
891,821,2025-04-10,OCCUPIED,2025-09-30 09:31:43.701549+00:00
892,821,2026-07-25,BLOCKED,2025-01-03 16:07:45.637712+00:00
893,379,2025-11-08,BLOCKED,2024-07-03 22:37:00.502719+00:00
894,379,2024-09-04,BLOCKED,2025-01-08 22:11:26.603386+00:00
895,827,2025-06-19,OCCUPIED,2025-05-14 02:51:47.126161+00:00
896,827,2026-02-19,BLOCKED,2024-06-13 06:37:02.351430+00:00
897,959,2026-12-15,OCCUPIED,2024-04-07 02:36:38.950892+00:00
898,959,2025-09-29,AVAILABLE,2024-02-18 18:02:55.640256+00:00
899,190,2025-09-10,BLOCKED,2024-03-17 16:23:11.262969+00:00
900,190,2026-11-13,OCCUPIED,2024-10-26 07:28:09.116128+00:00
901,924,2026-11-09,BLOCKED,2025-09-19 01:51:38.659423+00:00
902,924,2026-10-04,BLOCKED,2025-10-07 12:34:54.657418+00:00
903,108,2025-02-22,OCCUPIED,2025-08-27 20:49:08.079773+00:00
904,108,2026-07-25,OCCUPIED,2025-02-11 14:32:33.333657+00:00
905,799,2026-04-19,OCCUPIED,2025-03-24 02:33:48.867187+00:00
906,799,2025-01-22,BLOCKED,2025-10-25 07:09:21.651309+00:00
907,321,2026-08-19,AVAILABLE,2024-01-29 03:07:29.274284+00:00
908,321,2024-12-10,BLOCKED,2025-12-22 20:37:20.333195+00:00
909,605,2026-09-20,BLOCKED,2024-06-22 08:28:37.329442+00:00
910,605,2026-04-22,BLOCKED,2024-04-01 20:17:35.907127+00:00
911,861,2027-01-12,BLOCKED,2024-10-16 22:50:06.386836+00:00
912,861,2026-07-30,OCCUPIED,2024-02-13 12:42:15.483402+00:00
913,503,2026-11-21,AVAILABLE,2025-10-02 00:49:41.585493+00:00
914,503,2026-09-14,BLOCKED,2024-08-29 15:21:56.873412+00:00
915,878,2026-08-02,BLOCKED,2024-07-23 20:49:26.600207+00:00
916,878,2025-10-23,BLOCKED,2025-03-15 01:33:50.876843+00:00
917,723,2026-06-11,AVAILABLE,2024-02-19 08:24:35.559375+00:00
918,723,2025-05-30,AVAILABLE,2024-06-26 10:33:49.213739+00:00
919,404,2026-08-21,OCCUPIED,2025-04-01 12:26:16.406496+00:00
920,404,2024-12-30,OCCUPIED,2025-10-01 23:04:36.569579+00:00
921,531,2024-08-18,BLOCKED,2024-01-26 04:53:17.524070+00:00
922,531,2025-07-31,BLOCKED,2025-11-03 10:40:50.864431+00:00
923,151,2026-07-03,AVAILABLE,2025-04-14 09:20:45.332935+00:00
924,151,2026-12-18,OCCUPIED,2024-07-21 00:26:20.195902+00:00
925,15,2025-12-19,BLOCKED,2024-06-10 05:01:06.541690+00:00
926,15,2026-06-15,OCCUPIED,2024-03-09 10:06:48.286813+00:00
927,546,2026-07-10,OCCUPIED,2025-10-24 16:52:22.447033+00:00
928,546,2024-08-11,OCCUPIED,2025-02-27 16:52:29.411731+00:00
929,778,2025-12-18,AVAILABLE,2025-09-29 16:57:55.641455+00:00
930,778,2025-10-26,BLOCKED,2024-09-04 02:03:13.900719+00:00
931,796,2026-01-05,OCCUPIED,2025-03-19 06:44:25.372873+00:00
932,796,2024-02-11,AVAILABLE,2024-08-17 10:48:41.937060+00:00
933,850,2026-03-29,BLOCKED,2024-02-07 06:44:39.328862+00:00
934,850,2025-03-17,BLOCKED,2025-07-29 15:31:36.254977+00:00
935,298,2026-12-02,AVAILABLE,2024-06-30 01:46:47.118797+00:00
936,298,2024-12-01,OCCUPIED,2025-07-15 06:02:15.816943+00:00
937,115,2024-03-24,AVAILABLE,2026-01-19 12:15:52.828556+00:00
938,115,2026-11-08,AVAILABLE,2026-01-13 12:01:08.223288+00:00
939,347,2024-12-15,BLOCKED,2024-03-06 17:29:53.820417+00:00
940,347,2026-08-27,BLOCKED,2024-02-23 05:34:03.421444+00:00
941,919,2025-12-03,AVAILABLE,2024-03-27 12:24:51.976456+00:00
942,919,2026-04-15,AVAILABLE,2025-07-20 22:19:30.712440+00:00
943,684,2025-05-11,AVAILABLE,2025-07-14 23:39:55.812877+00:00
944,684,2025-09-06,BLOCKED,2024-12-20 09:18:49.968528+00:00
945,370,2025-07-05,BLOCKED,2025-01-11 19:00:26.405768+00:00
946,370,2026-08-11,AVAILABLE,2024-10-31 01:25:59.539904+00:00
947,453,2026-08-12,AVAILABLE,2025-03-02 11:14:03.449848+00:00
948,453,2024-09-29,AVAILABLE,2025-06-29 04:03:56.543481+00:00
949,979,2025-04-29,OCCUPIED,2024-02-14 04:49:08.356732+00:00
950,979,2026-07-11,BLOCKED,2025-04-08 23:49:36.037247+00:00
951,192,2025-05-08,AVAILABLE,2025-04-03 18:48:20.915650+00:00
952,192,2026-07-22,AVAILABLE,2025-02-02 17:46:11.713377+00:00
953,480,2025-09-20,AVAILABLE,2025-07-13 07:49:25.655147+00:00
954,480,2025-07-14,BLOCKED,2024-12-14 16:33:09.124148+00:00
955,290,2025-12-10,AVAILABLE,2024-08-05 00:57:22.532759+00:00
956,290,2026-03-19,BLOCKED,2025-03-09 10:05:40.639213+00:00
957,721,2025-11-10,BLOCKED,2024-11-05 08:52:03.214792+00:00
958,721,2026-03-11,OCCUPIED,2025-04-27 01:34:09.294970+00:00
959,67,2025-04-02,OCCUPIED,2024-02-07 17:42:51.069605+00:00
960,67,2026-05-07,AVAILABLE,2024-02-29 22:21:48.872782+00:00
961,133,2026-02-24,BLOCKED,2024-07-15 20:47:46.218804+00:00
962,133,2026-02-20,BLOCKED,2025-11-02 11:31:42.448399+00:00
963,97,2024-02-27,BLOCKED,2024-02-03 19:25:32.026698+00:00
964,97,2026-08-29,AVAILABLE,2024-08-12 19:01:19.642375+00:00
965,32,2025-01-11,AVAILABLE,2024-08-20 16:51:03.776863+00:00
966,32,2025-02-08,OCCUPIED,2024-08-01 12:30:26.041216+00:00
967,545,2027-01-14,BLOCKED,2025-07-10 00:56:13.945212+00:00
968,545,2027-01-19,BLOCKED,2025-09-12 19:10:27.719582+00:00
969,204,2025-02-13,AVAILABLE,2024-07-13 00:58:52.844861+00:00
970,204,2024-11-01,BLOCKED,2024-09-22 17:04:41.305027+00:00
971,738,2024-12-11,OCCUPIED,2024-02-06 09:43:17.423241+00:00
972,738,2024-12-01,AVAILABLE,2025-03-25 16:05:12.898163+00:00
973,487,2026-11-07,BLOCKED,2025-07-03 18:54:29.896213+00:00
974,487,2024-06-14,BLOCKED,2025-11-16 10:55:49.328007+00:00
975,301,2024-03-09,AVAILABLE,2025-01-31 04:18:02.373895+00:00
976,301,2024-06-17,AVAILABLE,2024-03-18 04:32:41.712804+00:00
977,264,2026-03-01,BLOCKED,2025-11-21 14:20:22.103247+00:00
978,264,2024-09-26,OCCUPIED,2024-10-27 15:02:42.028760+00:00
979,749,2024-07-13,OCCUPIED,2024-07-12 01:34:35.553496+00:00
980,749,2025-09-26,AVAILABLE,2025-06-04 01:55:43.296474+00:00
981,353,2024-06-30,OCCUPIED,2025-05-02 21:23:52.481646+00:00
982,353,2026-02-14,AVAILABLE,2024-09-25 00:11:00.771592+00:00
983,505,2024-09-12,AVAILABLE,2025-11-14 07:13:50.913249+00:00
984,505,2026-05-29,BLOCKED,2026-01-16 21:46:02.190173+00:00
985,104,2026-02-18,BLOCKED,2025-10-18 20:17:53.320738+00:00
986,104,2025-10-31,BLOCKED,2025-05-21 21:44:17.965133+00:00
987,359,2024-11-22,OCCUPIED,2024-01-24 06:38:37.133667+00:00
988,359,2025-01-29,AVAILABLE,2024-12-29 01:37:10.226800+00:00
989,724,2025-12-08,OCCUPIED,2025-02-10 15:11:27.952837+00:00
990,724,2024-07-13,AVAILABLE,2024-05-04 04:31:07.378762+00:00
991,621,2026-11-07,AVAILABLE,2025-05-13 17:38:53.980436+00:00
992,621,2027-01-08,BLOCKED,2025-12-29 15:44:20.242013+00:00
993,491,2026-06-01,AVAILABLE,2024-02-19 10:07:49.466916+00:00
994,491,2024-12-18,OCCUPIED,2025-03-11 01:21:37.143141+00:00
995,794,2024-02-13,AVAILABLE,2025-04-02 23:19:26.813962+00:00
996,794,2026-10-14,BLOCKED,2025-04-05 00:28:39.107917+00:00
997,583,2024-10-14,OCCUPIED,2025-07-05 21:14:49.257473+00:00
998,583,2025-01-18,OCCUPIED,2025-05-06 05:40:09.222264+00:00
999,923,2024-10-10,BLOCKED,2025-07-25 18:32:14.454129+00:00
1000,923,2026-02-10,OCCUPIED,2024-05-08 05:22:08.809918+00:00
1001,385,2025-11-18,OCCUPIED,2025-02-18 23:24:28.149188+00:00
1002,385,2024-02-24,BLOCKED,2024-09-21 17:36:10.481332+00:00
1003,140,2026-12-19,BLOCKED,2024-06-20 06:05:25.104870+00:00
1004,140,2026-07-09,BLOCKED,2024-08-14 14:27:44.217016+00:00
1005,380,2027-01-08,BLOCKED,2024-08-12 21:38:52.147290+00:00
1006,380,2026-03-25,AVAILABLE,2024-08-03 21:36:59.938879+00:00
1007,757,2024-10-25,OCCUPIED,2024-04-08 22:42:40.196679+00:00
1008,757,2025-04-11,OCCUPIED,2024-08-22 02:29:24.248158+00:00
1009,887,2024-02-29,AVAILABLE,2025-01-27 19:39:42.887470+00:00
1010,887,2024-09-06,OCCUPIED,2025-03-01 11:20:33.102850+00:00
1011,50,2025-08-28,OCCUPIED,2025-11-06 14:48:10.965444+00:00
1012,50,2025-01-19,AVAILABLE,2025-11-23 14:19:14.080119+00:00
1013,775,2024-08-29,BLOCKED,2024-09-25 10:52:37.803785+00:00
1014,775,2025-09-06,BLOCKED,2025-02-11 07:42:45.643290+00:00
1015,992,2026-11-09,AVAILABLE,2024-01-25 11:05:13.776428+00:00
1016,992,2024-12-14,BLOCKED,2025-09-07 07:50:29.319019+00:00
1017,653,2026-02-25,BLOCKED,2025-09-05 05:39:11.271978+00:00
1018,653,2024-10-27,OCCUPIED,2024-09-16 18:19:38.784159+00:00
1019,454,2026-01-22,BLOCKED,2024-03-27 13:39:18.159606+00:00
1020,454,2026-08-29,AVAILABLE,2025-12-30 22:44:09.878648+00:00
1021,756,2025-01-24,AVAILABLE,2024-12-16 18:03:40.423790+00:00
1022,756,2024-11-19,OCCUPIED,2025-10-16 13:27:01.709912+00:00
1023,720,2024-12-09,BLOCKED,2026-01-20 08:49:31.000890+00:00
1024,720,2024-10-22,OCCUPIED,2024-11-19 09:23:22.906215+00:00
1025,432,2024-12-16,AVAILABLE,2024-05-27 12:00:24.442239+00:00
1026,432,2026-12-15,OCCUPIED,2024-03-19 10:58:15.492310+00:00
1027,565,2026-01-05,AVAILABLE,2025-02-21 09:56:15.117405+00:00
1028,565,2025-01-01,AVAILABLE,2025-08-08 12:11:41.447241+00:00
1029,982,2024-11-11,OCCUPIED,2024-08-20 08:24:57.542085+00:00
1030,982,2025-08-23,AVAILABLE,2024-10-05 10:01:52.267926+00:00
1031,284,2025-11-28,BLOCKED,2024-01-29 23:07:48.480533+00:00
1032,284,2025-05-04,BLOCKED,2024-09-23 22:54:23.497865+00:00
1033,238,2026-08-01,AVAILABLE,2025-01-21 08:06:14.688971+00:00
1034,238,2024-09-14,AVAILABLE,2025-02-21 11:27:23.485094+00:00
1035,79,2026-08-01,BLOCKED,2024-06-13 13:01:42.963708+00:00
1036,79,2025-08-21,BLOCKED,2025-07-07 09:18:51.354728+00:00
1037,481,2024-09-14,OCCUPIED,2024-08-10 15:32:25.399897+00:00
1038,481,2024-10-10,OCCUPIED,2025-12-11 17:04:55.837399+00:00
1039,815,2026-09-14,BLOCKED,2025-12-18 06:35:58.651567+00:00
1040,815,2026-06-19,AVAILABLE,2025-06-16 12:28:45.318858+00:00
1041,207,2026-08-25,BLOCKED,2024-01-29 02:57:29.872263+00:00
1042,207,2025-02-13,AVAILABLE,2024-12-19 07:48:18.508761+00:00
1043,504,2025-03-10,BLOCKED,2024-03-18 11:50:09.461023+00:00
1044,504,2026-11-19,BLOCKED,2025-07-15 08:14:46.054435+00:00
1045,978,2026-04-26,BLOCKED,2025-02-17 02:32:56.679668+00:00
1046,978,2024-04-06,BLOCKED,2024-03-31 05:41:57.281233+00:00
1047,122,2026-08-10,OCCUPIED,2024-04-07 18:45:11.288597+00:00
1048,122,2025-06-08,OCCUPIED,2025-09-12 09:36:05.092252+00:00
1049,718,2026-03-21,AVAILABLE,2025-12-29 17:47:54.591296+00:00
1050,718,2026-01-11,AVAILABLE,2025-06-15 20:54:14.983528+00:00
1051,153,2026-06-11,AVAILABLE,2026-01-12 20:18:09.052095+00:00
1052,153,2025-11-10,OCCUPIED,2025-11-10 17:54:50.313980+00:00
1053,553,2026-08-07,OCCUPIED,2025-04-16 19:29:10.286806+00:00
1054,553,2024-04-18,AVAILABLE,2025-11-06 23:36:23.660656+00:00
1055,939,2025-08-26,AVAILABLE,2025-08-11 22:37:35.194379+00:00
1056,939,2024-12-11,AVAILABLE,2025-04-20 00:52:50.590800+00:00
1057,530,2024-12-28,OCCUPIED,2025-02-28 08:14:06.535194+00:00
1058,530,2026-03-04,BLOCKED,2024-11-20 21:58:08.300401+00:00
1059,986,2025-12-20,OCCUPIED,2024-12-12 20:02:45.375492+00:00
1060,986,2026-05-12,OCCUPIED,2025-02-23 02:57:44.250131+00:00
1061,655,2024-01-25,BLOCKED,2024-06-11 04:17:17.493737+00:00
1062,655,2025-04-19,AVAILABLE,2024-09-12 02:09:11.134145+00:00
1063,645,2026-05-18,OCCUPIED,2025-04-18 22:45:56.944184+00:00
1064,645,2024-03-01,BLOCKED,2024-02-09 16:27:09.670737+00:00
1065,123,2025-09-15,AVAILABLE,2025-04-16 08:50:20.010158+00:00
1066,123,2024-10-30,BLOCKED,2024-05-11 12:33:15.835073+00:00
1067,824,2024-05-13,OCCUPIED,2025-08-13 22:42:38.018940+00:00
1068,824,2026-08-02,AVAILABLE,2024-02-07 09:42:30.839041+00:00
1069,625,2026-04-21,OCCUPIED,2025-02-02 08:40:13.139593+00:00
1070,625,2025-07-25,AVAILABLE,2024-02-02 06:31:23.090065+00:00
1071,950,2024-04-09,AVAILABLE,2024-06-16 16:26:14.499811+00:00
1072,950,2025-07-09,OCCUPIED,2024-03-09 18:52:50.151906+00:00
1073,843,2026-05-17,BLOCKED,2026-01-07 18:25:08.467287+00:00
1074,843,2026-11-15,BLOCKED,2025-10-29 06:45:21.978004+00:00
1075,415,2026-05-20,BLOCKED,2024-05-21 17:24:39.739837+00:00
1076,415,2026-04-30,OCCUPIED,2025-12-21 05:11:05.417695+00:00
1077,186,2024-10-19,BLOCKED,2025-02-05 11:26:25.359720+00:00
1078,186,2025-10-14,AVAILABLE,2024-06-01 08:39:09.128176+00:00
1079,741,2024-08-24,OCCUPIED,2025-11-01 08:54:33.564236+00:00
1080,741,2024-11-17,AVAILABLE,2025-03-30 07:11:37.927486+00:00
