booking_discount_id,booking_id,promotion_id,discount_amount,created_at
41848,58697,341,1781.94,2024-09-19 13:39:06+00:00
41849,58697,795,1279.91,2025-01-03 15:42:54+00:00
41850,65246,204,1499.45,2024-02-24 13:40:40+00:00
41851,19754,1890,1008.89,2025-07-07 14:52:15+00:00
41852,40724,650,131.97,2025-08-19 23:41:10+00:00
41853,20766,133,963.2,2025-09-09 14:05:48+00:00
41854,20766,376,1058.6,2024-11-15 05:38:25+00:00
41855,65599,1505,202.37,2024-04-04 19:01:53+00:00
41856,65599,517,323.51,2025-01-08 12:07:20+00:00
41857,39197,1951,789.47,2025-05-13 16:24:51+00:00
41858,68207,1254,1637.9,2024-06-09 05:27:29+00:00
41859,68207,1524,1145.66,2025-10-27 09:43:36+00:00
41860,54254,794,343.33,2024-01-22 03:05:06+00:00
41861,54254,858,1088.11,2024-01-31 00:19:29+00:00
41862,10275,411,413.19,2024-06-13 12:11:14+00:00
41863,14854,1431,666.43,2025-11-24 23:10:48+00:00
41864,14854,309,1633.87,2024-09-09 03:00:57+00:00
41865,47520,1757,1042.55,2025-06-25 20:42:46+00:00
41866,47520,189,471.46,2024-09-07 14:33:29+00:00
41867,40074,1619,635.11,2025-01-16 21:52:44+00:00
41868,40074,1577,260.78,2024-04-02 00:51:10+00:00
41869,19978,1584,147.63,2025-12-11 10:38:36+00:00
41870,18907,1310,737.54,2024-10-24 04:14:19+00:00
41871,34800,1488,1495.77,2025-02-21 02:14:31+00:00
41872,22424,1906,1045.49,2024-11-23 03:33:50+00:00
41873,34248,1242,1408.94,2025-10-03 06:29:40+00:00
41874,34248,979,1685.2,2024-05-20 00:36:00+00:00
41875,61262,204,1245.18,2025-11-28 08:17:43+00:00
41876,61262,1303,878.5,2024-02-29 04:31:46+00:00
41877,55214,436,1091.58,2024-03-26 22:48:20+00:00
41878,55214,1545,523.65,2024-07-14 05:14:29+00:00
41879,54060,887,34.09,2024-02-19 01:10:32+00:00
41880,50976,1784,632.09,2024-02-19 06:28:16+00:00
41881,35381,1408,317.29,2024-11-08 00:15:03+00:00
41882,35381,510,1699.6,2025-05-24 23:21:09+00:00
41883,42492,1860,1151.98,2025-12-04 22:02:03+00:00
41884,42492,1426,1481.46,2024-08-01 06:01:08+00:00
41885,58872,227,1370.84,2024-02-06 05:26:25+00:00
41886,12277,1555,1016.86,2024-11-10 02:53:03+00:00
41887,35859,1922,1659.88,2025-07-23 11:47:49+00:00
41888,58458,508,825.04,2025-01-31 06:09:20+00:00
41889,58458,1695,913.93,2025-03-25 07:38:28+00:00
41890,14710,416,314.25,2024-03-24 11:16:18+00:00
41891,14710,1090,1941.8,2025-08-26 05:32:35+00:00
41892,56321,105,1829.38,2025-10-30 09:36:21+00:00
41893,39696,1198,676.33,2026-01-02 11:30:03+00:00
41894,39696,581,755.37,2024-12-01 10:38:53+00:00
41895,67415,1758,528.55,2024-12-21 03:01:52+00:00
41896,20545,807,465.17,2024-10-21 22:00:02+00:00
41897,20545,152,1258.49,2025-07-25 16:44:58+00:00
41898,13482,1206,1356.43,2025-07-31 09:41:44+00:00
41899,69506,303,1548.64,2024-07-21 18:14:19+00:00
41900,69506,165,1720.21,2025-08-21 10:02:14+00:00
41901,60862,1209,1223.83,2024-10-13 15:18:09+00:00
41902,42648,1520,1391.04,2025-06-01 14:45:20+00:00
41903,33251,101,1922.24,2025-06-23 05:15:15+00:00
41904,33251,509,839.92,2024-04-22 05:41:06+00:00
41905,15067,898,312.88,2024-11-12 16:14:18+00:00
41906,15067,1686,343.73,2024-03-18 03:26:12+00:00
41907,64983,277,1179.19,2025-02-28 08:39:45+00:00
41908,64983,1725,440.55,2025-11-06 20:30:22+00:00
41909,14879,522,24.6,2024-11-02 02:35:43+00:00
41910,14879,360,1830.1,2025-09-02 12:22:14+00:00
41911,31350,1756,611.39,2024-06-08 09:32:15+00:00
41912,51450,120,315.57,2024-04-07 12:33:12+00:00
41913,66560,1228,491.61,2024-07-01 12:04:58+00:00
41914,66560,1483,1917.23,2024-06-04 02:55:17+00:00
41915,37821,632,799.83,2025-07-12 14:04:52+00:00
41916,17213,1067,861.91,2025-09-17 18:37:07+00:00
41917,54746,709,1924.76,2024-08-31 19:12:56+00:00
41918,54746,1756,191.58,2024-07-01 03:54:33+00:00
41919,59122,430,929.86,2024-05-16 03:49:53+00:00
41920,25478,260,1294.99,2024-11-11 05:53:06+00:00
41921,69017,1379,866.72,2025-10-25 21:00:00+00:00
41922,22164,408,1992.36,2025-10-24 22:02:44+00:00
41923,22164,1463,1249.44,2024-06-24 04:43:33+00:00
41924,29180,687,1377.11,2025-04-29 20:09:30+00:00
41925,29180,921,1221.18,2024-06-15 18:26:30+00:00
41926,30816,1735,1013.19,2024-10-17 17:21:29+00:00
41927,19723,1025,1534.45,2024-01-19 03:45:17+00:00
41928,35054,1442,1631.96,2024-01-18 10:28:26+00:00
41929,31755,475,255.61,2025-07-12 01:57:20+00:00
41930,31755,1012,1849.19,2024-04-22 05:03:59+00:00
41931,30460,508,1148.51,2024-05-23 07:21:38+00:00
41932,56760,1353,1653.1,2025-08-19 13:37:26+00:00
41933,25451,561,497.63,2024-11-06 18:43:56+00:00
41934,21538,940,523.05,2024-06-21 13:51:07+00:00
41935,53281,89,1197.51,2024-01-20 04:45:55+00:00
41936,53281,386,1540.93,2025-12-07 04:34:32+00:00
41937,44547,814,1903.0,2025-04-20 07:26:18+00:00
41938,44547,1767,624.4,2025-05-16 19:52:58+00:00
41939,4055,707,1856.05,2025-07-17 01:42:53+00:00
41940,67879,184,1469.39,2025-08-29 12:21:28+00:00
41941,16793,1515,1505.06,2025-12-27 10:07:49+00:00
41942,42045,213,487.39,2024-05-11 23:53:43+00:00
41943,42045,1935,928.55,2025-12-17 00:32:17+00:00
41944,60596,185,1545.82,2024-04-29 14:33:20+00:00
41945,60596,929,1431.23,2025-02-01 02:43:39+00:00
41946,37004,1909,864.81,2024-08-23 03:22:58+00:00
41947,69408,1264,1210.69,2025-06-03 16:44:49+00:00
41948,69408,1095,742.82,2025-08-14 22:21:26+00:00
41949,51515,963,749.04,2025-10-02 00:54:47+00:00
41950,38308,658,1117.85,2024-03-02 23:44:03+00:00
41951,38308,1345,1204.3,2025-02-20 23:05:49+00:00
41952,60956,1918,1736.8,2024-09-30 05:49:37+00:00
41953,41600,1588,799.32,2024-01-15 12:02:36+00:00
41954,5810,347,1745.42,2024-12-24 13:58:47+00:00
41955,5810,1315,362.27,2024-06-10 04:57:40+00:00
41956,12056,716,1526.79,2025-08-26 08:38:30+00:00
41957,12056,625,464.22,2024-02-27 05:35:56+00:00
41958,64755,251,1272.98,2024-05-23 10:26:44+00:00
41959,52273,1474,1936.38,2024-12-06 06:27:53+00:00
41960,52273,391,1871.08,2025-12-08 05:22:24+00:00
41961,27591,36,1828.91,2024-09-23 02:18:31+00:00
41962,27591,671,363.42,2025-11-14 19:47:45+00:00
41963,47414,1002,1097.19,2024-09-27 10:37:04+00:00
41964,47414,1654,807.42,2025-08-08 12:48:52+00:00
41965,3177,1361,74.51,2025-09-18 21:17:44+00:00
41966,43124,1344,836.92,2025-05-25 09:12:47+00:00
41967,27794,451,1251.63,2025-11-04 04:03:15+00:00
41968,45447,1137,1241.66,2025-08-03 17:13:51+00:00
41969,16470,1086,1981.6,2024-06-10 13:33:11+00:00
41970,18223,1895,1524.38,2024-12-17 00:17:10+00:00
41971,18223,1985,790.12,2024-11-09 17:41:05+00:00
41972,4950,572,1815.55,2025-03-24 03:04:52+00:00
41973,1429,475,1203.69,2024-10-30 17:54:11+00:00
41974,1429,630,963.13,2025-07-03 12:22:50+00:00
41975,17430,784,555.9,2025-04-07 18:09:48+00:00
41976,24485,1853,420.38,2025-08-25 00:44:54+00:00
41977,24485,226,1490.74,2025-06-24 00:31:50+00:00
41978,17521,1636,1214.5,2024-05-30 05:19:42+00:00
41979,17521,1125,446.34,2024-12-11 21:26:10+00:00
41980,48318,940,1747.47,2024-01-25 19:04:34+00:00
41981,47152,1045,613.31,2025-06-26 00:19:35+00:00
41982,47152,1361,628.78,2024-06-02 09:19:26+00:00
41983,47551,1594,635.76,2024-09-13 17:41:23+00:00
41984,41680,853,1220.15,2024-12-09 18:16:21+00:00
41985,6596,122,601.81,2025-06-06 04:43:17+00:00
41986,6596,215,1814.5,2024-12-24 00:36:28+00:00
41987,26520,1715,262.87,2025-01-16 06:06:29+00:00
41988,39224,162,54.39,2025-09-25 01:15:53+00:00
41989,39224,817,1699.72,2025-04-06 16:22:44+00:00
41990,37857,137,1471.03,2024-04-27 01:25:55+00:00
41991,37857,1964,675.12,2025-05-30 22:01:39+00:00
41992,9354,1145,307.03,2024-04-07 23:00:57+00:00
41993,9354,1455,886.0,2024-03-20 22:36:11+00:00
41994,47818,281,717.28,2025-06-30 00:58:19+00:00
41995,9683,1354,1202.25,2025-07-16 15:56:11+00:00
41996,35519,1470,113.84,2024-02-25 13:37:24+00:00
41997,55055,1249,1021.53,2024-07-19 19:43:21+00:00
41998,55055,633,1725.12,2025-05-21 13:28:36+00:00
41999,29020,1381,554.01,2025-03-23 11:20:34+00:00
42000,29256,1013,1494.73,2025-07-02 04:25:15+00:00
42001,29256,1053,1015.8,2024-09-15 23:44:47+00:00
42002,7976,677,1443.71,2024-06-05 21:40:59+00:00
42003,52930,1169,1588.81,2024-04-16 15:53:38+00:00
42004,44077,1461,593.22,2025-10-04 09:04:21+00:00
42005,11017,1304,1330.5,2025-07-28 16:04:41+00:00
42006,11017,1347,1716.53,2025-03-15 14:31:40+00:00
42007,29500,1162,1191.35,2024-08-06 00:54:38+00:00
42008,29500,835,378.9,2024-04-23 10:06:39+00:00
42009,55883,661,930.46,2025-10-28 21:59:02+00:00
42010,42270,1613,1586.81,2024-05-10 19:36:58+00:00
42011,20667,1845,597.87,2024-11-25 11:18:26+00:00
42012,8327,1184,1105.48,2025-02-13 05:12:47+00:00
42013,8327,1813,92.49,2025-02-25 22:06:24+00:00
42014,42336,1438,323.41,2024-04-16 10:53:00+00:00
42015,49282,918,781.22,2024-02-16 16:59:10+00:00
42016,1479,1628,874.33,2024-09-04 17:18:16+00:00
42017,1479,1236,1398.77,2024-10-31 21:42:14+00:00
42018,59681,201,888.09,2024-12-10 23:28:35+00:00
42019,36258,278,1045.2,2024-01-19 06:47:01+00:00
42020,36258,1139,1268.14,2024-12-04 12:51:40+00:00
42021,37127,705,1746.77,2024-09-05 15:27:58+00:00
42022,11118,260,832.84,2025-03-28 07:58:04+00:00
42023,11118,1167,941.92,2024-04-27 14:16:17+00:00
42024,27447,1384,1542.13,2024-10-22 22:33:57+00:00
42025,27447,1444,1356.47,2025-03-06 03:24:12+00:00
42026,41012,1081,1623.49,2024-10-13 02:59:23+00:00
42027,39537,1663,1424.74,2025-05-09 21:55:38+00:00
42028,19214,937,1016.26,2025-07-29 18:40:25+00:00
42029,7336,1647,1774.88,2025-12-01 21:40:33+00:00
42030,48071,267,1447.54,2024-03-08 10:08:13+00:00
42031,48071,1113,1028.89,2024-07-06 09:25:41+00:00
42032,62402,1775,1451.24,2024-08-13 19:57:45+00:00
42033,24686,334,1655.93,2025-07-05 00:37:26+00:00
42034,3686,1203,1034.68,2025-12-14 07:19:06+00:00
42035,3686,1561,1314.54,2024-03-11 23:50:07+00:00
42036,69313,1391,1442.28,2024-08-09 21:18:15+00:00
42037,8376,1653,1083.05,2024-11-28 10:45:25+00:00
42038,8376,809,1981.47,2025-04-27 17:02:34+00:00
42039,25631,601,1867.28,2024-10-22 11:50:40+00:00
42040,5177,420,1950.93,2025-03-14 16:04:42+00:00
42041,11571,1881,1630.44,2024-08-03 19:14:02+00:00
42042,11571,1758,1401.36,2024-06-02 03:49:40+00:00
42043,28186,829,893.14,2024-01-18 04:19:41+00:00
42044,28186,1977,140.3,2024-07-13 04:55:21+00:00
42045,9796,1551,168.73,2025-07-13 16:37:37+00:00
42046,9796,1844,951.3,2024-04-15 08:40:04+00:00
42047,2909,175,354.34,2024-10-27 14:22:10+00:00
42048,2909,1640,1139.05,2024-11-30 03:49:32+00:00
42049,57760,1572,269.06,2025-01-24 00:03:15+00:00
42050,28819,1893,1767.46,2025-10-25 00:07:32+00:00
42051,59328,616,1256.39,2025-11-14 18:27:07+00:00
42052,50017,105,821.75,2024-03-06 01:16:11+00:00
42053,50017,824,542.98,2025-07-25 21:06:15+00:00
42054,56622,1195,1128.36,2024-06-09 10:44:12+00:00
42055,56622,865,1707.45,2024-08-23 05:43:26+00:00
42056,44862,1407,289.7,2025-07-14 04:35:24+00:00
42057,55143,168,390.58,2024-04-05 09:00:35+00:00
42058,54364,620,825.3,2024-02-15 13:51:02+00:00
42059,54364,310,623.1,2024-08-22 13:58:53+00:00
42060,22283,311,1337.32,2024-03-02 03:35:40+00:00
42061,45376,1255,372.43,2024-10-06 04:58:19+00:00
42062,49835,879,238.75,2025-11-26 21:35:09+00:00
42063,49835,971,498.53,2025-07-04 16:38:55+00:00
42064,10893,1155,533.2,2025-05-26 02:21:48+00:00
42065,20809,1072,1025.35,2024-08-10 03:18:51+00:00
42066,20809,585,1723.16,2024-04-02 21:49:56+00:00
42067,54605,1403,1288.42,2025-12-15 18:08:05+00:00
42068,45574,1713,1118.0,2025-08-23 13:08:58+00:00
42069,46686,926,123.65,2025-06-27 19:42:52+00:00
42070,46686,1342,1345.77,2024-07-30 21:53:34+00:00
42071,31343,1670,1114.44,2026-01-05 02:15:01+00:00
42072,36458,1121,746.15,2026-01-05 02:29:01+00:00
42073,36458,321,1110.09,2024-08-20 09:42:54+00:00
42074,987,579,370.73,2024-12-09 22:12:11+00:00
42075,67337,1508,1877.21,2024-01-13 05:10:18+00:00
42076,67337,996,121.26,2025-01-02 10:25:50+00:00
42077,29092,1510,1705.7,2024-05-21 13:45:25+00:00
42078,65222,939,1470.46,2025-04-27 23:38:51+00:00
42079,65222,1741,1192.37,2024-11-28 04:07:32+00:00
42080,20960,910,544.5,2024-06-03 08:07:11+00:00
42081,9515,1445,320.89,2025-12-01 04:52:40+00:00
42082,68903,1729,1323.42,2024-10-18 23:18:25+00:00
42083,68903,1486,288.37,2024-03-14 09:23:40+00:00
42084,36472,127,1218.25,2025-04-05 16:19:15+00:00
42085,34551,1102,1186.67,2025-01-26 04:16:38+00:00
42086,45140,522,247.04,2025-09-14 12:15:39+00:00
42087,59821,241,1738.13,2025-01-08 03:42:54+00:00
42088,59821,1087,1255.19,2025-11-08 02:37:32+00:00
42089,65512,999,1501.41,2025-06-20 15:21:07+00:00
42090,65828,143,1948.95,2024-02-26 10:27:59+00:00
42091,65828,1216,954.78,2024-04-05 04:13:07+00:00
42092,1854,1139,1310.54,2025-02-25 00:04:47+00:00
42093,68472,1877,848.49,2025-05-09 18:35:13+00:00
42094,68472,92,545.16,2024-09-12 10:19:16+00:00
42095,60563,1029,1115.85,2025-09-04 14:09:45+00:00
42096,60563,1340,1178.69,2025-10-07 10:56:33+00:00
42097,37474,1749,1745.74,2024-10-12 22:55:56+00:00
42098,11555,519,681.48,2024-04-09 00:52:39+00:00
42099,11555,782,1861.55,2025-07-28 18:25:27+00:00
42100,54659,161,1443.87,2024-12-11 07:18:45+00:00
42101,54245,1409,952.97,2024-11-02 15:09:02+00:00
42102,54245,1809,936.6,2025-03-15 00:34:39+00:00
42103,33110,1322,1181.03,2024-06-06 23:58:28+00:00
42104,33110,1669,133.89,2024-10-19 06:18:14+00:00
42105,6560,1801,1827.79,2024-06-06 19:15:26+00:00
42106,6560,1970,755.43,2025-01-10 14:56:57+00:00
42107,9053,1380,1673.89,2025-09-11 21:02:25+00:00
42108,41569,747,630.64,2024-05-20 02:53:12+00:00
42109,26407,1452,90.27,2025-06-08 00:00:42+00:00
42110,26407,287,565.38,2025-12-30 23:01:03+00:00
42111,21673,50,196.02,2025-12-14 08:29:48+00:00
42112,33846,1327,1365.33,2024-04-05 02:01:00+00:00
42113,33846,480,1252.45,2025-09-25 18:27:22+00:00
42114,24087,1241,1879.61,2025-12-20 05:13:07+00:00
42115,64892,1832,554.46,2025-11-25 13:05:45+00:00
42116,10466,815,1521.63,2024-11-08 03:00:53+00:00
42117,16761,152,720.97,2024-07-30 00:35:42+00:00
42118,16761,847,908.43,2024-07-31 20:46:25+00:00
42119,16086,617,1761.19,2025-06-16 03:32:52+00:00
42120,11131,1311,815.45,2024-05-29 02:52:51+00:00
42121,7344,1541,1290.83,2025-08-27 17:44:08+00:00
42122,29645,48,1191.18,2024-07-13 12:41:37+00:00
42123,61572,997,567.57,2025-02-04 23:00:32+00:00
42124,14900,146,1085.54,2025-03-19 14:52:01+00:00
42125,6909,785,458.72,2025-04-29 08:28:42+00:00
42126,6909,1059,1159.02,2024-08-31 22:54:56+00:00
42127,6017,1336,885.7,2025-12-19 06:51:08+00:00
42128,6017,1882,1750.28,2025-09-05 08:12:30+00:00
42129,6982,1697,1464.93,2024-09-04 21:29:49+00:00
42130,6982,846,1340.31,2025-04-18 21:16:05+00:00
42131,63749,222,785.87,2025-08-22 00:17:40+00:00
42132,63749,1986,1702.18,2024-05-13 15:58:09+00:00
42133,43532,322,38.1,2024-04-19 06:45:00+00:00
42134,43532,1752,1113.66,2024-03-05 11:06:44+00:00
42135,26886,265,1157.09,2024-08-04 20:11:48+00:00
42136,26886,390,910.88,2024-09-19 11:46:03+00:00
42137,16539,859,1197.32,2025-01-13 18:14:15+00:00
42138,13176,708,108.6,2025-07-21 08:06:57+00:00
42139,13176,1932,703.93,2024-03-24 05:13:23+00:00
42140,65932,393,1422.82,2026-01-04 17:42:46+00:00
42141,28748,241,1637.33,2025-11-20 09:00:12+00:00
42142,28748,929,1889.07,2024-07-13 11:19:03+00:00
42143,6610,1668,919.41,2026-01-02 15:03:53+00:00
42144,6610,686,1612.0,2025-01-06 01:44:20+00:00
42145,31502,114,102.29,2025-07-06 05:00:03+00:00
42146,31502,1013,1316.19,2025-03-04 16:43:04+00:00
42147,7220,101,23.31,2025-01-08 07:29:35+00:00
42148,7220,937,639.18,2025-03-06 02:10:51+00:00
42149,17034,577,1384.95,2024-07-06 20:10:21+00:00
42150,17034,1815,1726.24,2025-07-05 07:10:20+00:00
42151,55610,1583,757.43,2025-04-07 08:21:15+00:00
42152,32137,1817,431.65,2025-11-30 07:25:28+00:00
42153,32137,1439,1906.3,2025-03-30 10:31:47+00:00
42154,26612,1340,823.95,2025-09-01 15:29:25+00:00
42155,26612,1891,466.79,2024-06-11 04:00:46+00:00
42156,29695,1085,485.92,2024-11-03 11:39:51+00:00
42157,68402,1721,350.48,2024-10-10 17:20:41+00:00
42158,68402,674,1699.51,2025-07-31 12:16:44+00:00
42159,60824,506,1331.35,2024-10-24 02:04:47+00:00
42160,53095,1779,202.44,2025-01-26 21:24:32+00:00
42161,11056,1322,1197.99,2025-02-04 02:02:12+00:00
42162,11056,1891,1551.46,2025-06-04 13:27:51+00:00
42163,34355,292,1289.66,2024-06-23 12:04:57+00:00
42164,34355,1506,626.08,2024-08-22 16:38:29+00:00
42165,3516,1641,399.57,2024-02-11 18:55:20+00:00
42166,58350,1351,138.64,2025-12-25 22:24:22+00:00
42167,58350,238,1314.67,2025-10-24 12:08:22+00:00
42168,67815,1897,1230.44,2025-02-26 18:14:29+00:00
42169,2906,1406,823.98,2025-01-21 19:41:48+00:00
42170,65637,1594,697.35,2024-04-29 09:44:15+00:00
42171,65637,1136,1210.28,2024-07-07 13:35:26+00:00
42172,33237,1427,1683.71,2024-10-14 02:25:27+00:00
42173,12133,1502,1302.07,2024-01-11 22:03:25+00:00
42174,12133,602,743.55,2025-02-16 01:02:20+00:00
42175,19976,136,712.4,2024-01-22 01:56:20+00:00
42176,2028,1167,233.34,2025-03-14 12:22:04+00:00
42177,2028,1631,352.58,2025-04-28 05:24:44+00:00
42178,28403,1114,1122.21,2024-07-08 21:42:42+00:00
42179,23062,408,1948.7,2024-12-15 15:13:16+00:00
42180,50533,435,229.2,2025-10-22 10:04:52+00:00
42181,50533,287,1637.59,2025-05-22 09:38:53+00:00
42182,42707,204,595.29,2025-04-04 15:28:55+00:00
42183,56902,424,1737.47,2024-08-15 00:51:10+00:00
42184,56902,727,718.44,2025-10-26 11:34:09+00:00
42185,33402,1798,307.76,2025-03-05 19:35:30+00:00
42186,28187,1726,88.41,2024-08-25 02:38:08+00:00
42187,28187,3,1905.78,2025-05-26 01:58:28+00:00
42188,543,1494,48.64,2024-04-08 17:38:57+00:00
42189,8259,118,528.43,2025-10-06 20:18:10+00:00
42190,8259,66,807.58,2024-02-24 19:29:26+00:00
42191,46520,1838,680.3,2024-09-07 15:19:24+00:00
42192,46520,1317,1916.27,2025-03-06 15:01:28+00:00
42193,20483,1291,1702.16,2025-03-13 11:54:28+00:00
42194,20483,1577,739.93,2025-08-27 01:04:04+00:00
42195,40158,1186,1009.42,2024-08-03 12:05:26+00:00
42196,36550,505,1397.33,2024-02-05 13:43:52+00:00
42197,36550,60,272.64,2024-05-04 03:53:12+00:00
42198,64661,674,1827.7,2024-10-08 01:13:49+00:00
42199,53476,1991,1343.73,2024-04-07 14:47:38+00:00
42200,53476,287,472.25,2025-05-31 05:38:56+00:00
42201,40839,815,1014.05,2025-04-16 04:59:54+00:00
42202,40839,1972,1205.42,2024-01-18 22:37:17+00:00
42203,17205,1307,512.57,2025-06-18 09:16:18+00:00
42204,68547,965,945.18,2025-07-29 08:28:22+00:00
42205,68547,1719,293.85,2025-12-20 21:29:46+00:00
42206,6792,218,860.39,2024-02-07 11:06:36+00:00
42207,6792,916,1918.77,2024-12-06 21:06:55+00:00
42208,21497,773,527.12,2024-04-28 05:19:25+00:00
42209,21497,248,1806.43,2025-07-15 07:09:26+00:00
42210,13455,633,1416.5,2024-10-27 15:05:38+00:00
42211,13455,844,1776.86,2024-09-15 05:28:19+00:00
42212,11365,454,1315.61,2024-05-16 22:56:00+00:00
42213,41131,1454,1738.37,2025-06-11 04:16:50+00:00
42214,9899,698,1199.51,2024-12-18 07:11:10+00:00
42215,30704,1286,559.84,2026-01-06 14:27:22+00:00
42216,30704,39,903.6,2025-07-19 04:11:58+00:00
42217,18260,1939,1632.67,2024-11-16 20:00:20+00:00
42218,18260,1086,717.43,2025-09-19 19:40:14+00:00
42219,9813,569,1929.37,2024-11-12 05:55:55+00:00
42220,59964,60,820.74,2025-08-31 20:37:36+00:00
42221,59964,1698,126.18,2024-07-10 04:47:14+00:00
42222,12015,1042,1766.33,2025-07-07 08:58:07+00:00
42223,12015,1582,1519.93,2025-03-23 07:54:51+00:00
42224,68140,230,353.57,2024-03-03 20:38:47+00:00
42225,68140,1654,1679.88,2025-08-11 15:07:44+00:00
42226,48171,658,1440.91,2025-08-21 18:28:26+00:00
42227,16956,1717,1507.0,2025-12-01 12:30:48+00:00
42228,16956,1621,1997.69,2025-11-20 15:57:37+00:00
42229,19050,363,927.58,2024-12-13 22:01:03+00:00
42230,19050,761,1914.89,2024-12-21 15:00:59+00:00
42231,21203,1569,956.72,2024-06-06 11:52:27+00:00
42232,28982,1589,615.52,2025-03-15 00:25:30+00:00
42233,25175,309,57.79,2025-03-03 23:29:41+00:00
42234,65188,158,1199.17,2024-01-27 17:18:37+00:00
42235,65188,788,1060.07,2025-01-14 23:56:11+00:00
42236,50577,608,1618.84,2025-01-11 12:58:02+00:00
42237,43885,1611,1213.93,2025-09-28 10:05:50+00:00
42238,46640,239,1970.02,2024-11-08 18:59:46+00:00
42239,15054,1428,1548.83,2024-08-10 07:58:58+00:00
42240,27985,601,1443.97,2025-04-20 16:53:54+00:00
42241,27985,1315,293.45,2024-03-19 08:23:09+00:00
42242,46110,1547,561.78,2025-12-14 19:56:45+00:00
42243,30110,542,1300.15,2024-03-18 18:43:51+00:00
42244,30110,1927,1338.29,2024-09-03 16:21:57+00:00
42245,27773,1753,939.44,2024-08-11 07:37:08+00:00
42246,7917,890,665.47,2024-11-30 09:54:27+00:00
42247,7653,1348,1224.25,2024-12-24 02:13:05+00:00
42248,32957,1599,1175.53,2025-05-09 06:04:22+00:00
42249,32957,1863,1468.66,2025-06-30 15:08:12+00:00
42250,59029,1058,1670.06,2025-03-09 16:57:30+00:00
42251,30394,47,1452.3,2026-01-08 04:06:59+00:00
42252,30394,231,1661.13,2024-08-17 21:00:52+00:00
42253,37125,1641,787.0,2024-06-11 19:48:21+00:00
42254,37125,28,976.08,2025-03-05 16:54:37+00:00
42255,67439,1785,561.86,2024-10-28 07:18:12+00:00
42256,67439,1458,1323.85,2024-11-27 17:33:18+00:00
42257,68938,395,371.46,2024-07-20 08:47:55+00:00
42258,68938,1103,363.72,2025-07-17 02:24:17+00:00
42259,62870,1669,1022.38,2025-11-21 14:13:12+00:00
42260,16554,1366,982.32,2024-01-19 18:26:58+00:00
42261,16554,742,1036.92,2024-05-25 01:16:51+00:00
42262,49074,998,1381.66,2024-08-08 08:28:23+00:00
42263,49074,1293,306.26,2025-10-15 07:58:12+00:00
42264,52028,1078,1254.09,2025-02-01 05:18:30+00:00
42265,62344,375,1444.16,2024-03-12 20:13:57+00:00
42266,25691,1178,227.38,2025-01-26 04:57:51+00:00
42267,25691,1741,1250.28,2025-11-24 16:43:19+00:00
42268,62964,93,708.5,2024-07-28 07:36:25+00:00
42269,50763,165,1148.95,2024-12-08 06:50:08+00:00
42270,68412,1288,1259.26,2024-04-20 04:40:22+00:00
42271,19789,758,1429.38,2024-10-15 12:22:24+00:00
42272,19789,1409,514.4,2025-03-31 02:37:35+00:00
42273,50248,1475,1281.76,2025-05-21 20:46:28+00:00
42274,34560,1114,729.73,2025-11-27 00:28:46+00:00
42275,34560,1796,1398.83,2025-06-23 18:45:23+00:00
42276,1099,1366,1524.29,2024-05-06 14:12:16+00:00
42277,62471,1416,996.43,2024-02-05 20:53:08+00:00
42278,62471,1515,127.74,2024-06-23 16:52:09+00:00
42279,3488,717,136.61,2025-03-31 19:37:44+00:00
42280,3488,1258,693.85,2024-05-18 06:01:53+00:00
42281,60271,909,1633.75,2025-01-05 18:08:34+00:00
42282,7077,1149,1326.49,2025-04-09 00:40:29+00:00
42283,7077,1203,1795.15,2024-06-27 07:59:32+00:00
42284,17575,354,709.11,2024-11-29 13:26:36+00:00
42285,17575,712,1325.0,2026-01-07 00:22:10+00:00
42286,32669,412,1652.34,2025-07-10 12:14:42+00:00
42287,51627,1083,651.61,2024-04-17 08:37:35+00:00
42288,51627,858,1472.83,2025-08-09 05:29:41+00:00
42289,40275,1323,262.81,2025-12-23 01:22:52+00:00
42290,40275,515,853.97,2025-07-23 01:12:19+00:00
42291,52934,1157,458.69,2024-09-17 18:07:36+00:00
42292,48436,815,980.08,2025-12-10 16:07:50+00:00
42293,46174,980,400.4,2025-04-17 08:17:09+00:00
42294,39274,1114,316.57,2024-04-26 00:18:39+00:00
42295,39274,1030,1483.98,2024-05-01 19:52:04+00:00
42296,67001,331,1842.79,2025-02-06 00:43:32+00:00
42297,31357,1301,448.96,2024-07-21 11:38:13+00:00
42298,31357,1570,673.51,2024-06-25 05:11:00+00:00
42299,41768,696,1074.24,2024-10-25 15:48:01+00:00
42300,41768,1352,1305.48,2025-04-28 07:04:48+00:00
42301,19780,1395,1711.31,2025-03-25 10:53:10+00:00
42302,19780,385,1217.05,2025-06-26 14:04:52+00:00
42303,26559,1306,170.91,2025-08-31 17:01:59+00:00
42304,43429,9,829.41,2024-12-11 00:01:07+00:00
42305,43429,1051,329.54,2024-11-03 16:22:14+00:00
42306,18721,912,169.48,2025-01-12 14:45:21+00:00
42307,29679,595,1088.46,2024-12-04 20:12:14+00:00
42308,29679,1881,956.7,2024-08-02 08:02:58+00:00
42309,52395,1743,1697.75,2025-10-06 12:43:42+00:00
42310,52395,167,1043.92,2024-09-18 22:47:41+00:00
42311,21380,534,1842.98,2025-04-23 23:22:52+00:00
