tax_fee_id,hotel_id,name,tax_type,tax_value,created_at
703,7,Product_6707d5,PERCENT,258.67,2024-11-03 22:47:51+00:00
704,2,More_8d0df9,PERCENT,1298.5,2024-05-24 12:58:49+00:00
705,4,Finish_9484d9,PERCENT,619.77,2025-11-16 09:38:50+00:00
706,8,Fine_738280,FIXED,721.09,2024-12-25 15:08:58+00:00
707,4,Doctor_cd3080,PERCENT,1568.38,2024-05-27 03:14:13+00:00
708,10,Interview_f22f70,FIXED,1553.13,2024-02-22 11:28:17+00:00
709,4,Heart_8ffbca,PERCENT,358.86,2025-04-24 13:16:06+00:00
710,6,Everybody_1b715b,FIXED,1652.4,2025-08-03 11:40:09+00:00
711,1,Property_4b88b4,PERCENT,1369.0,2024-12-19 04:54:29+00:00
712,12,When_87f42e,FIXED,1542.74,2025-09-11 19:21:06+00:00
713,11,Before_495a42,PERCENT,245.17,2024-05-06 23:40:53+00:00
714,12,Sense_c61e22,FIXED,839.67,2025-01-16 16:18:45+00:00
715,2,Until_29f2b6,FIXED,1065.73,2025-08-20 02:59:39+00:00
716,8,Cover_90223e,FIXED,1395.9,2025-05-10 08:48:16+00:00
717,6,Wife_222759,PERCENT,237.71,2024-04-22 07:43:03+00:00
718,9,Language_6280bc,PERCENT,99.3,2024-09-11 21:07:27+00:00
719,11,Note_3a0a19,FIXED,337.16,2025-03-08 10:12:28+00:00
720,4,Beat_81406a,PERCENT,917.14,2025-09-19 19:41:07+00:00
721,4,Buy_6c0494,PERCENT,347.87,2024-05-28 04:00:46+00:00
722,8,Outside_8bf8b1,FIXED,610.91,2025-09-09 05:00:37+00:00
723,10,Budget_2afca7,FIXED,575.28,2025-06-07 11:22:31+00:00
724,7,Law_8511c0,FIXED,1135.48,2025-06-16 14:00:23+00:00
725,2,Anything_ce3470,FIXED,179.44,2024-01-22 05:59:24+00:00
726,4,Operation_472bac,FIXED,1756.74,2024-10-21 23:09:34+00:00
727,11,Single_e6e882,FIXED,1208.3,2024-10-06 03:22:40+00:00
728,7,Account_22b7d8,FIXED,1701.82,2025-03-28 22:37:06+00:00
729,1,Major_552c4e,PERCENT,1469.86,2025-08-23 17:55:21+00:00
730,10,Ago_d0dd57,PERCENT,1387.11,2024-03-04 21:51:14+00:00
731,6,Situation_e31865,FIXED,1766.82,2024-07-19 01:19:59+00:00
732,1,Least_65e5ec,PERCENT,1841.48,2025-04-29 12:52:44+00:00
733,9,Knowledge_06aced,PERCENT,452.01,2024-08-12 17:16:01+00:00
734,12,Look_3a6b81,PERCENT,1872.64,2025-01-22 07:48:53+00:00
735,6,Coach_1825ab,FIXED,1139.37,2025-12-17 06:23:14+00:00
736,8,Very_118eb4,PERCENT,1484.25,2025-12-24 07:09:35+00:00
737,3,Look_eaacb2,FIXED,223.23,2024-02-25 10:11:59+00:00
738,4,Glass_8014bd,FIXED,1624.13,2025-05-04 17:52:42+00:00
739,11,Keep_e57a74,PERCENT,1848.11,2025-01-27 08:04:16+00:00
740,6,Building_1549a1,FIXED,150.44,2025-09-04 15:15:23+00:00
741,7,Nearly_090158,FIXED,219.49,2024-04-19 21:09:54+00:00
742,5,Firm_f52801,PERCENT,1122.36,2024-07-03 17:56:05+00:00
743,6,There_dc4c89,PERCENT,1539.94,2025-07-09 20:22:33+00:00
744,8,Push_9fdee7,FIXED,1011.52,2024-03-22 20:41:46+00:00
745,3,Pressure_40067a,FIXED,316.23,2025-12-17 06:27:57+00:00
746,5,System_c99dbd,FIXED,585.91,2024-10-25 01:38:42+00:00
747,10,Dream_b2119e,PERCENT,1026.25,2025-07-16 01:06:15+00:00
748,3,Short_6130e7,FIXED,575.74,2024-03-11 01:18:34+00:00
749,11,School_2cc6e8,PERCENT,1372.05,2025-07-15 17:08:38+00:00
750,6,Parent_7b7494,FIXED,1995.17,2024-06-09 02:56:56+00:00
751,1,Black_3aa661,PERCENT,375.78,2025-05-07 20:06:50+00:00
752,1,Bit_c76f75,FIXED,502.43,2024-11-24 21:05:59+00:00
753,2,Good_51e9b4,PERCENT,672.53,2024-11-23 10:28:20+00:00
754,9,Good_c59830,PERCENT,573.23,2024-03-14 14:37:47+00:00
755,3,Address_7b8730,PERCENT,760.64,2025-02-04 13:33:16+00:00
756,7,Too_fa31f4,FIXED,1875.03,2024-03-14 18:06:54+00:00
757,1,Meeting_e01bd7,FIXED,1176.6,2024-11-03 19:19:08+00:00
758,5,New_073ee4,FIXED,39.8,2025-02-26 17:25:12+00:00
759,2,Scientist_57e542,PERCENT,1606.51,2024-06-24 02:12:44+00:00
760,9,Develop_047b4a,PERCENT,914.59,2025-06-01 11:11:31+00:00
761,8,Same_bf1411,FIXED,87.45,2024-02-23 07:17:13+00:00
762,10,Throughout_df8d22,PERCENT,1098.38,2025-12-19 03:34:08+00:00
763,11,Activity_ae1c58,PERCENT,1396.53,2025-02-19 15:36:51+00:00
764,11,Suffer_1772da,PERCENT,624.6,2025-07-10 03:36:49+00:00
765,3,Recent_fa3186,FIXED,1685.28,2024-06-17 13:02:03+00:00
766,9,Environment_6354d9,FIXED,591.94,2024-10-14 04:38:02+00:00
767,6,Here_5f4339,PERCENT,1373.28,2024-06-12 20:58:33+00:00
768,6,Continue_4d8ca8,PERCENT,1523.23,2025-08-18 17:33:13+00:00
769,2,Key_91af54,FIXED,374.36,2026-01-04 07:55:43+00:00
770,4,Off_801968,FIXED,928.0,2026-01-06 12:02:33+00:00
771,4,Two_4e32c8,PERCENT,1120.81,2025-01-07 05:39:52+00:00
772,2,This_088bf9,FIXED,1405.14,2025-03-29 07:47:21+00:00
773,3,Her_bc7e76,FIXED,1097.57,2024-04-18 03:55:22+00:00
774,1,Stop_c3473c,FIXED,1190.08,2025-06-07 12:44:45+00:00
775,2,Offer_f4bfaf,PERCENT,1026.36,2025-11-02 17:44:39+00:00
776,12,Program_1cf7ca,FIXED,508.24,2024-06-24 07:10:46+00:00
777,2,I_71c83d,PERCENT,1384.98,2025-08-27 09:21:48+00:00
778,9,Dinner_056787,PERCENT,471.9,2025-09-20 06:41:50+00:00
779,3,Apply_9483fb,PERCENT,858.72,2024-04-29 10:41:20+00:00
780,3,Enjoy_ed8e05,FIXED,35.67,2025-09-26 12:40:47+00:00
781,1,Money_77bcd8,PERCENT,1104.51,2025-04-12 02:18:13+00:00
782,8,Drop_31ad34,PERCENT,1762.23,2024-12-06 06:22:36+00:00
783,2,Develop_c57250,FIXED,1845.58,2024-09-23 13:26:37+00:00
784,12,Interesting_0b7cf0,PERCENT,555.02,2025-05-12 23:06:24+00:00
785,7,Safe_086d6a,FIXED,156.8,2024-05-28 07:23:12+00:00
786,12,Activity_6d98c4,FIXED,1445.89,2024-03-07 13:02:23+00:00
787,9,Truth_2a6178,FIXED,145.58,2024-10-16 00:53:16+00:00
788,10,Agent_c264f5,PERCENT,829.6,2025-01-16 14:37:44+00:00
789,8,Foreign_93435e,FIXED,970.71,2024-07-11 23:25:16+00:00
790,3,Establish_019765,FIXED,1742.79,2024-10-24 22:24:24+00:00
791,11,Strong_a19952,FIXED,498.38,2024-09-22 02:20:48+00:00
792,5,Five_63a2a3,FIXED,212.69,2024-05-12 16:52:23+00:00
793,9,Kind_7ba9d7,FIXED,1516.01,2024-05-25 18:53:49+00:00
794,12,Standard_fe267f,FIXED,798.76,2025-05-20 18:56:33+00:00
795,1,Activity_1ee70d,PERCENT,95.97,2025-07-10 10:06:09+00:00
796,9,Wrong_8df667,FIXED,1047.75,2025-01-03 01:21:36+00:00
797,3,New_17fb2d,PERCENT,1492.57,2025-11-18 13:54:41+00:00
798,8,Body_952120,PERCENT,281.83,2024-10-12 16:52:13+00:00
799,7,Short_2bebbd,PERCENT,942.02,2024-11-09 23:14:49+00:00
800,2,Enjoy_fba485,FIXED,1831.37,2024-08-26 05:39:18+00:00
801,6,Over_ba6dae,FIXED,579.92,2024-06-13 06:32:50+00:00
802,12,We_c04c01,PERCENT,1408.0,2024-12-11 21:32:07+00:00
803,12,Baby_b09344,FIXED,1375.61,2024-08-12 09:03:05+00:00
804,4,Owner_dc5a8b,PERCENT,1308.74,2024-07-21 18:01:53+00:00
805,9,Maintain_ec2d24,PERCENT,1264.27,2024-12-22 14:59:28+00:00
806,12,Field_6222f5,FIXED,1615.44,2025-02-28 19:29:37+00:00
807,4,Throughout_1b04c9,FIXED,1519.62,2024-06-14 11:01:54+00:00
808,3,Education_e16dc5,PERCENT,1039.97,2025-08-01 16:34:12+00:00
809,8,Management_feab19,PERCENT,169.48,2024-07-30 13:18:54+00:00
810,5,Person_c19c7d,FIXED,1754.11,2024-08-01 22:41:59+00:00
811,9,Theory_f64df2,PERCENT,1518.58,2025-08-31 17:10:09+00:00
812,9,Security_c6e4e0,FIXED,1852.32,2024-06-06 10:43:00+00:00
813,11,Base_05a761,PERCENT,1114.91,2025-10-03 03:29:41+00:00
814,3,Country_e91a48,PERCENT,56.13,2024-10-18 21:02:03+00:00
815,5,Onto_1bbe80,FIXED,1103.14,2024-07-08 20:33:23+00:00
816,1,Daughter_1e233d,FIXED,1617.17,2025-03-31 11:06:51+00:00
817,6,Race_cd4824,PERCENT,1748.07,2024-03-24 07:28:40+00:00
818,2,Ten_54aedb,PERCENT,154.79,2024-05-28 16:28:32+00:00
819,2,Important_589ba8,FIXED,574.7,2025-08-24 08:36:10+00:00
820,4,Drive_c91730,FIXED,315.93,2025-07-27 20:11:55+00:00
821,12,While_3e8e25,FIXED,1535.62,2025-06-17 06:59:38+00:00
822,9,Decide_19564b,FIXED,1434.68,2024-06-02 05:25:45+00:00
823,12,Tell_e6e57f,FIXED,106.31,2024-11-06 00:06:38+00:00
824,5,Home_a27b52,PERCENT,431.69,2025-04-17 03:39:22+00:00
825,11,Dream_b4fb5c,PERCENT,39.79,2025-03-03 06:43:57+00:00
826,11,Human_b6eee0,PERCENT,337.07,2025-06-22 05:39:28+00:00
827,3,Improve_d3bce7,FIXED,761.25,2025-08-19 12:49:11+00:00
828,10,Later_463e25,FIXED,93.96,2025-07-05 09:55:30+00:00
829,4,Without_2fc924,FIXED,327.8,2025-02-06 13:07:37+00:00
830,10,Sometimes_78d0da,FIXED,177.01,2024-04-19 03:36:30+00:00
831,3,Study_1aa6a3,PERCENT,327.24,2024-05-06 06:20:15+00:00
832,5,Cause_5b03c4,PERCENT,1641.05,2024-03-30 08:12:32+00:00
833,3,Huge_84da0e,FIXED,1809.64,2024-08-12 07:28:08+00:00
834,9,Quality_92cb8d,FIXED,300.15,2025-08-26 22:15:01+00:00
835,4,Sense_126c08,PERCENT,1078.82,2024-11-15 23:16:22+00:00
836,9,To_8d4bb0,FIXED,1389.76,2025-02-27 00:44:10+00:00
837,9,Win_574157,FIXED,505.76,2025-02-24 01:35:18+00:00
838,6,Into_9879f0,FIXED,291.76,2025-02-02 19:19:35+00:00
839,5,Soon_ce83a9,FIXED,1954.43,2025-11-11 14:00:50+00:00
840,7,That_c3714c,FIXED,446.09,2025-02-01 19:01:06+00:00
841,7,Project_2188a6,FIXED,1144.28,2025-09-23 14:17:50+00:00
842,9,Outside_ad6705,PERCENT,1644.72,2024-06-23 15:57:40+00:00
843,7,Military_8f2efe,PERCENT,75.26,2025-03-12 19:47:13+00:00
844,11,Court_bd56da,PERCENT,326.0,2025-10-16 17:51:58+00:00
845,2,Time_a479e9,PERCENT,64.84,2024-09-15 18:47:30+00:00
846,5,Nation_6800cc,FIXED,1876.96,2024-02-26 08:21:49+00:00
847,5,Nice_934b36,PERCENT,1711.65,2025-04-24 18:21:08+00:00
848,10,Republican_b79668,PERCENT,1428.12,2024-03-06 12:35:34+00:00
849,4,Idea_28bbd7,FIXED,1195.16,2024-02-02 18:03:54+00:00
850,10,Message_8f9255,FIXED,673.66,2024-05-28 03:05:43+00:00
851,12,Bag_bae27b,PERCENT,1215.73,2025-01-31 07:33:14+00:00
852,4,Second_c547dc,FIXED,1305.87,2025-07-28 02:29:29+00:00
853,1,Thing_b3d971,FIXED,84.64,2024-09-26 06:53:38+00:00
854,2,Term_29a34e,FIXED,1727.96,2025-09-25 16:53:22+00:00
855,10,Daughter_304d0f,PERCENT,1731.33,2025-04-17 15:00:42+00:00
856,1,Any_b516e1,PERCENT,1655.49,2024-09-29 07:54:59+00:00
857,10,Artist_9a916d,PERCENT,608.52,2025-05-08 02:12:14+00:00
858,12,Science_412f03,FIXED,1456.78,2024-11-12 23:34:13+00:00
859,3,Until_7bedda,PERCENT,1519.79,2025-09-24 05:31:25+00:00
860,2,Customer_f5e4f2,FIXED,510.44,2025-07-03 07:58:32+00:00
861,9,Keep_092008,PERCENT,668.52,2025-01-09 13:42:46+00:00
862,3,Market_3b6543,FIXED,173.7,2024-10-21 02:43:02+00:00
863,10,Door_cec7e8,FIXED,83.63,2024-12-12 20:59:00+00:00
864,5,Go_920015,FIXED,1432.94,2025-11-07 11:35:50+00:00
865,1,Write_24d7e7,PERCENT,472.96,2025-10-17 12:59:30+00:00
866,9,Professor_d7413a,PERCENT,622.83,2025-10-04 17:30:38+00:00
867,3,Account_fab19d,FIXED,974.97,2026-01-02 22:53:21+00:00
868,6,Program_fd9415,FIXED,227.61,2025-04-10 07:56:11+00:00
869,2,Deal_77ec3c,FIXED,962.67,2024-06-28 17:11:25+00:00
870,8,Benefit_d2ed79,PERCENT,1276.06,2024-01-16 16:03:53+00:00
871,4,Cost_fbf64b,PERCENT,1570.2,2025-01-24 09:25:23+00:00
872,10,Type_e83412,FIXED,184.75,2025-04-02 01:53:08+00:00
873,1,Letter_91c8fb,PERCENT,1933.38,2025-08-29 07:08:13+00:00
874,7,Its_66678b,PERCENT,393.88,2025-12-31 12:31:00+00:00
875,1,Network_d150d4,FIXED,430.69,2024-10-12 19:25:02+00:00
876,2,Rather_004aff,FIXED,608.26,2024-02-18 21:47:11+00:00
877,12,Main_a91d79,PERCENT,611.79,2024-08-20 02:05:47+00:00
878,4,Debate_de0ea1,PERCENT,812.46,2025-08-22 13:37:32+00:00
879,11,Situation_e52bf4,PERCENT,403.07,2025-08-01 11:22:02+00:00
880,8,Too_a8d61e,PERCENT,320.01,2025-04-03 21:39:40+00:00
881,4,Prove_5e2500,PERCENT,848.88,2025-01-26 08:38:59+00:00
882,4,Stay_b4d964,PERCENT,664.98,2025-12-01 23:32:22+00:00
883,12,Whose_ade900,FIXED,36.51,2024-10-19 10:09:24+00:00
884,10,Significant_9870b7,FIXED,1684.73,2025-03-11 06:47:11+00:00
885,4,Hit_5556cc,FIXED,84.99,2024-08-04 04:01:40+00:00
886,10,Strategy_f5a40f,PERCENT,156.8,2025-07-23 17:23:18+00:00
887,12,Fact_b2d212,FIXED,1404.27,2025-07-04 13:29:41+00:00
888,12,Pay_0feb7d,PERCENT,1325.91,2025-01-23 01:44:06+00:00
889,11,Become_b21962,FIXED,669.66,2025-05-04 06:43:16+00:00
890,4,Four_73bfd0,PERCENT,919.78,2024-05-17 11:10:26+00:00
891,2,Pay_01c93a,FIXED,793.38,2024-01-12 10:31:17+00:00
892,6,Feeling_f28fc4,PERCENT,212.29,2025-02-01 22:10:47+00:00
893,8,Different_43e6cc,FIXED,1670.8,2025-05-14 05:53:03+00:00
894,11,So_a55411,PERCENT,1676.12,2024-02-20 16:24:59+00:00
895,1,Four_6d52ef,FIXED,1937.7,2024-12-14 19:47:23+00:00
896,1,Organization_896d13,PERCENT,839.58,2024-05-02 13:02:29+00:00
897,5,Guess_179b6d,PERCENT,696.46,2025-12-03 20:00:21+00:00
898,1,Activity_1a3188,PERCENT,355.19,2025-10-11 03:24:18+00:00
899,7,Majority_1472ff,PERCENT,1070.0,2024-08-04 21:15:04+00:00
900,1,As_62b425,FIXED,927.97,2025-05-19 04:51:50+00:00
901,5,Responsibility_249862,PERCENT,1758.06,2025-07-29 07:08:34+00:00
902,10,Particularly_704cfb,FIXED,1130.2,2025-08-03 14:39:37+00:00
903,2,Understand_085972,PERCENT,649.44,2024-10-25 23:04:50+00:00
904,9,Without_4794c6,FIXED,315.78,2025-11-07 06:58:42+00:00
905,12,Strategy_314891,PERCENT,372.64,2024-09-08 01:14:37+00:00
906,6,Before_e37621,FIXED,660.24,2025-07-12 11:34:49+00:00
907,10,According_871ca1,FIXED,569.54,2025-12-05 03:35:27+00:00
908,10,Store_641a31,PERCENT,1686.11,2025-03-07 07:30:55+00:00
909,1,At_02c079,FIXED,256.87,2024-03-11 12:12:23+00:00
910,4,Resource_30b239,PERCENT,797.27,2025-01-26 07:37:21+00:00
911,1,Save_d1084f,PERCENT,97.08,2025-09-23 06:22:02+00:00
912,6,Environmental_1b5e9f,PERCENT,272.81,2024-06-28 14:53:20+00:00
913,3,Fire_9dffbe,PERCENT,1336.13,2025-06-02 20:57:42+00:00
914,2,Follow_901111,FIXED,212.05,2024-08-25 13:36:29+00:00
915,12,Bar_749db7,FIXED,1015.15,2024-06-19 12:51:53+00:00
916,4,Lot_949d31,PERCENT,1184.3,2025-04-10 16:59:12+00:00
917,8,Against_1a5198,FIXED,1588.54,2024-06-10 04:57:49+00:00
918,1,Trouble_f3e295,FIXED,271.49,2024-03-10 23:22:12+00:00
919,8,Ask_0a8adf,PERCENT,1408.49,2024-04-19 02:02:58+00:00
920,12,Say_f02e25,FIXED,796.12,2024-11-26 05:56:45+00:00
921,4,Should_efe582,FIXED,1925.55,2024-05-09 10:02:53+00:00
922,4,Change_586406,PERCENT,884.46,2025-12-24 05:41:47+00:00
923,9,Behind_39d730,PERCENT,1130.59,2025-07-19 09:19:38+00:00
924,9,Above_80056b,PERCENT,1152.15,2025-01-11 21:03:00+00:00
925,4,Anything_ae337b,FIXED,1629.59,2024-08-07 16:54:36+00:00
926,12,Bank_25086b,PERCENT,146.88,2024-04-04 22:45:26+00:00
927,3,Field_c721fc,PERCENT,1654.85,2024-12-28 19:53:40+00:00
928,6,Traditional_7aff20,FIXED,143.86,2025-12-21 22:41:17+00:00
929,2,Factor_85cb47,PERCENT,180.45,2024-05-10 15:36:17+00:00
930,8,Pretty_e3fe1b,PERCENT,1538.61,2024-07-26 20:46:29+00:00
931,11,Enter_227b88,PERCENT,1117.98,2025-12-12 22:39:37+00:00
932,11,Prevent_d53bfb,PERCENT,472.1,2025-12-30 07:12:03+00:00
933,5,Large_253086,FIXED,343.93,2025-02-28 12:39:12+00:00
934,11,Usually_3a13d4,FIXED,1660.73,2025-10-03 02:13:08+00:00
935,9,Spring_54e588,FIXED,876.44,2025-04-20 02:10:33+00:00
936,12,Nature_7cee69,FIXED,311.62,2025-05-27 11:44:06+00:00
937,8,Product_5ec392,PERCENT,911.68,2026-01-04 05:24:19+00:00
938,3,Quite_5b72e0,PERCENT,199.95,2025-12-21 03:17:43+00:00
939,9,Take_697f15,FIXED,285.3,2024-02-28 06:05:11+00:00
940,10,Bring_2dfc05,FIXED,242.0,2025-07-29 17:04:10+00:00
941,12,Last_bbb76b,FIXED,1713.35,2025-09-22 13:43:11+00:00
942,8,Bit_392d12,PERCENT,731.78,2024-06-13 10:32:40+00:00
943,12,Within_99ce73,FIXED,1290.5,2025-03-17 08:38:15+00:00
944,7,Administration_fa25be,FIXED,1008.72,2025-01-06 21:09:00+00:00
945,6,Loss_3bed8a,FIXED,369.76,2025-08-05 00:18:54+00:00
946,6,Back_a26dc3,PERCENT,1544.75,2025-04-05 01:09:44+00:00
947,3,Least_d943e8,FIXED,1625.65,2025-04-04 04:42:02+00:00
948,11,State_12611e,FIXED,215.58,2024-04-08 12:17:06+00:00
949,8,For_2f3bc9,FIXED,199.62,2024-03-25 00:33:19+00:00
950,5,Some_ff0b42,FIXED,23.99,2025-12-19 08:56:53+00:00
951,7,Protect_bea141,PERCENT,1912.76,2024-03-18 18:41:28+00:00
952,2,Table_3b0fe3,PERCENT,687.81,2024-12-28 10:51:23+00:00
953,1,Hand_790411,FIXED,1395.26,2024-01-29 12:28:39+00:00
954,9,President_84296f,PERCENT,356.43,2024-08-23 00:21:16+00:00
955,12,Expect_a87c44,PERCENT,1977.67,2025-01-06 19:53:41+00:00
956,4,Cultural_0b3b95,FIXED,782.27,2025-06-24 01:30:51+00:00
957,10,Unit_216884,PERCENT,1715.34,2025-10-21 10:32:36+00:00
958,12,Turn_5eb058,FIXED,50.08,2025-12-12 22:43:16+00:00
959,7,Soldier_ebecf6,FIXED,1969.32,2025-02-21 19:22:33+00:00
960,10,Million_dcef3c,FIXED,575.29,2025-11-02 03:43:17+00:00
961,6,Door_3a5868,FIXED,800.67,2025-07-01 05:45:12+00:00
962,7,Person_8ff452,PERCENT,284.65,2024-04-25 04:31:08+00:00
963,4,Number_dbb61b,FIXED,714.47,2025-11-26 04:26:42+00:00
964,10,Study_16fb67,FIXED,1612.13,2025-10-26 14:11:04+00:00
965,4,He_e09e7a,FIXED,596.47,2025-08-09 12:11:30+00:00
966,8,Trial_4408bc,PERCENT,716.88,2025-06-28 21:49:37+00:00
967,6,Machine_c6ed98,PERCENT,1327.19,2024-10-17 21:26:46+00:00
968,12,Option_190291,FIXED,732.81,2025-01-29 14:37:56+00:00
969,3,Door_74c0ae,FIXED,518.29,2025-03-11 20:06:37+00:00
970,10,Always_be1c70,FIXED,517.16,2025-02-04 12:06:14+00:00
971,9,Ago_06c790,PERCENT,611.16,2025-07-14 06:10:03+00:00
972,9,Gun_5af1bb,PERCENT,394.07,2025-12-12 13:59:46+00:00
973,9,Exist_e88108,FIXED,494.3,2025-09-24 17:22:46+00:00
974,8,Rather_e511c1,FIXED,1693.51,2025-07-27 11:10:07+00:00
975,3,Blue_647493,FIXED,707.48,2024-11-04 17:04:51+00:00
976,10,Then_e90a68,PERCENT,1047.48,2025-04-18 15:38:53+00:00
977,9,Item_984521,PERCENT,374.34,2025-10-04 00:33:25+00:00
978,11,Else_83a23d,FIXED,1931.87,2024-06-25 02:46:10+00:00
979,7,Pressure_343c85,FIXED,494.98,2024-08-05 18:59:52+00:00
980,11,Once_4e1f15,PERCENT,1759.9,2024-01-11 03:55:55+00:00
981,3,Rich_c85bad,PERCENT,1258.29,2025-01-12 07:42:57+00:00
982,2,Partner_8fb282,FIXED,489.03,2024-10-02 14:29:04+00:00
983,11,Economic_b416dc,FIXED,1943.37,2024-11-23 07:05:37+00:00
984,7,Author_9ad9dd,PERCENT,867.35,2025-01-05 02:17:52+00:00
985,11,Around_b9b898,FIXED,272.61,2024-04-09 18:48:22+00:00
986,11,Place_666c1c,FIXED,1998.74,2025-08-05 09:34:51+00:00
987,5,Just_42ac7b,PERCENT,974.06,2024-03-21 07:47:36+00:00
988,10,Environment_a2b9f0,PERCENT,456.86,2025-02-27 13:56:17+00:00
989,8,Challenge_f06931,PERCENT,1028.79,2025-12-27 05:53:57+00:00
990,11,Beyond_d96e9c,FIXED,1178.57,2024-12-07 16:46:46+00:00
991,6,Affect_bbe3da,PERCENT,372.21,2025-06-11 05:44:33+00:00
992,2,Plan_55ff03,PERCENT,455.48,2025-08-07 15:07:41+00:00
993,4,Box_954edb,FIXED,296.06,2025-09-04 00:26:40+00:00
994,8,Fine_98a8f6,PERCENT,1456.35,2025-09-09 08:01:14+00:00
995,6,Church_8c8a3a,FIXED,1474.8,2025-09-25 08:02:44+00:00
996,11,Professional_655707,PERCENT,1393.36,2024-07-24 09:28:22+00:00
997,3,Pretty_1af177,FIXED,496.53,2025-12-21 16:33:45+00:00
998,1,Moment_6489e3,PERCENT,1243.53,2024-10-07 05:14:21+00:00
999,3,Time_39ca18,PERCENT,1151.75,2024-10-24 19:06:37+00:00
1000,11,Statement_f52058,PERCENT,408.11,2025-09-04 00:59:23+00:00
1001,10,Thought_edb5e0,PERCENT,230.37,2024-08-27 05:15:09+00:00
1002,2,Stand_94b351,FIXED,130.32,2025-12-24 06:04:11+00:00
1003,11,Blue_ec97e0,FIXED,1018.76,2024-02-23 17:51:59+00:00
1004,10,Wife_09d892,PERCENT,684.59,2025-02-23 21:47:18+00:00
1005,11,Already_90d8e5,FIXED,834.32,2025-01-18 03:29:32+00:00
1006,9,Quite_635f08,PERCENT,1380.36,2025-12-11 21:45:43+00:00
1007,2,Responsibility_539b1c,FIXED,1233.36,2025-02-19 16:01:02+00:00
1008,5,Nothing_cc497b,FIXED,487.2,2024-12-22 09:43:12+00:00
1009,11,Improve_64fbf3,FIXED,779.35,2025-09-16 14:24:04+00:00
1010,3,Most_bfabb8,PERCENT,1796.78,2025-09-18 11:35:33+00:00
1011,12,Really_a758bc,FIXED,1577.48,2024-12-01 21:34:39+00:00
1012,3,Night_c8af6a,FIXED,677.66,2025-05-20 17:02:40+00:00
1013,10,Could_78a307,PERCENT,1318.57,2025-04-08 18:00:05+00:00
1014,11,Sit_398f1f,FIXED,1542.06,2024-11-02 21:06:17+00:00
1015,10,Staff_508740,FIXED,1254.79,2025-07-04 07:04:28+00:00
1016,7,Note_190cb0,FIXED,1555.77,2024-09-22 14:47:22+00:00
1017,10,Police_3c887c,PERCENT,1544.75,2025-06-28 23:07:37+00:00
1018,10,Congress_b75a9b,PERCENT,1814.86,2025-07-21 09:54:48+00:00
1019,6,Explain_069177,PERCENT,1267.8,2024-06-18 13:24:06+00:00
1020,1,Democratic_086acb,FIXED,1141.06,2025-07-13 14:13:07+00:00
1021,2,Street_10f531,PERCENT,1752.64,2025-04-24 18:28:01+00:00
1022,3,Type_c6315a,PERCENT,1149.98,2024-07-27 02:25:35+00:00
1023,4,Analysis_1a8f5e,PERCENT,1008.72,2024-08-17 13:01:13+00:00
1024,2,Guess_e8dbb7,FIXED,125.52,2024-09-26 16:18:50+00:00
1025,9,Only_074bf6,PERCENT,688.01,2025-05-15 19:13:41+00:00
1026,1,Thank_21a970,PERCENT,251.7,2024-11-23 13:49:55+00:00
1027,3,Least_f42b0f,FIXED,1615.63,2025-10-29 13:00:49+00:00
1028,2,Major_a07079,PERCENT,235.29,2025-02-17 08:28:27+00:00
1029,11,Institution_bbd46f,FIXED,961.03,2025-08-10 03:13:54+00:00
1030,7,To_ec5c2c,PERCENT,1986.2,2025-10-08 00:32:12+00:00
1031,12,Firm_43599f,PERCENT,466.52,2024-11-17 20:24:11+00:00
1032,4,Color_421c10,PERCENT,1477.24,2025-07-02 11:25:36+00:00
1033,8,Would_13e532,PERCENT,1789.44,2024-09-28 07:23:51+00:00
1034,7,Play_fab550,FIXED,514.79,2024-10-17 16:27:23+00:00
1035,4,Since_69e325,FIXED,1107.65,2025-11-07 03:21:45+00:00
1036,6,Carry_10987c,FIXED,1591.04,2024-09-15 15:04:23+00:00
1037,12,Change_d615f1,PERCENT,1996.38,2024-12-12 05:03:18+00:00
1038,3,State_5a4dec,PERCENT,749.83,2025-10-18 21:01:26+00:00
1039,11,Herself_31664c,FIXED,100.12,2025-12-25 01:04:27+00:00
1040,11,Often_73c63a,PERCENT,823.87,2025-08-27 10:21:53+00:00
1041,5,Idea_2214a4,FIXED,264.59,2024-07-16 08:56:13+00:00
1042,10,Interview_02dc8b,FIXED,1222.15,2025-06-24 01:30:22+00:00
1043,4,Store_9ecdcd,PERCENT,1873.28,2024-10-31 09:50:04+00:00
1044,1,Opportunity_0dfcfc,FIXED,473.37,2024-01-24 06:31:38+00:00
1045,2,Get_9ee277,PERCENT,1652.91,2024-08-24 07:05:33+00:00
1046,6,Ask_1d5699,PERCENT,1247.09,2025-03-23 08:15:36+00:00
1047,2,Plan_616459,FIXED,61.97,2024-02-29 12:03:51+00:00
1048,8,Recent_223965,PERCENT,25.13,2025-07-21 13:22:02+00:00
1049,12,Last_b3257d,FIXED,462.88,2026-01-08 00:43:25+00:00
1050,7,Language_01edcc,FIXED,1716.18,2025-09-19 01:17:54+00:00
1051,10,Baby_988663,FIXED,1360.4,2025-05-01 21:58:14+00:00
1052,10,Provide_021eba,PERCENT,226.64,2025-04-30 20:56:12+00:00
1053,6,Through_5443f5,PERCENT,1152.98,2025-07-17 21:39:18+00:00
