service_order_id,booking_id,order_status,ordered_at,created_at
612,107,CANCELLED,2025-02-12 17:02:46+00:00,2024-11-01 21:58:02+00:00
613,28350,ORDERED,2024-08-06 19:09:22+00:00,2025-03-03 21:07:48+00:00
614,37576,DELIVERED,2024-05-08 23:16:49+00:00,2024-10-27 14:04:18+00:00
615,22500,DELIVERED,2025-10-24 02:38:24+00:00,2024-11-12 22:50:44+00:00
616,26801,ORDERED,2025-05-19 13:15:02+00:00,2024-10-02 21:03:56+00:00
617,59847,DELIVERED,2025-07-14 01:49:18+00:00,2024-04-25 22:11:47+00:00
618,24910,DELIVERED,2024-03-09 14:48:51+00:00,2024-09-16 15:55:49+00:00
619,963,ORDERED,2024-09-08 12:16:54+00:00,2025-11-14 20:31:38+00:00
620,11554,CANCELLED,2025-08-21 01:09:55+00:00,2024-05-14 12:08:41+00:00
621,8156,CANCELLED,2025-01-25 00:37:25+00:00,2025-12-25 05:17:46+00:00
622,43201,DELIVERED,2024-02-28 01:19:30+00:00,2024-11-29 16:01:49+00:00
623,41023,DELIVERED,2025-01-24 10:19:40+00:00,2024-09-03 16:51:49+00:00
624,14108,ORDERED,2024-10-01 16:24:34+00:00,2024-07-19 02:56:27+00:00
625,34480,ORDERED,2025-10-25 06:12:14+00:00,2024-03-28 00:39:15+00:00
626,21335,CANCELLED,2024-11-23 19:02:26+00:00,2024-04-24 03:22:32+00:00
627,23452,DELIVERED,2025-01-13 15:19:54+00:00,2024-09-04 17:45:30+00:00
628,44594,CANCELLED,2025-10-10 08:24:19+00:00,2025-11-14 14:48:27+00:00
629,55782,CANCELLED,2024-04-27 01:37:22+00:00,2025-12-09 00:33:22+00:00
630,69074,ORDERED,2024-07-13 18:04:54+00:00,2024-12-14 23:53:32+00:00
631,58504,DELIVERED,2025-10-14 06:05:05+00:00,2025-12-10 16:22:28+00:00
632,17005,CANCELLED,2025-07-31 21:50:14+00:00,2024-01-13 16:34:09+00:00
633,9612,DELIVERED,2025-06-04 06:17:04+00:00,2025-07-20 02:24:02+00:00
634,24021,CANCELLED,2025-07-13 20:26:17+00:00,2024-11-05 08:40:16+00:00
635,30923,ORDERED,2025-12-18 14:03:09+00:00,2024-12-17 09:11:33+00:00
636,51375,ORDERED,2025-05-22 17:12:12+00:00,2024-04-29 05:46:01+00:00
637,41012,CANCELLED,2024-12-26 07:04:46+00:00,2025-01-11 03:48:02+00:00
638,29340,DELIVERED,2025-08-30 07:03:57+00:00,2025-01-12 03:38:56+00:00
639,46391,ORDERED,2025-09-06 12:57:32+00:00,2024-04-04 19:21:58+00:00
640,69149,DELIVERED,2024-02-28 17:03:28+00:00,2024-03-27 16:12:50+00:00
641,23832,ORDERED,2025-05-20 04:07:42+00:00,2025-11-18 21:30:45+00:00
642,42678,CANCELLED,2025-01-15 14:28:27+00:00,2025-10-12 05:00:25+00:00
643,50885,CANCELLED,2025-01-10 18:46:18+00:00,2025-01-07 17:08:54+00:00
644,27224,CANCELLED,2024-12-15 08:24:22+00:00,2024-10-12 11:12:41+00:00
645,30875,ORDERED,2025-01-26 12:51:58+00:00,2025-12-26 20:41:24+00:00
646,31478,DELIVERED,2025-03-07 22:01:05+00:00,2025-12-09 22:53:58+00:00
647,8422,DELIVERED,2024-06-05 01:59:16+00:00,2025-12-04 20:55:23+00:00
648,44789,CANCELLED,2024-03-24 02:47:12+00:00,2025-10-15 18:09:18+00:00
649,7364,DELIVERED,2025-09-16 22:01:30+00:00,2025-09-11 13:45:26+00:00
650,33176,ORDERED,2024-03-17 13:10:33+00:00,2024-11-22 17:02:56+00:00
651,43279,ORDERED,2025-01-24 17:34:51+00:00,2024-06-28 15:25:54+00:00
652,11576,CANCELLED,2025-09-16 01:44:40+00:00,2024-07-01 03:48:15+00:00
653,50319,DELIVERED,2024-08-02 00:07:22+00:00,2024-05-11 05:45:05+00:00
654,61159,DELIVERED,2025-07-11 00:47:45+00:00,2024-06-30 05:18:35+00:00
655,48028,DELIVERED,2025-01-05 00:21:43+00:00,2025-02-13 13:16:48+00:00
656,31741,ORDERED,2025-02-01 03:18:32+00:00,2024-10-07 20:11:16+00:00
657,62296,DELIVERED,2024-06-11 21:06:54+00:00,2024-08-29 19:10:35+00:00
658,15527,ORDERED,2024-06-24 21:15:47+00:00,2024-01-22 15:02:50+00:00
659,7479,DELIVERED,2024-10-08 20:23:24+00:00,2024-11-27 07:51:17+00:00
660,69306,CANCELLED,2025-04-03 10:43:02+00:00,2024-03-30 10:56:51+00:00
661,53793,ORDERED,2025-04-13 06:59:54+00:00,2025-06-03 11:03:27+00:00
662,22564,DELIVERED,2025-03-25 20:46:12+00:00,2025-04-04 09:30:05+00:00
663,49626,DELIVERED,2024-02-24 05:25:27+00:00,2025-08-13 06:18:02+00:00
664,24409,DELIVERED,2025-08-16 19:50:25+00:00,2024-05-25 22:26:06+00:00
665,54956,CANCELLED,2024-02-10 07:45:07+00:00,2024-11-07 03:30:57+00:00
666,52202,DELIVERED,2025-03-13 17:55:58+00:00,2024-03-06 20:13:40+00:00
667,17754,ORDERED,2024-10-08 03:23:37+00:00,2025-07-18 18:03:47+00:00
668,52822,ORDERED,2024-05-16 19:16:04+00:00,2025-04-20 23:23:05+00:00
669,4315,ORDERED,2025-02-05 05:46:47+00:00,2024-11-04 22:18:45+00:00
670,49788,DELIVERED,2025-02-16 10:29:08+00:00,2024-11-01 01:56:21+00:00
671,15075,ORDERED,2025-07-07 23:19:05+00:00,2025-08-28 15:37:55+00:00
672,5843,CANCELLED,2025-10-05 15:55:44+00:00,2024-01-31 04:33:17+00:00
673,24217,CANCELLED,2025-10-03 22:15:44+00:00,2024-04-28 09:58:30+00:00
674,54556,DELIVERED,2025-07-18 17:54:30+00:00,2025-04-19 17:08:15+00:00
675,12107,CANCELLED,2025-10-14 03:41:44+00:00,2024-07-31 15:41:05+00:00
676,68357,DELIVERED,2025-04-29 03:26:46+00:00,2025-01-11 18:04:12+00:00
677,41367,ORDERED,2025-02-16 19:58:20+00:00,2025-08-06 23:21:39+00:00
678,42146,DELIVERED,2025-03-14 19:48:49+00:00,2024-03-23 17:43:04+00:00
679,3123,DELIVERED,2024-06-22 20:51:27+00:00,2025-11-25 02:31:51+00:00
680,66546,ORDERED,2025-08-03 11:10:00+00:00,2024-10-23 00:08:39+00:00
681,5060,CANCELLED,2024-12-21 03:58:51+00:00,2025-12-31 09:31:24+00:00
682,11839,DELIVERED,2025-01-22 15:39:05+00:00,2024-01-25 09:39:09+00:00
683,26121,CANCELLED,2024-11-02 14:48:26+00:00,2024-08-16 01:57:03+00:00
684,12429,ORDERED,2024-05-18 20:35:49+00:00,2025-06-19 18:24:40+00:00
685,40538,DELIVERED,2024-04-26 04:41:57+00:00,2025-05-08 06:47:40+00:00
686,11639,CANCELLED,2025-04-10 17:54:48+00:00,2025-10-13 18:13:58+00:00
687,53887,CANCELLED,2024-04-23 07:35:47+00:00,2024-09-05 20:23:59+00:00
688,67287,CANCELLED,2024-02-24 15:49:00+00:00,2025-01-27 21:59:22+00:00
689,47389,ORDERED,2025-06-05 22:23:04+00:00,2024-09-04 15:24:54+00:00
690,12687,DELIVERED,2025-12-18 04:30:13+00:00,2024-10-21 17:41:16+00:00
691,37910,DELIVERED,2025-05-19 10:01:12+00:00,2025-02-17 17:27:51+00:00
692,8977,DELIVERED,2024-06-17 01:05:22+00:00,2025-03-12 05:52:20+00:00
693,44871,DELIVERED,2024-03-17 19:17:28+00:00,2025-09-06 14:29:57+00:00
694,53403,DELIVERED,2024-10-25 19:39:55+00:00,2024-10-15 19:52:43+00:00
695,1693,DELIVERED,2025-07-15 20:22:43+00:00,2024-09-03 20:08:14+00:00
696,54107,CANCELLED,2024-12-22 01:12:56+00:00,2024-10-19 07:44:11+00:00
697,17073,ORDERED,2024-05-31 00:11:55+00:00,2024-08-09 20:35:11+00:00
698,4162,CANCELLED,2024-08-21 03:12:53+00:00,2026-01-05 06:19:30+00:00
699,3814,CANCELLED,2024-06-03 07:29:06+00:00,2024-10-15 23:55:48+00:00
700,66096,DELIVERED,2024-03-29 22:42:44+00:00,2024-05-05 09:30:21+00:00
701,47497,CANCELLED,2024-07-29 19:48:46+00:00,2024-04-25 06:06:20+00:00
702,33029,ORDERED,2024-05-03 08:54:24+00:00,2024-09-09 06:10:30+00:00
703,2952,DELIVERED,2025-04-08 19:44:14+00:00,2024-04-11 01:48:14+00:00
704,28525,CANCELLED,2024-12-19 18:36:48+00:00,2024-03-15 06:50:52+00:00
705,23309,DELIVERED,2024-06-21 23:36:31+00:00,2024-10-04 05:05:35+00:00
706,11455,ORDERED,2025-04-20 14:34:40+00:00,2024-10-10 22:51:20+00:00
707,21876,ORDERED,2025-03-17 11:02:50+00:00,2025-01-16 14:18:37+00:00
708,52131,ORDERED,2024-06-25 03:04:08+00:00,2024-07-26 00:54:03+00:00
709,3394,DELIVERED,2024-02-04 10:25:45+00:00,2026-01-05 08:59:02+00:00
710,33715,DELIVERED,2024-05-25 05:30:14+00:00,2024-03-03 19:15:02+00:00
711,53955,ORDERED,2025-05-25 19:34:29+00:00,2024-04-16 02:47:12+00:00
712,29890,ORDERED,2025-06-17 04:55:17+00:00,2024-07-07 17:37:20+00:00
713,59355,ORDERED,2024-09-04 23:10:26+00:00,2025-09-26 21:00:23+00:00
714,37022,DELIVERED,2024-11-18 18:49:58+00:00,2025-05-08 07:55:54+00:00
715,64097,DELIVERED,2024-03-17 00:36:29+00:00,2024-08-12 20:04:32+00:00
716,48500,CANCELLED,2024-01-29 05:33:50+00:00,2024-11-06 08:50:57+00:00
717,20310,ORDERED,2024-03-25 12:27:33+00:00,2024-02-21 01:04:41+00:00
718,35174,ORDERED,2024-07-21 16:32:44+00:00,2025-06-03 22:53:41+00:00
719,8950,ORDERED,2024-06-17 17:15:27+00:00,2024-10-01 03:33:10+00:00
720,62025,CANCELLED,2024-05-18 14:59:46+00:00,2025-10-08 14:05:14+00:00
721,31870,CANCELLED,2024-12-31 23:20:12+00:00,2024-06-14 11:27:55+00:00
722,41581,DELIVERED,2025-12-01 09:52:09+00:00,2024-04-04 04:23:39+00:00
723,14568,DELIVERED,2025-11-07 18:14:16+00:00,2025-09-02 07:36:02+00:00
724,48954,DELIVERED,2024-01-31 06:36:37+00:00,2025-05-16 07:37:30+00:00
725,18254,DELIVERED,2024-10-25 14:52:12+00:00,2025-11-19 21:54:15+00:00
726,48967,DELIVERED,2025-12-26 08:17:15+00:00,2025-11-28 08:50:51+00:00
727,33848,DELIVERED,2025-02-14 16:25:39+00:00,2024-12-21 21:14:06+00:00
728,5460,DELIVERED,2025-04-20 20:36:09+00:00,2024-11-23 13:22:15+00:00
729,4935,ORDERED,2025-06-25 16:07:13+00:00,2024-01-11 22:17:35+00:00
730,56830,DELIVERED,2024-08-11 12:06:25+00:00,2024-01-29 13:32:17+00:00
731,39622,DELIVERED,2024-06-30 07:54:55+00:00,2025-06-19 11:46:41+00:00
732,51714,DELIVERED,2025-05-21 12:12:26+00:00,2024-08-01 15:00:17+00:00
733,51931,CANCELLED,2025-12-31 18:16:13+00:00,2024-01-11 00:57:05+00:00
734,49185,CANCELLED,2025-10-17 02:14:45+00:00,2024-07-03 08:07:35+00:00
735,27124,CANCELLED,2025-07-24 07:33:10+00:00,2025-09-08 15:34:35+00:00
736,14737,DELIVERED,2024-01-27 12:02:47+00:00,2025-06-29 08:30:47+00:00
737,46436,ORDERED,2024-05-02 23:35:24+00:00,2024-01-15 14:53:12+00:00
738,39084,DELIVERED,2025-07-08 02:59:03+00:00,2024-10-30 03:25:29+00:00
739,12934,CANCELLED,2025-10-02 16:37:19+00:00,2025-04-02 05:04:30+00:00
740,10013,DELIVERED,2024-06-23 18:23:13+00:00,2024-11-24 04:12:28+00:00
741,27331,CANCELLED,2025-09-18 03:54:02+00:00,2024-06-16 15:52:34+00:00
742,42612,ORDERED,2024-10-09 04:02:21+00:00,2024-10-10 07:43:45+00:00
743,61830,CANCELLED,2025-09-02 01:53:45+00:00,2025-04-03 09:15:45+00:00
744,18018,ORDERED,2024-03-10 02:02:07+00:00,2024-01-14 08:32:20+00:00
745,8300,ORDERED,2024-10-07 17:23:05+00:00,2024-01-31 20:36:08+00:00
746,25,CANCELLED,2024-05-17 00:57:51+00:00,2024-03-16 23:37:13+00:00
747,23386,CANCELLED,2025-09-15 04:39:18+00:00,2024-05-22 03:04:12+00:00
748,41863,ORDERED,2024-07-31 21:04:14+00:00,2024-03-25 00:31:47+00:00
749,42638,CANCELLED,2024-03-29 02:45:27+00:00,2025-09-24 18:23:02+00:00
750,36076,DELIVERED,2024-12-26 11:39:27+00:00,2025-12-25 15:18:52+00:00
751,27014,CANCELLED,2025-05-29 04:57:43+00:00,2025-08-11 18:30:13+00:00
752,57998,CANCELLED,2024-11-24 03:22:22+00:00,2025-01-24 19:16:23+00:00
753,49593,DELIVERED,2024-12-21 02:28:22+00:00,2025-04-26 23:37:20+00:00
754,15862,CANCELLED,2024-07-10 15:49:01+00:00,2025-02-28 06:40:30+00:00
755,14819,ORDERED,2025-05-28 02:24:43+00:00,2025-06-06 20:12:01+00:00
756,36571,DELIVERED,2024-05-30 02:16:06+00:00,2025-02-10 01:07:52+00:00
757,2254,CANCELLED,2025-07-01 03:53:25+00:00,2025-05-28 05:46:43+00:00
758,30111,ORDERED,2025-07-30 04:40:02+00:00,2025-07-30 05:04:02+00:00
759,33546,CANCELLED,2025-06-12 03:26:15+00:00,2025-06-07 02:14:30+00:00
760,67993,ORDERED,2025-12-27 00:12:53+00:00,2025-11-11 13:02:09+00:00
761,55472,ORDERED,2024-10-18 21:47:14+00:00,2025-05-23 18:01:26+00:00
762,41348,DELIVERED,2025-08-24 03:20:08+00:00,2025-05-30 10:25:36+00:00
763,61853,ORDERED,2024-11-30 15:29:54+00:00,2024-11-13 19:45:59+00:00
764,7233,CANCELLED,2024-04-06 08:12:52+00:00,2024-06-19 16:15:01+00:00
765,13060,ORDERED,2025-02-20 07:32:31+00:00,2025-10-28 16:18:39+00:00
766,58766,DELIVERED,2024-03-06 13:13:22+00:00,2025-05-06 06:18:51+00:00
767,13001,ORDERED,2024-11-19 18:10:53+00:00,2025-08-13 16:34:07+00:00
768,296,ORDERED,2025-07-15 03:45:29+00:00,2025-07-21 12:19:08+00:00
769,3294,ORDERED,2024-02-02 08:34:15+00:00,2024-01-25 11:31:10+00:00
770,65978,ORDERED,2024-02-02 14:30:10+00:00,2025-11-17 02:33:36+00:00
771,53595,DELIVERED,2025-04-07 18:53:02+00:00,2024-02-23 21:14:53+00:00
772,2571,CANCELLED,2025-10-20 15:46:35+00:00,2024-11-20 23:15:29+00:00
773,7292,DELIVERED,2025-05-22 00:06:54+00:00,2025-12-10 05:06:11+00:00
774,61882,DELIVERED,2024-10-27 11:36:29+00:00,2024-07-13 12:07:17+00:00
775,45547,DELIVERED,2025-01-12 17:17:09+00:00,2025-10-09 21:11:36+00:00
776,7589,ORDERED,2025-04-09 09:56:28+00:00,2025-05-27 16:02:36+00:00
777,11164,DELIVERED,2024-02-28 14:54:31+00:00,2024-03-31 13:25:09+00:00
778,8259,DELIVERED,2025-06-01 17:14:56+00:00,2024-07-10 09:15:34+00:00
779,34506,DELIVERED,2024-12-10 20:25:17+00:00,2024-06-12 07:12:03+00:00
780,55820,CANCELLED,2025-09-28 15:11:30+00:00,2025-05-27 03:48:30+00:00
781,16753,ORDERED,2025-12-13 10:32:41+00:00,2024-12-23 23:24:14+00:00
782,27625,CANCELLED,2024-12-02 10:41:10+00:00,2024-03-03 01:34:45+00:00
783,15699,CANCELLED,2024-08-08 15:30:02+00:00,2024-06-30 23:50:07+00:00
784,51332,ORDERED,2025-04-06 05:49:17+00:00,2025-06-16 06:29:37+00:00
785,52609,CANCELLED,2025-04-18 08:57:12+00:00,2024-06-23 00:31:52+00:00
786,55116,ORDERED,2025-06-07 10:21:05+00:00,2025-05-06 09:21:31+00:00
787,48241,CANCELLED,2024-03-21 00:55:50+00:00,2024-10-29 10:26:29+00:00
788,32727,DELIVERED,2024-05-16 12:47:09+00:00,2024-07-31 09:05:28+00:00
789,35541,ORDERED,2024-01-28 10:45:30+00:00,2024-10-01 17:44:06+00:00
790,22905,DELIVERED,2024-06-19 12:16:45+00:00,2025-05-28 13:03:39+00:00
791,35102,ORDERED,2025-10-01 16:28:43+00:00,2025-01-07 14:05:11+00:00
792,39073,CANCELLED,2024-11-01 18:17:25+00:00,2024-07-17 02:38:04+00:00
793,49700,CANCELLED,2024-02-21 21:59:22+00:00,2024-11-24 22:31:16+00:00
794,53333,ORDERED,2024-02-26 04:33:13+00:00,2024-12-07 12:38:27+00:00
795,59820,DELIVERED,2025-05-22 09:00:26+00:00,2025-09-28 21:24:58+00:00
796,41090,DELIVERED,2024-07-26 15:52:44+00:00,2025-03-10 12:50:15+00:00
797,56997,ORDERED,2024-06-25 02:43:11+00:00,2024-07-13 19:39:52+00:00
798,22508,DELIVERED,2024-07-16 05:45:18+00:00,2025-01-08 05:49:03+00:00
799,36651,CANCELLED,2024-03-03 21:03:59+00:00,2024-11-16 04:22:49+00:00
800,43133,ORDERED,2025-04-07 06:11:50+00:00,2024-12-04 11:37:59+00:00
801,809,ORDERED,2025-03-28 17:32:23+00:00,2025-05-04 22:02:01+00:00
802,21337,DELIVERED,2024-09-01 11:39:17+00:00,2025-02-01 08:42:21+00:00
803,38109,CANCELLED,2026-01-02 03:28:36+00:00,2025-11-23 21:22:44+00:00
804,51092,ORDERED,2026-01-07 22:21:19+00:00,2024-10-07 08:53:17+00:00
805,36272,ORDERED,2024-04-19 14:51:18+00:00,2024-02-09 12:57:12+00:00
806,14655,ORDERED,2024-11-13 01:40:31+00:00,2025-05-22 18:38:49+00:00
807,50499,CANCELLED,2025-03-21 16:05:40+00:00,2024-07-06 00:47:57+00:00
808,7955,CANCELLED,2025-12-05 01:13:14+00:00,2024-01-17 20:00:17+00:00
809,18045,CANCELLED,2024-09-30 09:24:26+00:00,2025-09-10 18:06:04+00:00
810,43241,DELIVERED,2024-11-10 13:21:18+00:00,2024-02-29 12:15:13+00:00
811,24969,CANCELLED,2024-05-13 16:54:40+00:00,2025-03-06 16:32:19+00:00
812,22834,CANCELLED,2025-02-11 08:16:17+00:00,2024-06-25 02:41:22+00:00
813,64287,DELIVERED,2025-03-17 14:12:58+00:00,2024-09-29 13:47:07+00:00
814,43702,CANCELLED,2024-04-22 07:48:46+00:00,2025-03-07 03:05:07+00:00
815,1085,CANCELLED,2025-04-28 15:18:46+00:00,2025-09-14 12:06:33+00:00
816,37336,DELIVERED,2025-03-02 18:49:17+00:00,2024-07-30 04:53:48+00:00
817,41646,DELIVERED,2024-10-28 18:54:29+00:00,2025-11-09 15:39:55+00:00
818,44416,CANCELLED,2025-09-04 18:14:31+00:00,2025-03-05 05:00:34+00:00
819,35683,CANCELLED,2024-06-05 12:19:06+00:00,2025-07-08 02:59:42+00:00
820,51252,CANCELLED,2024-01-16 09:47:26+00:00,2024-11-05 11:32:30+00:00
821,43395,ORDERED,2025-03-20 09:25:11+00:00,2025-07-23 07:15:07+00:00
822,29675,ORDERED,2024-03-26 10:37:56+00:00,2024-05-21 10:36:39+00:00
823,56149,CANCELLED,2025-01-25 03:25:17+00:00,2025-10-13 07:09:14+00:00
824,55755,CANCELLED,2024-04-07 12:16:59+00:00,2025-02-28 01:12:08+00:00
825,8428,DELIVERED,2024-08-23 15:32:16+00:00,2024-04-25 18:57:15+00:00
826,25625,DELIVERED,2025-10-28 11:51:21+00:00,2024-07-01 04:16:30+00:00
827,57053,ORDERED,2025-11-20 15:32:55+00:00,2024-02-24 06:43:54+00:00
828,50804,ORDERED,2024-05-07 09:24:03+00:00,2025-10-09 08:21:48+00:00
829,1069,CANCELLED,2025-11-06 03:45:14+00:00,2024-09-22 07:15:14+00:00
830,1373,CANCELLED,2025-07-03 11:43:44+00:00,2024-03-06 23:29:21+00:00
831,66058,DELIVERED,2024-06-10 01:41:12+00:00,2025-07-04 00:52:41+00:00
832,50671,CANCELLED,2025-12-29 12:49:28+00:00,2024-07-05 04:46:32+00:00
833,26600,ORDERED,2025-02-22 13:17:02+00:00,2025-05-12 07:01:48+00:00
834,32478,CANCELLED,2025-05-06 09:18:40+00:00,2024-03-30 08:14:15+00:00
835,24936,ORDERED,2025-05-11 04:25:09+00:00,2025-12-16 15:17:04+00:00
836,32676,ORDERED,2024-10-22 07:40:56+00:00,2024-10-17 13:34:34+00:00
837,42642,CANCELLED,2024-12-17 11:46:39+00:00,2024-07-02 08:43:49+00:00
838,23643,DELIVERED,2025-12-10 13:07:03+00:00,2025-08-22 16:28:01+00:00
839,46513,DELIVERED,2024-12-20 05:02:35+00:00,2024-08-22 14:13:25+00:00
840,5997,CANCELLED,2025-03-12 01:18:56+00:00,2024-10-29 01:57:36+00:00
841,15387,CANCELLED,2024-07-10 20:29:55+00:00,2025-03-17 19:13:52+00:00
842,48184,DELIVERED,2025-07-17 14:02:27+00:00,2024-09-16 03:02:34+00:00
843,20240,DELIVERED,2025-11-01 21:05:53+00:00,2025-08-24 04:00:14+00:00
844,14642,DELIVERED,2025-04-22 21:50:01+00:00,2024-06-25 18:29:28+00:00
845,6783,CANCELLED,2024-04-02 07:55:44+00:00,2025-06-16 02:06:23+00:00
846,2784,CANCELLED,2025-08-15 20:26:35+00:00,2024-05-21 23:44:46+00:00
847,13364,ORDERED,2025-08-19 12:42:29+00:00,2025-01-02 13:02:37+00:00
848,52636,CANCELLED,2024-06-15 19:54:22+00:00,2025-08-29 09:42:49+00:00
849,21181,DELIVERED,2025-09-26 03:10:12+00:00,2024-06-17 23:28:42+00:00
850,69080,ORDERED,2024-09-18 07:35:38+00:00,2025-10-03 08:34:17+00:00
851,43056,DELIVERED,2024-11-27 17:53:52+00:00,2024-10-14 06:49:12+00:00
852,32579,ORDERED,2025-08-10 02:00:39+00:00,2025-01-21 15:36:13+00:00
853,57731,ORDERED,2024-12-08 03:47:22+00:00,2025-12-20 22:46:30+00:00
854,60361,DELIVERED,2025-04-18 17:26:01+00:00,2024-10-26 07:34:47+00:00
855,16306,ORDERED,2024-05-29 07:59:46+00:00,2025-10-12 08:24:47+00:00
856,38036,ORDERED,2025-11-06 07:33:59+00:00,2025-03-30 18:47:04+00:00
857,9918,ORDERED,2024-05-07 21:31:13+00:00,2025-02-08 10:23:30+00:00
858,48024,ORDERED,2025-01-10 02:52:17+00:00,2025-05-29 03:43:18+00:00
859,66688,CANCELLED,2024-03-25 21:11:14+00:00,2024-08-25 12:53:41+00:00
860,3245,DELIVERED,2025-01-08 14:13:58+00:00,2024-03-30 22:51:53+00:00
861,64450,ORDERED,2025-09-05 06:39:33+00:00,2025-03-27 14:09:24+00:00
862,69846,ORDERED,2025-01-19 11:28:29+00:00,2025-09-03 18:34:01+00:00
863,16642,CANCELLED,2024-07-14 13:08:17+00:00,2024-08-24 02:28:16+00:00
864,14634,CANCELLED,2025-07-21 17:55:14+00:00,2024-09-17 01:28:49+00:00
865,34494,ORDERED,2024-07-03 07:58:26+00:00,2024-10-06 20:54:40+00:00
866,50081,DELIVERED,2024-03-14 13:09:09+00:00,2024-03-15 07:14:47+00:00
867,32036,DELIVERED,2025-02-04 11:35:24+00:00,2024-08-07 04:35:30+00:00
868,65742,ORDERED,2024-12-10 09:36:42+00:00,2024-10-03 03:28:37+00:00
869,20028,CANCELLED,2024-09-10 07:23:24+00:00,2024-06-23 21:02:33+00:00
870,69121,ORDERED,2024-10-25 06:03:55+00:00,2024-07-31 20:54:27+00:00
871,54334,DELIVERED,2025-10-29 22:27:07+00:00,2024-03-20 18:27:52+00:00
872,64392,CANCELLED,2025-10-15 14:21:03+00:00,2024-12-07 01:48:53+00:00
873,29040,ORDERED,2024-02-19 06:14:33+00:00,2025-01-24 21:58:19+00:00
874,13347,CANCELLED,2025-03-05 00:00:52+00:00,2024-03-04 03:29:14+00:00
875,43161,DELIVERED,2025-09-12 21:18:12+00:00,2025-04-03 03:30:40+00:00
876,65745,DELIVERED,2024-05-27 20:45:46+00:00,2025-09-04 01:08:06+00:00
877,32281,DELIVERED,2025-03-01 08:14:12+00:00,2025-11-10 20:13:43+00:00
878,68293,ORDERED,2025-08-03 18:56:32+00:00,2025-05-22 11:31:08+00:00
879,1543,DELIVERED,2024-08-16 10:27:53+00:00,2025-06-16 14:31:24+00:00
880,939,DELIVERED,2025-09-23 11:43:51+00:00,2025-07-12 02:50:10+00:00
881,34297,DELIVERED,2025-05-15 18:39:23+00:00,2024-07-15 01:38:56+00:00
882,1535,CANCELLED,2025-07-29 06:12:34+00:00,2024-02-18 23:44:14+00:00
883,47643,DELIVERED,2024-06-21 06:02:45+00:00,2025-05-09 23:19:49+00:00
884,43913,DELIVERED,2024-06-26 23:34:43+00:00,2025-11-04 14:25:30+00:00
885,34261,DELIVERED,2025-06-18 05:58:38+00:00,2024-11-01 11:45:45+00:00
886,17904,DELIVERED,2025-06-12 22:08:26+00:00,2024-08-03 06:06:06+00:00
887,28289,CANCELLED,2025-09-26 10:56:36+00:00,2025-05-12 15:37:08+00:00
888,15261,CANCELLED,2025-04-04 03:38:01+00:00,2025-01-15 16:50:45+00:00
889,43449,DELIVERED,2025-06-30 20:40:26+00:00,2024-07-27 06:36:01+00:00
890,6537,CANCELLED,2024-12-08 17:05:03+00:00,2025-11-01 02:58:25+00:00
891,17777,ORDERED,2024-10-04 03:58:43+00:00,2025-10-21 13:19:38+00:00
892,64906,DELIVERED,2024-11-16 15:26:36+00:00,2024-05-24 06:49:18+00:00
893,57352,CANCELLED,2024-03-12 01:58:56+00:00,2024-04-14 19:25:46+00:00
894,6646,CANCELLED,2024-10-04 08:27:38+00:00,2025-01-21 04:14:51+00:00
895,51750,ORDERED,2025-11-07 12:43:18+00:00,2024-03-02 07:01:55+00:00
896,27033,ORDERED,2024-11-27 15:03:57+00:00,2024-10-08 14:09:18+00:00
897,27911,DELIVERED,2025-12-29 16:50:35+00:00,2025-01-03 23:34:52+00:00
898,27763,CANCELLED,2024-04-17 12:18:18+00:00,2024-11-01 19:05:50+00:00
899,47927,CANCELLED,2024-09-01 17:52:45+00:00,2025-01-17 13:57:31+00:00
900,32041,CANCELLED,2024-12-16 07:20:56+00:00,2025-09-04 21:17:58+00:00
901,67721,DELIVERED,2025-11-20 20:47:20+00:00,2025-07-11 23:28:16+00:00
902,37321,ORDERED,2024-03-02 01:29:41+00:00,2024-10-19 12:41:49+00:00
903,42627,ORDERED,2025-08-16 20:55:33+00:00,2024-09-21 23:29:26+00:00
904,26821,DELIVERED,2024-04-22 02:22:29+00:00,2024-06-22 07:04:54+00:00
905,68100,CANCELLED,2025-01-06 11:58:50+00:00,2025-12-03 02:17:05+00:00
906,43203,CANCELLED,2025-04-04 16:22:59+00:00,2025-09-19 01:21:52+00:00
907,55503,CANCELLED,2025-11-17 04:08:15+00:00,2024-05-29 15:53:23+00:00
908,56723,CANCELLED,2024-04-23 17:33:10+00:00,2024-10-07 00:26:22+00:00
909,68610,DELIVERED,2025-12-28 04:01:42+00:00,2024-12-19 03:04:53+00:00
910,57425,ORDERED,2025-06-18 22:26:35+00:00,2024-10-17 12:06:26+00:00
911,2056,ORDERED,2024-06-24 07:56:16+00:00,2025-02-06 09:33:20+00:00
912,36432,DELIVERED,2025-07-29 18:12:47+00:00,2024-06-21 21:12:19+00:00
913,51188,CANCELLED,2025-02-28 06:12:21+00:00,2024-08-09 22:13:30+00:00
914,7421,CANCELLED,2024-08-07 19:38:11+00:00,2025-12-07 16:03:20+00:00
915,15362,DELIVERED,2025-09-12 08:20:22+00:00,2025-06-23 00:23:03+00:00
916,28386,ORDERED,2025-05-29 13:49:44+00:00,2024-06-22 22:47:16+00:00
917,15650,ORDERED,2025-01-24 01:49:07+00:00,2024-02-22 21:25:18+00:00
