room_night_id,room_id,night_date,availability,created_at
783,983,2024-07-04,AVAILABLE,2025-08-28 00:04:39+00:00
784,983,2026-03-18,AVAILABLE,2024-06-29 20:26:16+00:00
785,360,2024-02-08,BLOCKED,2025-05-19 08:07:51+00:00
786,360,2025-11-11,BLOCKED,2024-05-12 14:33:55+00:00
787,229,2024-06-04,AVAILABLE,2025-07-05 11:09:30+00:00
788,229,2026-10-02,AVAILABLE,2024-01-31 05:09:50+00:00
789,485,2025-05-18,OCCUPIED,2025-01-10 21:28:03+00:00
790,485,2025-07-19,AVAILABLE,2024-01-26 09:44:25+00:00
791,108,2025-12-24,BLOCKED,2024-04-05 11:35:49+00:00
792,108,2025-04-21,BLOCKED,2025-05-30 01:14:08+00:00
793,204,2026-01-11,OCCUPIED,2025-04-16 01:57:20+00:00
794,204,2025-09-11,AVAILABLE,2025-04-11 00:19:01+00:00
795,268,2026-04-13,OCCUPIED,2024-12-23 22:33:16+00:00
796,268,2025-12-02,OCCUPIED,2025-11-30 22:41:49+00:00
797,233,2025-06-09,AVAILABLE,2024-04-22 08:52:51+00:00
798,233,2025-11-04,BLOCKED,2025-05-27 02:44:38+00:00
799,135,2026-09-29,OCCUPIED,2025-07-25 13:50:14+00:00
800,135,2024-05-23,OCCUPIED,2025-10-30 05:57:31+00:00
801,568,2026-10-24,AVAILABLE,2024-11-30 08:21:49+00:00
802,568,2026-09-29,AVAILABLE,2025-04-11 14:20:58+00:00
803,87,2026-03-04,BLOCKED,2025-04-13 08:23:45+00:00
804,87,2024-07-23,BLOCKED,2024-12-27 22:50:07+00:00
805,355,2026-07-26,OCCUPIED,2025-12-23 01:11:14+00:00
806,355,2025-05-15,AVAILABLE,2025-02-20 20:34:18+00:00
807,509,2025-11-25,OCCUPIED,2025-11-26 14:34:15+00:00
808,509,2024-11-06,BLOCKED,2025-12-08 19:11:19+00:00
809,88,2026-06-21,BLOCKED,2025-07-28 02:01:42+00:00
810,88,2024-06-08,AVAILABLE,2024-01-28 20:31:46+00:00
811,622,2025-06-19,BLOCKED,2024-01-20 19:58:13+00:00
812,622,2024-07-28,AVAILABLE,2024-07-09 17:03:48+00:00
813,953,2026-11-23,BLOCKED,2024-08-09 21:11:57+00:00
814,953,2025-10-22,AVAILABLE,2025-02-09 02:30:21+00:00
815,722,2024-07-30,AVAILABLE,2024-10-13 09:10:10+00:00
816,722,2026-08-12,AVAILABLE,2024-06-24 02:04:48+00:00
817,474,2024-02-19,AVAILABLE,2025-10-25 06:13:17+00:00
818,474,2026-07-12,BLOCKED,2025-02-02 09:52:07+00:00
819,939,2025-10-15,BLOCKED,2024-07-12 15:20:09+00:00
820,939,2025-01-23,BLOCKED,2024-09-07 06:02:28+00:00
821,539,2025-05-01,AVAILABLE,2025-11-13 07:46:26+00:00
822,539,2024-09-08,BLOCKED,2024-08-08 22:37:07+00:00
823,693,2024-08-17,OCCUPIED,2025-08-24 19:56:25+00:00
824,693,2025-09-10,AVAILABLE,2024-07-31 12:58:39+00:00
825,656,2025-06-02,AVAILABLE,2024-01-10 23:19:33+00:00
826,656,2025-05-16,AVAILABLE,2024-06-08 09:38:43+00:00
827,128,2026-10-25,BLOCKED,2025-11-12 17:53:44+00:00
828,128,2024-03-13,AVAILABLE,2024-10-21 14:35:04+00:00
829,852,2026-06-30,OCCUPIED,2025-11-28 11:11:12+00:00
830,852,2025-08-22,OCCUPIED,2024-05-21 07:48:56+00:00
831,716,2026-04-16,OCCUPIED,2024-07-31 18:51:59+00:00
832,716,2026-01-18,OCCUPIED,2025-01-22 06:08:06+00:00
833,791,2026-05-06,OCCUPIED,2024-12-14 03:29:06+00:00
834,791,2026-07-19,BLOCKED,2024-03-14 15:22:08+00:00
835,50,2024-11-11,BLOCKED,2024-12-21 06:48:05+00:00
836,50,2024-09-07,BLOCKED,2024-01-20 12:23:53+00:00
837,667,2026-04-19,OCCUPIED,2024-11-19 15:03:42+00:00
838,667,2025-05-13,OCCUPIED,2025-05-21 13:54:17+00:00
839,133,2024-04-10,AVAILABLE,2024-07-21 20:32:19+00:00
840,133,2024-05-29,BLOCKED,2024-06-20 14:21:14+00:00
841,591,2024-07-04,OCCUPIED,2024-01-18 18:41:15+00:00
842,591,2024-07-19,BLOCKED,2025-03-12 21:30:33+00:00
843,288,2026-10-26,AVAILABLE,2024-03-27 04:56:59+00:00
844,288,2025-07-10,OCCUPIED,2025-06-26 09:56:14+00:00
845,573,2024-02-06,OCCUPIED,2024-07-27 20:16:42+00:00
846,573,2025-06-12,AVAILABLE,2024-08-01 15:15:01+00:00
847,448,2026-04-26,BLOCKED,2024-11-10 05:00:55+00:00
848,448,2024-11-27,BLOCKED,2025-03-03 05:13:51+00:00
849,543,2026-03-01,BLOCKED,2024-07-22 05:35:34+00:00
850,543,2025-02-18,BLOCKED,2024-01-17 20:27:03+00:00
851,343,2026-09-02,OCCUPIED,2025-12-23 22:37:47+00:00
852,343,2024-02-14,AVAILABLE,2025-04-02 20:27:01+00:00
853,668,2026-08-29,OCCUPIED,2025-09-24 10:19:12+00:00
854,668,2024-06-18,OCCUPIED,2025-09-16 18:23:13+00:00
855,84,2026-05-05,OCCUPIED,2024-12-29 07:19:06+00:00
856,84,2026-08-14,BLOCKED,2024-10-26 21:34:11+00:00
857,311,2026-04-16,BLOCKED,2024-05-12 09:37:45+00:00
858,311,2025-06-05,OCCUPIED,2024-12-10 19:53:00+00:00
859,302,2025-01-29,AVAILABLE,2025-05-18 10:40:04+00:00
860,302,2025-06-21,AVAILABLE,2024-05-31 07:26:59+00:00
861,375,2024-08-07,AVAILABLE,2025-10-19 21:49:39+00:00
862,375,2027-01-07,OCCUPIED,2025-10-12 04:31:24+00:00
863,845,2026-10-18,OCCUPIED,2025-09-10 13:52:25+00:00
864,845,2026-04-29,OCCUPIED,2025-03-16 09:27:10+00:00
865,574,2024-07-11,AVAILABLE,2024-08-29 01:00:32+00:00
866,574,2024-05-10,OCCUPIED,2025-01-22 21:33:16+00:00
867,75,2025-05-03,OCCUPIED,2025-12-05 08:58:37+00:00
868,75,2024-06-09,BLOCKED,2024-07-15 00:35:30+00:00
869,227,2025-07-07,AVAILABLE,2024-03-07 00:51:26+00:00
870,227,2024-05-13,BLOCKED,2025-01-30 21:38:17+00:00
871,234,2026-09-09,OCCUPIED,2025-12-02 23:02:20+00:00
872,234,2025-04-04,BLOCKED,2025-02-23 02:26:57+00:00
873,715,2025-06-30,AVAILABLE,2024-12-06 00:40:32+00:00
874,715,2024-03-07,OCCUPIED,2024-09-14 08:16:05+00:00
875,303,2024-07-11,BLOCKED,2024-01-24 21:15:55+00:00
876,303,2025-03-04,OCCUPIED,2024-12-01 21:52:58+00:00
877,783,2024-06-23,BLOCKED,2025-06-01 07:10:25+00:00
878,783,2025-03-26,AVAILABLE,2025-09-29 09:59:17+00:00
879,129,2025-01-25,OCCUPIED,2024-04-29 21:03:26+00:00
880,129,2024-03-28,BLOCKED,2025-11-19 15:48:29+00:00
881,67,2024-08-11,AVAILABLE,2024-04-20 09:17:01+00:00
882,67,2024-09-04,OCCUPIED,2025-10-29 19:39:55+00:00
883,260,2026-10-05,AVAILABLE,2024-08-14 23:00:07+00:00
884,260,2024-10-26,BLOCKED,2025-05-18 15:05:55+00:00
885,464,2024-12-18,BLOCKED,2024-02-04 09:17:22+00:00
886,464,2026-07-14,OCCUPIED,2024-07-17 09:04:24+00:00
887,895,2024-02-07,AVAILABLE,2025-09-08 14:36:27+00:00
888,895,2025-11-14,AVAILABLE,2024-08-27 13:15:42+00:00
889,494,2024-02-21,AVAILABLE,2025-05-02 18:58:32+00:00
890,494,2026-09-20,OCCUPIED,2025-06-06 01:28:27+00:00
891,417,2024-10-24,OCCUPIED,2024-03-14 23:52:40+00:00
892,417,2025-10-30,AVAILABLE,2024-11-21 03:04:26+00:00
893,773,2026-08-14,BLOCKED,2025-01-10 03:46:07+00:00
894,773,2024-05-29,BLOCKED,2024-07-16 08:09:03+00:00
895,226,2026-03-27,AVAILABLE,2024-08-02 14:19:06+00:00
896,226,2024-04-18,OCCUPIED,2025-02-19 18:12:46+00:00
897,890,2026-06-27,BLOCKED,2025-05-27 09:31:40+00:00
898,890,2026-03-29,OCCUPIED,2024-05-20 13:23:28+00:00
899,215,2024-05-12,OCCUPIED,2025-07-06 20:38:45+00:00
900,215,2025-10-08,AVAILABLE,2024-09-05 07:06:40+00:00
901,931,2024-08-18,OCCUPIED,2025-10-26 13:29:06+00:00
902,931,2024-09-24,BLOCKED,2024-12-28 19:23:10+00:00
903,22,2025-03-26,BLOCKED,2025-06-11 08:57:30+00:00
904,22,2025-04-03,OCCUPIED,2025-06-10 09:21:39+00:00
905,214,2025-02-04,OCCUPIED,2024-10-09 06:22:25+00:00
906,214,2024-03-05,AVAILABLE,2025-08-01 18:06:43+00:00
907,389,2026-02-10,BLOCKED,2025-06-17 10:52:32+00:00
908,389,2026-03-31,AVAILABLE,2025-10-03 20:08:28+00:00
909,506,2024-08-06,BLOCKED,2024-10-28 22:31:49+00:00
910,506,2026-01-13,OCCUPIED,2025-01-12 13:03:05+00:00
911,806,2026-07-24,OCCUPIED,2025-06-07 20:15:45+00:00
912,806,2025-06-14,AVAILABLE,2024-05-03 18:25:08+00:00
913,571,2025-05-27,AVAILABLE,2025-06-21 08:17:46+00:00
914,571,2026-03-07,AVAILABLE,2024-12-28 10:28:48+00:00
915,950,2025-05-15,AVAILABLE,2024-06-18 00:34:09+00:00
916,950,2025-09-17,OCCUPIED,2025-10-10 04:20:11+00:00
917,94,2024-11-07,AVAILABLE,2025-01-09 20:06:34+00:00
918,94,2026-01-28,BLOCKED,2024-12-15 20:00:40+00:00
919,231,2024-05-11,BLOCKED,2025-11-07 10:21:03+00:00
920,231,2024-01-26,AVAILABLE,2025-06-29 11:48:34+00:00
921,932,2025-12-25,AVAILABLE,2024-11-15 09:36:35+00:00
922,932,2025-08-05,AVAILABLE,2025-02-11 09:02:43+00:00
923,989,2024-12-17,OCCUPIED,2025-05-15 04:56:59+00:00
924,989,2025-07-02,OCCUPIED,2024-10-12 02:50:12+00:00
925,93,2024-10-05,OCCUPIED,2025-03-12 23:51:29+00:00
926,93,2025-11-28,OCCUPIED,2025-01-31 09:15:55+00:00
927,604,2024-03-05,BLOCKED,2025-08-09 21:29:10+00:00
928,604,2026-10-17,BLOCKED,2024-06-27 03:45:20+00:00
929,911,2026-03-01,AVAILABLE,2024-05-22 01:13:50+00:00
930,911,2026-02-08,OCCUPIED,2025-09-25 05:30:14+00:00
931,822,2025-04-01,OCCUPIED,2025-11-17 09:54:27+00:00
932,822,2026-11-25,OCCUPIED,2025-06-18 22:43:59+00:00
933,581,2024-02-02,OCCUPIED,2025-05-02 15:44:41+00:00
934,581,2025-09-12,AVAILABLE,2024-10-08 08:32:41+00:00
935,636,2024-12-10,OCCUPIED,2024-05-18 19:27:43+00:00
936,636,2026-11-17,AVAILABLE,2025-05-06 21:12:44+00:00
937,924,2025-10-19,BLOCKED,2024-07-23 10:28:58+00:00
938,924,2025-09-14,AVAILABLE,2024-12-29 23:56:32+00:00
939,754,2025-06-28,BLOCKED,2024-05-13 15:28:57+00:00
940,754,2025-01-03,BLOCKED,2025-07-28 13:14:02+00:00
941,152,2024-04-23,BLOCKED,2025-05-21 02:32:11+00:00
942,152,2024-09-08,BLOCKED,2024-12-31 22:02:05+00:00
943,274,2025-01-17,OCCUPIED,2024-08-20 14:32:17+00:00
944,274,2026-04-19,AVAILABLE,2024-01-27 14:43:36+00:00
945,811,2026-04-19,OCCUPIED,2025-07-19 15:08:29+00:00
946,811,2024-02-17,AVAILABLE,2025-08-30 20:29:30+00:00
947,520,2024-05-23,AVAILABLE,2025-03-15 21:46:58+00:00
948,520,2026-11-27,AVAILABLE,2025-12-29 06:02:35+00:00
949,867,2025-09-26,BLOCKED,2025-04-09 01:27:47+00:00
950,867,2026-10-05,BLOCKED,2025-08-17 19:29:35+00:00
951,145,2025-01-07,OCCUPIED,2024-05-13 07:45:16+00:00
952,145,2025-11-11,BLOCKED,2024-09-22 00:48:12+00:00
953,281,2024-10-07,AVAILABLE,2025-10-13 00:02:45+00:00
954,281,2026-09-11,AVAILABLE,2024-11-29 12:30:52+00:00
955,787,2025-09-23,AVAILABLE,2024-01-28 18:49:58+00:00
956,787,2024-11-05,BLOCKED,2024-09-15 01:48:07+00:00
957,117,2024-09-19,BLOCKED,2025-05-27 06:14:03+00:00
958,117,2024-05-06,BLOCKED,2024-07-27 21:22:11+00:00
959,123,2026-09-20,BLOCKED,2024-06-03 03:02:17+00:00
960,123,2024-12-21,OCCUPIED,2024-11-15 05:51:49+00:00
961,570,2025-06-08,AVAILABLE,2024-09-18 10:17:42+00:00
962,570,2025-10-25,BLOCKED,2024-04-01 01:06:21+00:00
963,368,2025-06-25,BLOCKED,2024-07-21 13:06:04+00:00
964,368,2025-11-30,OCCUPIED,2024-06-06 11:01:39+00:00
965,935,2024-09-27,BLOCKED,2025-12-28 01:56:59+00:00
966,935,2025-08-10,AVAILABLE,2024-06-04 06:17:38+00:00
967,252,2025-11-10,BLOCKED,2025-10-12 18:47:55+00:00
968,252,2027-01-09,AVAILABLE,2025-05-04 01:12:52+00:00
969,336,2025-11-18,OCCUPIED,2025-04-11 13:54:36+00:00
970,336,2025-08-16,BLOCKED,2024-03-03 21:51:04+00:00
971,40,2026-04-11,BLOCKED,2024-04-26 10:04:46+00:00
972,40,2024-07-18,AVAILABLE,2024-04-21 18:03:56+00:00
973,247,2025-04-05,AVAILABLE,2024-08-23 22:31:24+00:00
974,247,2025-11-09,OCCUPIED,2025-01-21 01:52:42+00:00
975,742,2024-08-29,OCCUPIED,2025-10-29 15:49:56+00:00
976,742,2026-08-07,OCCUPIED,2025-08-26 03:14:37+00:00
977,501,2026-01-16,BLOCKED,2024-02-03 11:12:50+00:00
978,501,2025-04-05,OCCUPIED,2025-03-02 02:26:33+00:00
979,764,2025-05-18,AVAILABLE,2024-07-15 23:15:29+00:00
980,764,2024-11-17,BLOCKED,2024-03-28 07:27:23+00:00
981,650,2024-12-05,BLOCKED,2025-05-14 01:37:12+00:00
982,650,2024-11-04,BLOCKED,2024-11-15 15:06:46+00:00
983,296,2024-10-31,AVAILABLE,2024-09-30 16:39:11+00:00
984,296,2024-08-27,AVAILABLE,2024-10-28 04:15:16+00:00
985,48,2025-07-26,BLOCKED,2024-01-27 06:06:04+00:00
986,48,2026-01-03,OCCUPIED,2024-02-15 12:00:19+00:00
987,967,2025-07-27,AVAILABLE,2025-10-17 18:19:34+00:00
988,967,2026-08-27,AVAILABLE,2024-04-06 03:25:17+00:00
989,473,2024-11-29,AVAILABLE,2025-02-05 19:45:06+00:00
990,473,2025-05-06,AVAILABLE,2025-12-25 21:52:07+00:00
991,424,2025-04-17,OCCUPIED,2024-12-27 03:58:56+00:00
992,424,2025-11-14,OCCUPIED,2024-04-07 18:08:27+00:00
993,73,2026-11-05,BLOCKED,2024-01-26 09:50:03+00:00
994,73,2026-07-24,AVAILABLE,2024-08-16 03:47:50+00:00
995,122,2024-08-18,BLOCKED,2025-06-27 04:26:00+00:00
996,122,2024-01-12,AVAILABLE,2024-08-09 07:45:46+00:00
997,89,2026-06-10,OCCUPIED,2024-02-27 04:59:33+00:00
998,89,2025-11-06,BLOCKED,2024-11-15 23:18:02+00:00
999,225,2025-03-05,AVAILABLE,2025-10-22 23:59:03+00:00
1000,225,2026-08-11,BLOCKED,2025-02-07 17:38:33+00:00
1001,58,2026-11-14,OCCUPIED,2025-02-27 12:01:03+00:00
1002,58,2026-08-31,OCCUPIED,2025-04-12 16:09:33+00:00
1003,835,2026-07-17,OCCUPIED,2024-04-13 03:53:23+00:00
1004,835,2025-05-31,OCCUPIED,2024-12-11 08:23:24+00:00
1005,711,2025-11-23,AVAILABLE,2024-06-03 11:46:10+00:00
1006,711,2025-10-21,AVAILABLE,2024-08-10 23:56:40+00:00
1007,612,2024-04-04,OCCUPIED,2025-05-04 08:55:02+00:00
1008,612,2024-10-07,OCCUPIED,2025-01-12 05:19:52+00:00
1009,740,2024-11-01,BLOCKED,2025-08-24 16:53:15+00:00
1010,740,2024-06-01,BLOCKED,2025-05-22 12:49:07+00:00
1011,577,2024-10-07,AVAILABLE,2024-05-30 11:27:09+00:00
1012,577,2026-06-06,OCCUPIED,2025-11-22 23:11:15+00:00
1013,880,2024-06-29,BLOCKED,2024-10-28 17:53:55+00:00
1014,880,2025-06-06,BLOCKED,2025-07-30 10:00:17+00:00
1015,943,2024-12-31,OCCUPIED,2025-01-25 03:06:52+00:00
1016,943,2025-12-26,OCCUPIED,2024-02-08 13:32:36+00:00
1017,929,2025-04-18,BLOCKED,2025-12-01 16:00:52+00:00
1018,929,2024-02-09,AVAILABLE,2025-04-24 00:38:30+00:00
1019,85,2026-11-04,BLOCKED,2025-09-02 11:35:09+00:00
1020,85,2024-12-27,BLOCKED,2024-06-12 18:47:08+00:00
1021,657,2026-05-24,OCCUPIED,2025-11-28 02:16:52+00:00
1022,657,2025-09-03,BLOCKED,2025-08-06 05:17:29+00:00
1023,586,2026-04-17,AVAILABLE,2025-01-09 22:48:51+00:00
1024,586,2026-05-24,AVAILABLE,2025-02-22 07:10:10+00:00
1025,334,2025-08-26,BLOCKED,2025-08-27 03:36:14+00:00
1026,334,2024-04-04,OCCUPIED,2024-10-20 12:52:26+00:00
1027,277,2025-08-08,AVAILABLE,2024-04-14 18:45:37+00:00
1028,277,2024-05-17,BLOCKED,2025-07-22 08:08:03+00:00
1029,598,2026-10-26,AVAILABLE,2025-02-15 22:20:39+00:00
1030,598,2026-10-20,AVAILABLE,2024-05-26 20:16:01+00:00
1031,830,2025-01-19,BLOCKED,2024-02-01 01:31:51+00:00
1032,830,2025-03-28,BLOCKED,2024-01-25 09:05:44+00:00
1033,628,2025-11-20,BLOCKED,2025-02-15 07:21:15+00:00
1034,628,2025-05-20,BLOCKED,2025-03-24 20:27:36+00:00
1035,17,2026-06-25,OCCUPIED,2025-09-03 05:19:58+00:00
1036,17,2024-10-25,BLOCKED,2024-06-25 16:51:42+00:00
1037,228,2026-07-08,AVAILABLE,2025-05-09 21:45:18+00:00
1038,228,2024-05-18,AVAILABLE,2024-10-18 16:23:09+00:00
1039,994,2024-12-17,AVAILABLE,2024-03-21 08:13:58+00:00
1040,994,2026-07-25,OCCUPIED,2024-07-19 11:31:15+00:00
1041,171,2025-04-26,AVAILABLE,2024-04-24 05:42:57+00:00
1042,171,2025-02-26,OCCUPIED,2025-08-06 05:22:00+00:00
1043,378,2026-10-21,AVAILABLE,2025-08-01 06:44:33+00:00
1044,378,2024-10-22,BLOCKED,2024-03-08 03:13:24+00:00
1045,925,2026-05-03,OCCUPIED,2024-03-21 17:43:45+00:00
1046,925,2026-07-28,OCCUPIED,2024-02-23 00:02:25+00:00
1047,934,2024-11-22,OCCUPIED,2025-10-19 11:11:05+00:00
1048,934,2025-06-23,AVAILABLE,2025-08-10 17:59:28+00:00
1049,537,2025-08-31,OCCUPIED,2025-04-20 20:12:47+00:00
1050,537,2025-07-10,OCCUPIED,2025-06-21 12:32:36+00:00
1051,683,2024-09-27,BLOCKED,2025-02-20 19:32:03+00:00
1052,683,2025-06-11,OCCUPIED,2024-10-27 15:08:49+00:00
1053,796,2024-01-14,AVAILABLE,2024-03-17 12:51:02+00:00
1054,796,2024-07-06,AVAILABLE,2024-08-28 08:57:19+00:00
1055,792,2024-01-23,BLOCKED,2024-04-27 09:14:43+00:00
1056,792,2025-02-02,OCCUPIED,2025-10-25 03:32:38+00:00
1057,361,2026-06-07,AVAILABLE,2025-01-09 07:50:44+00:00
1058,361,2024-06-05,AVAILABLE,2024-03-04 00:24:08+00:00
1059,805,2024-05-10,OCCUPIED,2024-11-29 03:40:01+00:00
1060,805,2024-12-10,BLOCKED,2024-04-22 05:13:11+00:00
1061,710,2024-04-24,AVAILABLE,2024-12-25 05:30:30+00:00
1062,710,2024-05-11,BLOCKED,2024-03-07 15:30:46+00:00
1063,66,2024-07-14,AVAILABLE,2024-03-01 06:32:56+00:00
1064,66,2024-09-07,BLOCKED,2024-01-13 04:58:40+00:00
1065,990,2026-12-23,OCCUPIED,2024-11-14 19:31:06+00:00
1066,990,2025-12-28,BLOCKED,2025-04-26 13:48:18+00:00
1067,878,2024-09-30,BLOCKED,2025-09-26 13:47:04+00:00
1068,878,2024-03-30,OCCUPIED,2024-11-30 18:07:40+00:00
1069,576,2025-07-12,OCCUPIED,2025-07-19 18:52:11+00:00
1070,576,2026-06-12,OCCUPIED,2025-06-10 08:39:12+00:00
1071,32,2024-10-19,BLOCKED,2025-08-22 12:35:45+00:00
1072,32,2024-08-18,BLOCKED,2024-04-03 13:42:03+00:00
1073,221,2024-01-20,OCCUPIED,2024-11-07 12:18:08+00:00
1074,221,2024-02-04,AVAILABLE,2025-02-22 07:21:30+00:00
1075,976,2026-07-25,AVAILABLE,2024-10-13 15:49:22+00:00
1076,976,2026-08-19,OCCUPIED,2025-08-02 04:42:11+00:00
1077,498,2025-09-15,AVAILABLE,2024-03-16 04:54:43+00:00
1078,498,2024-09-07,OCCUPIED,2024-12-09 05:39:34+00:00
1079,968,2026-02-16,AVAILABLE,2025-08-23 09:56:34+00:00
1080,968,2025-03-12,OCCUPIED,2025-12-10 06:53:55+00:00
1081,516,2025-09-13,AVAILABLE,2025-07-07 06:06:06+00:00
1082,516,2026-08-02,OCCUPIED,2024-09-27 13:08:32+00:00
1083,794,2024-06-20,OCCUPIED,2025-08-01 13:59:50+00:00
1084,794,2026-08-27,BLOCKED,2025-05-27 16:33:58+00:00
1085,367,2024-01-27,AVAILABLE,2025-09-27 16:59:41+00:00
1086,367,2026-12-01,OCCUPIED,2026-01-03 05:03:59+00:00
1087,447,2026-01-22,BLOCKED,2025-09-21 07:04:24+00:00
1088,447,2026-02-26,BLOCKED,2026-01-06 00:04:37+00:00
1089,765,2024-09-20,AVAILABLE,2025-03-10 05:31:52+00:00
1090,765,2025-03-27,BLOCKED,2024-02-11 08:35:40+00:00
1091,747,2024-12-10,AVAILABLE,2025-07-24 23:44:15+00:00
1092,747,2025-04-17,AVAILABLE,2024-11-12 10:40:50+00:00
1093,985,2024-06-17,OCCUPIED,2024-09-07 23:48:45+00:00
1094,985,2024-05-04,AVAILABLE,2025-01-12 02:18:04+00:00
1095,601,2025-08-03,OCCUPIED,2024-08-06 22:31:07+00:00
1096,601,2024-06-05,AVAILABLE,2024-12-27 01:44:21+00:00
1097,637,2026-09-22,BLOCKED,2025-09-15 15:26:29+00:00
1098,637,2024-07-16,BLOCKED,2025-09-26 11:51:06+00:00
1099,859,2024-12-04,AVAILABLE,2024-07-25 08:56:36+00:00
1100,859,2026-08-08,OCCUPIED,2024-11-05 07:11:34+00:00
1101,751,2025-06-11,BLOCKED,2025-07-02 08:40:08+00:00
1102,751,2026-09-29,OCCUPIED,2024-10-06 22:08:56+00:00
1103,395,2025-04-22,AVAILABLE,2024-03-29 01:34:04+00:00
1104,395,2025-12-08,BLOCKED,2025-05-16 04:51:05+00:00
1105,531,2024-12-23,AVAILABLE,2024-12-12 20:29:52+00:00
1106,531,2025-12-25,OCCUPIED,2024-06-18 02:26:11+00:00
1107,203,2026-07-07,AVAILABLE,2025-09-10 13:29:07+00:00
1108,203,2024-05-11,OCCUPIED,2025-04-23 07:30:04+00:00
1109,425,2025-09-16,AVAILABLE,2024-12-07 07:37:10+00:00
1110,425,2026-09-04,AVAILABLE,2024-03-03 06:47:14+00:00
1111,230,2024-05-24,AVAILABLE,2024-01-27 03:14:44+00:00
1112,230,2025-05-25,BLOCKED,2025-10-03 14:41:10+00:00
1113,717,2026-01-09,OCCUPIED,2025-02-02 05:20:49+00:00
1114,717,2026-01-19,AVAILABLE,2024-08-20 14:07:01+00:00
1115,349,2026-06-06,BLOCKED,2024-07-01 13:29:43+00:00
1116,349,2025-07-29,BLOCKED,2025-11-03 14:37:09+00:00
1117,507,2025-04-06,OCCUPIED,2025-07-30 01:19:46+00:00
1118,507,2024-08-06,OCCUPIED,2025-03-21 07:45:57+00:00
1119,962,2026-11-01,AVAILABLE,2024-02-23 21:22:44+00:00
1120,962,2026-09-07,OCCUPIED,2024-07-30 04:11:02+00:00
1121,64,2024-12-21,OCCUPIED,2025-11-07 13:29:31+00:00
1122,64,2025-05-22,AVAILABLE,2025-04-03 00:22:34+00:00
1123,776,2025-09-07,BLOCKED,2025-11-14 07:28:52+00:00
1124,776,2026-07-09,AVAILABLE,2024-06-08 01:22:38+00:00
1125,348,2025-06-21,OCCUPIED,2025-12-04 06:17:49+00:00
1126,348,2026-04-06,BLOCKED,2025-06-04 03:15:20+00:00
1127,614,2024-05-18,BLOCKED,2025-07-19 03:42:48+00:00
1128,614,2024-04-24,OCCUPIED,2024-11-04 07:59:29+00:00
1129,820,2026-02-26,BLOCKED,2025-01-28 22:13:35+00:00
1130,820,2026-09-22,BLOCKED,2024-07-20 12:14:51+00:00
1131,707,2026-05-11,OCCUPIED,2025-09-07 15:05:35+00:00
1132,707,2026-01-06,OCCUPIED,2025-05-13 10:10:59+00:00
1133,408,2026-05-20,OCCUPIED,2025-07-17 12:48:52+00:00
1134,408,2025-12-19,BLOCKED,2024-09-24 18:12:58+00:00
1135,470,2026-07-26,AVAILABLE,2025-02-06 05:36:11+00:00
1136,470,2025-10-22,AVAILABLE,2024-10-19 03:17:34+00:00
1137,670,2025-03-29,BLOCKED,2024-05-27 17:03:27+00:00
1138,670,2026-02-13,BLOCKED,2025-08-31 14:56:13+00:00
1139,310,2026-08-28,OCCUPIED,2024-02-23 01:51:39+00:00
1140,310,2025-12-19,OCCUPIED,2025-11-01 07:49:26+00:00
1141,775,2024-12-21,OCCUPIED,2024-07-02 18:54:42+00:00
1142,775,2024-07-14,OCCUPIED,2024-04-14 11:42:29+00:00
1143,381,2024-12-26,BLOCKED,2024-08-23 07:21:43+00:00
1144,381,2025-09-20,OCCUPIED,2025-08-06 05:53:46+00:00
1145,569,2024-07-16,BLOCKED,2024-07-23 18:56:37+00:00
1146,569,2024-06-21,OCCUPIED,2024-08-12 12:24:27+00:00
1147,714,2025-05-07,OCCUPIED,2025-05-26 15:04:05+00:00
1148,714,2025-04-25,OCCUPIED,2025-10-04 11:01:54+00:00
1149,609,2024-02-23,OCCUPIED,2025-06-01 10:30:32+00:00
1150,609,2025-10-14,AVAILABLE,2025-07-18 22:33:15+00:00
1151,688,2026-09-15,BLOCKED,2025-10-25 08:31:50+00:00
1152,688,2026-01-27,OCCUPIED,2025-05-21 06:26:46+00:00
1153,891,2025-11-05,AVAILABLE,2025-09-13 10:13:50+00:00
1154,891,2026-11-07,BLOCKED,2024-03-14 02:08:15+00:00
1155,104,2025-05-05,BLOCKED,2024-12-03 21:25:35+00:00
1156,104,2025-09-05,AVAILABLE,2025-02-23 08:45:07+00:00
1157,392,2024-03-29,AVAILABLE,2024-10-20 14:43:29+00:00
1158,392,2024-05-27,BLOCKED,2025-01-03 08:34:26+00:00
1159,306,2025-04-13,OCCUPIED,2024-08-01 19:35:30+00:00
1160,306,2024-08-30,BLOCKED,2024-11-20 21:10:26+00:00
1161,59,2024-02-01,BLOCKED,2025-04-02 23:03:25+00:00
1162,59,2025-05-12,AVAILABLE,2025-08-18 07:53:09+00:00
1163,808,2025-02-27,BLOCKED,2024-02-05 10:05:21+00:00
1164,808,2024-06-24,OCCUPIED,2024-05-27 20:08:59+00:00
1165,913,2026-12-18,BLOCKED,2025-07-29 15:16:21+00:00
1166,913,2026-05-09,AVAILABLE,2025-07-30 20:15:27+00:00
1167,500,2024-03-05,AVAILABLE,2025-02-05 04:30:14+00:00
1168,500,2025-04-21,OCCUPIED,2024-11-16 20:45:35+00:00
1169,595,2024-11-01,OCCUPIED,2024-08-15 11:08:16+00:00
