service_order_item_id,service_order_id,service_id,quantity,unit_price,created_at
930,492,39,5,109.78,2024-05-11 10:27:15+00:00
931,1460,49,10,1321.77,2025-10-07 15:12:42+00:00
932,1081,50,8,1178.15,2025-05-06 08:49:10+00:00
933,1869,35,7,1328.9,2025-06-12 09:36:09+00:00
934,747,29,2,700.0,2024-01-22 12:44:34+00:00
935,1007,48,10,1565.26,2024-08-31 01:14:09+00:00
936,1960,43,2,1518.82,2025-05-02 08:37:08+00:00
937,1066,50,1,1962.84,2024-09-23 15:19:58+00:00
938,1362,10,8,1800.43,2024-11-05 18:07:14+00:00
939,1345,42,9,997.39,2024-09-29 11:32:36+00:00
940,258,39,9,716.52,2024-09-28 16:37:48+00:00
941,801,4,6,544.35,2025-05-28 19:38:57+00:00
942,868,12,8,346.9,2024-02-05 03:18:19+00:00
943,1774,33,7,429.81,2024-03-14 15:02:58+00:00
944,803,41,3,21.82,2024-04-09 03:17:18+00:00
945,707,7,7,834.01,2025-06-11 08:51:28+00:00
946,1570,44,8,363.94,2024-06-01 15:36:51+00:00
947,1609,10,6,1636.08,2024-02-28 08:29:30+00:00
948,599,20,2,312.7,2024-07-02 03:41:39+00:00
949,393,42,2,1438.4,2025-09-09 02:27:10+00:00
950,259,43,9,1757.4,2024-07-16 22:27:55+00:00
951,171,15,4,1480.34,2025-08-08 01:21:53+00:00
952,1986,29,9,1025.3,2024-09-02 01:40:55+00:00
953,1954,39,6,585.34,2026-01-09 10:56:49+00:00
954,903,50,8,643.25,2024-05-04 01:42:29+00:00
955,984,49,3,33.22,2024-01-25 05:20:40+00:00
956,1633,32,8,319.46,2024-09-28 10:45:15+00:00
957,1712,12,4,780.57,2025-08-16 04:33:51+00:00
958,873,41,5,1789.12,2025-04-02 01:03:20+00:00
959,657,38,4,1285.48,2024-09-28 15:08:25+00:00
960,1177,13,10,1284.83,2024-03-24 19:05:15+00:00
961,1969,4,1,1403.68,2025-07-06 05:12:21+00:00
962,1094,46,7,649.56,2024-11-23 03:41:01+00:00
963,1388,31,4,1658.72,2024-01-19 15:12:39+00:00
964,504,31,1,685.37,2025-03-28 09:16:53+00:00
965,912,29,10,1304.41,2024-11-04 19:37:47+00:00
966,1396,34,2,484.92,2025-05-08 06:58:48+00:00
967,689,12,4,1921.5,2025-04-17 16:33:45+00:00
968,250,21,1,400.63,2025-11-09 10:23:33+00:00
969,1784,27,5,1772.05,2024-12-17 08:13:29+00:00
970,739,15,2,235.54,2024-08-02 23:22:22+00:00
971,1451,38,1,844.85,2025-04-14 21:06:59+00:00
972,1272,22,2,438.77,2024-05-03 20:22:18+00:00
973,788,43,6,1662.41,2025-04-16 11:53:02+00:00
974,1737,41,10,1230.9,2024-12-21 09:19:48+00:00
975,13,5,5,1628.93,2025-11-08 13:51:29+00:00
976,1008,8,1,42.77,2025-09-30 09:46:20+00:00
977,1498,35,3,486.01,2025-06-21 16:08:26+00:00
978,1763,19,4,1718.68,2024-10-01 13:59:19+00:00
979,1982,33,4,1630.45,2025-10-28 08:05:37+00:00
980,1440,34,6,119.85,2024-02-15 09:14:00+00:00
981,1072,3,3,722.37,2025-06-09 01:47:09+00:00
982,1936,8,6,1232.88,2025-06-27 13:39:47+00:00
983,1642,13,7,1125.05,2024-12-29 02:36:00+00:00
984,1193,35,7,1891.49,2024-08-13 07:50:15+00:00
985,575,11,4,1826.64,2025-06-03 04:03:35+00:00
986,456,46,9,1136.85,2024-02-20 03:56:43+00:00
987,576,23,1,1002.33,2024-01-15 13:31:38+00:00
988,408,49,8,587.51,2024-11-24 21:56:30+00:00
989,904,13,4,1152.71,2024-12-24 03:40:45+00:00
990,915,46,3,873.82,2025-05-26 17:27:45+00:00
991,1113,31,7,190.36,2025-03-01 16:50:49+00:00
992,826,12,9,663.81,2025-02-27 14:07:39+00:00
993,278,35,5,291.04,2024-08-27 21:27:37+00:00
994,1451,8,10,707.76,2024-03-19 09:08:42+00:00
995,1140,2,5,200.06,2025-05-20 08:38:27+00:00
996,1581,46,9,1813.02,2025-07-09 10:55:19+00:00
997,1729,14,5,1079.85,2025-03-10 05:34:46+00:00
998,73,4,6,401.59,2024-03-19 18:15:34+00:00
999,250,7,9,1980.17,2025-01-18 20:46:41+00:00
1000,1681,23,7,1552.07,2024-02-16 05:48:07+00:00
1001,522,48,9,1528.64,2025-12-09 22:59:32+00:00
1002,1558,14,10,93.19,2025-04-23 12:05:03+00:00
1003,881,26,10,940.8,2025-04-19 07:37:30+00:00
1004,1759,41,10,1781.64,2024-10-25 00:56:58+00:00
1005,1675,49,7,512.28,2024-08-15 12:55:20+00:00
1006,1648,16,1,234.04,2025-05-03 01:01:47+00:00
1007,919,13,7,752.23,2024-03-28 18:45:07+00:00
1008,1897,4,4,1630.61,2024-01-21 10:28:17+00:00
1009,943,48,8,1497.03,2025-12-23 18:50:43+00:00
1010,477,48,7,119.38,2025-01-20 09:05:57+00:00
1011,489,31,2,887.5,2025-10-13 09:04:50+00:00
1012,58,38,9,355.21,2024-04-28 07:13:07+00:00
1013,1785,26,9,1070.6,2024-06-24 03:06:57+00:00
1014,1111,24,10,1163.35,2024-06-12 13:32:39+00:00
1015,1603,42,5,1514.68,2025-05-03 21:01:54+00:00
1016,1872,30,4,1983.08,2024-12-08 13:04:11+00:00
1017,747,28,10,1493.88,2024-08-05 09:36:09+00:00
1018,188,32,5,1139.56,2024-02-29 08:18:39+00:00
1019,1804,11,2,708.04,2025-09-16 21:04:59+00:00
1020,141,6,10,24.21,2025-11-11 03:44:38+00:00
1021,74,43,8,1027.26,2024-04-27 00:33:27+00:00
1022,559,35,8,655.85,2024-11-22 16:54:22+00:00
1023,1378,49,9,30.81,2024-03-30 06:05:26+00:00
1024,431,39,8,871.59,2025-03-17 15:32:25+00:00
1025,1314,38,4,1346.52,2025-02-27 18:59:39+00:00
1026,1975,37,8,1249.66,2024-07-18 21:09:24+00:00
1027,1949,29,1,163.85,2025-02-07 03:59:58+00:00
1028,752,26,9,608.78,2025-02-24 21:47:32+00:00
1029,1103,28,8,408.91,2025-10-30 06:09:20+00:00
1030,91,23,7,897.06,2025-03-31 05:26:56+00:00
1031,1100,8,6,984.52,2024-12-30 09:44:43+00:00
1032,601,49,2,1116.42,2024-09-28 19:27:23+00:00
1033,183,36,7,683.0,2024-06-13 02:11:47+00:00
1034,876,1,2,1612.08,2025-02-24 06:40:03+00:00
1035,892,16,7,58.72,2025-11-10 09:33:49+00:00
1036,1614,18,5,95.34,2025-03-16 09:30:03+00:00
1037,30,14,1,1106.88,2024-12-22 02:10:25+00:00
1038,224,11,2,1445.13,2025-01-04 18:49:16+00:00
1039,78,31,1,698.72,2024-11-28 00:22:52+00:00
1040,1311,26,6,107.43,2024-07-14 23:04:56+00:00
1041,257,2,1,328.37,2025-04-13 00:14:03+00:00
1042,1712,20,10,1616.53,2024-04-02 22:29:26+00:00
1043,28,31,7,1710.06,2025-02-10 19:41:03+00:00
1044,1819,34,10,1267.7,2024-06-14 01:46:54+00:00
1045,69,1,8,484.27,2025-05-07 05:18:02+00:00
1046,905,45,2,1567.45,2025-09-30 20:20:41+00:00
1047,1733,30,2,521.09,2025-03-02 17:19:22+00:00
1048,1791,36,10,1743.79,2025-07-26 00:31:23+00:00
1049,1234,23,3,285.73,2024-05-07 03:18:52+00:00
1050,97,13,5,1206.81,2025-03-16 22:09:37+00:00
1051,1278,36,9,1717.62,2024-12-10 12:34:04+00:00
1052,342,4,4,827.15,2024-09-20 23:52:52+00:00
1053,1598,29,2,1657.03,2024-08-18 17:51:53+00:00
1054,1722,16,6,1425.4,2024-03-30 00:24:13+00:00
1055,753,21,4,425.52,2024-04-21 09:11:37+00:00
1056,328,42,3,1522.92,2025-02-09 22:07:58+00:00
1057,54,45,7,1880.98,2024-03-15 18:42:42+00:00
1058,714,15,2,1276.17,2025-04-05 23:35:08+00:00
1059,1224,32,1,709.57,2025-09-20 15:34:14+00:00
1060,1246,11,7,220.23,2024-11-18 12:05:53+00:00
1061,1732,2,1,259.51,2025-10-30 11:54:19+00:00
1062,1562,45,4,776.12,2024-03-01 13:28:51+00:00
1063,539,37,3,152.86,2024-11-09 18:39:15+00:00
1064,1142,15,2,570.16,2025-07-30 09:30:05+00:00
1065,893,40,10,1893.84,2024-02-07 22:53:04+00:00
1066,1009,41,6,1949.46,2024-05-19 13:09:38+00:00
1067,1553,16,10,718.29,2025-04-23 00:46:11+00:00
1068,1160,33,2,629.45,2025-01-17 17:16:20+00:00
1069,363,31,8,1909.55,2024-03-31 05:24:55+00:00
1070,1231,38,6,927.66,2025-05-12 17:31:35+00:00
1071,803,4,2,1977.41,2026-01-08 03:47:33+00:00
1072,457,9,8,1023.76,2024-09-11 01:01:24+00:00
1073,784,48,7,1957.67,2025-03-09 00:47:24+00:00
1074,1317,45,6,1564.01,2025-03-14 20:04:28+00:00
1075,1645,25,7,1273.49,2025-09-20 12:59:21+00:00
1076,310,15,8,1970.02,2024-08-18 16:17:01+00:00
1077,1474,11,2,1760.73,2024-03-22 15:29:50+00:00
1078,1192,37,5,1344.13,2025-03-04 18:17:24+00:00
1079,90,40,4,1852.04,2025-05-20 13:24:58+00:00
1080,1791,22,3,683.53,2024-05-03 19:46:15+00:00
1081,124,8,1,1626.23,2024-09-19 21:56:23+00:00
1082,762,39,1,148.29,2025-06-02 09:34:08+00:00
1083,1076,3,2,432.53,2025-09-04 21:40:31+00:00
1084,894,33,7,1089.89,2025-12-25 06:44:38+00:00
1085,1611,40,7,487.22,2025-01-14 10:00:45+00:00
1086,1816,26,1,1038.53,2025-10-07 12:42:28+00:00
1087,650,24,1,1882.39,2024-02-09 12:04:01+00:00
1088,72,43,6,1996.69,2025-02-06 20:43:55+00:00
1089,1290,29,8,1558.29,2025-06-21 10:23:30+00:00
1090,2000,14,1,548.38,2025-11-30 03:49:18+00:00
1091,126,46,3,1698.52,2024-05-12 12:17:55+00:00
1092,315,35,1,1083.5,2024-07-29 04:15:01+00:00
1093,1257,7,2,1827.51,2025-06-14 16:55:07+00:00
1094,439,49,4,1968.97,2025-05-02 23:52:21+00:00
1095,1130,47,7,962.13,2025-03-04 20:09:43+00:00
1096,1004,14,5,576.72,2025-11-07 19:55:44+00:00
1097,818,12,9,197.86,2024-03-29 15:42:11+00:00
1098,437,37,5,354.54,2025-02-02 16:08:32+00:00
1099,881,49,2,717.06,2024-08-25 13:03:31+00:00
1100,1791,20,6,337.76,2025-03-29 09:03:47+00:00
1101,1019,32,6,119.42,2025-09-28 02:35:03+00:00
1102,1930,28,3,1557.61,2025-10-07 11:00:08+00:00
1103,1541,48,5,966.07,2025-06-24 04:21:45+00:00
1104,1370,16,7,523.09,2025-05-31 05:41:42+00:00
1105,1628,1,4,474.84,2025-12-02 00:58:36+00:00
1106,1373,6,5,181.38,2025-05-09 02:40:09+00:00
1107,1998,28,2,1225.25,2024-04-11 15:56:34+00:00
1108,449,15,5,1113.04,2025-08-18 21:18:35+00:00
1109,906,35,5,1630.18,2025-06-23 21:40:05+00:00
1110,930,24,6,769.73,2024-07-04 17:05:40+00:00
1111,1081,47,8,485.78,2025-11-15 02:47:28+00:00
1112,860,20,9,942.33,2025-06-10 02:42:01+00:00
1113,1335,6,5,467.03,2024-10-15 12:28:18+00:00
1114,184,49,10,85.98,2025-09-24 19:33:29+00:00
1115,652,34,10,1856.98,2024-06-05 21:12:20+00:00
1116,329,17,3,1956.02,2025-03-02 20:12:00+00:00
1117,852,33,10,135.31,2024-08-07 22:03:37+00:00
1118,1661,30,1,1601.74,2025-09-06 16:26:59+00:00
1119,1978,12,7,489.68,2025-12-06 18:52:35+00:00
1120,1724,43,8,499.18,2024-07-19 04:19:28+00:00
1121,1500,26,6,163.86,2026-01-04 22:02:59+00:00
1122,1357,26,3,1175.0,2024-08-01 10:41:03+00:00
1123,1011,13,1,272.12,2025-12-13 18:59:08+00:00
1124,743,38,8,1775.28,2025-03-23 16:03:54+00:00
1125,1854,41,4,659.27,2024-05-11 15:51:27+00:00
1126,193,38,6,758.69,2024-03-15 21:46:57+00:00
1127,1902,21,4,608.69,2025-04-27 22:10:02+00:00
1128,1690,7,5,756.6,2025-10-20 07:00:14+00:00
1129,211,5,8,1688.65,2024-11-24 04:38:35+00:00
1130,1655,38,10,849.99,2024-01-30 11:50:01+00:00
1131,1870,10,4,863.12,2025-08-21 13:14:50+00:00
1132,859,49,8,214.01,2025-08-27 03:14:15+00:00
1133,1332,48,3,72.0,2025-10-28 14:12:54+00:00
1134,568,45,10,566.48,2025-04-02 23:58:01+00:00
1135,1579,30,7,392.83,2025-11-24 20:33:57+00:00
1136,328,16,2,982.3,2025-04-28 19:38:08+00:00
1137,1222,20,3,332.2,2024-07-18 13:25:13+00:00
1138,888,6,10,1121.48,2025-10-01 07:04:41+00:00
1139,837,13,5,879.12,2025-06-25 03:00:30+00:00
1140,808,30,1,202.59,2024-01-30 09:29:19+00:00
1141,781,44,5,1086.09,2025-06-12 14:24:21+00:00
1142,1517,7,8,813.61,2024-02-07 12:45:42+00:00
1143,963,43,1,801.95,2024-08-02 13:26:21+00:00
1144,1303,35,2,1885.49,2025-09-12 13:03:33+00:00
1145,132,41,6,856.74,2025-03-20 02:34:10+00:00
1146,1488,30,8,86.71,2024-08-08 05:51:23+00:00
1147,1760,17,1,510.66,2024-04-07 12:09:05+00:00
1148,1658,29,8,1829.05,2024-08-18 03:22:28+00:00
1149,459,20,4,1983.78,2024-07-05 12:33:46+00:00
1150,55,10,3,595.71,2024-12-25 13:01:50+00:00
1151,1589,9,9,1773.29,2024-02-01 16:58:37+00:00
1152,1542,10,7,557.39,2025-03-16 03:46:31+00:00
1153,140,21,1,507.23,2025-05-20 19:11:01+00:00
1154,1355,22,10,1770.28,2024-11-28 21:47:18+00:00
1155,1506,8,8,254.75,2024-05-25 01:28:23+00:00
1156,1660,41,4,483.4,2024-03-29 02:33:15+00:00
1157,796,39,4,978.46,2025-06-24 18:57:08+00:00
1158,1750,19,6,516.16,2024-11-12 06:23:01+00:00
1159,562,8,4,1679.23,2025-09-22 06:39:42+00:00
1160,574,15,10,1471.89,2024-05-18 14:51:14+00:00
1161,1744,29,9,520.05,2024-01-12 05:26:29+00:00
1162,734,42,8,945.65,2024-08-23 17:30:24+00:00
1163,1374,37,7,981.88,2025-04-20 21:45:44+00:00
1164,1480,38,6,328.5,2024-09-01 12:19:26+00:00
1165,681,18,1,1285.4,2025-07-03 08:30:50+00:00
1166,872,23,8,91.96,2024-03-09 08:39:52+00:00
1167,1509,43,9,882.99,2025-02-07 03:55:50+00:00
1168,1408,23,9,1848.88,2024-08-20 00:37:06+00:00
1169,966,16,9,863.26,2025-04-02 08:08:53+00:00
1170,1087,12,3,1992.34,2024-06-15 09:52:09+00:00
1171,2,15,1,708.67,2025-10-13 20:03:24+00:00
1172,1472,22,10,1765.31,2024-12-31 10:00:30+00:00
1173,1695,31,5,1367.92,2025-01-19 20:12:07+00:00
1174,307,19,1,159.08,2025-05-27 22:59:56+00:00
1175,270,41,1,614.35,2025-11-25 01:22:19+00:00
1176,1573,1,9,668.37,2024-09-15 21:35:19+00:00
1177,93,35,5,505.25,2024-01-31 05:38:04+00:00
1178,515,37,3,365.68,2024-10-07 18:04:52+00:00
1179,678,36,1,176.03,2024-01-30 20:52:22+00:00
1180,1735,28,5,727.5,2025-04-14 19:25:32+00:00
1181,1855,13,7,1571.8,2026-01-02 19:41:57+00:00
1182,623,42,8,1679.46,2025-03-24 16:08:13+00:00
1183,1996,3,4,1038.55,2025-05-01 19:11:38+00:00
1184,1221,27,5,827.62,2025-12-13 22:18:32+00:00
1185,561,18,7,1760.43,2024-11-05 19:34:42+00:00
1186,1657,27,7,1788.6,2024-10-26 13:24:37+00:00
1187,148,2,6,1726.32,2025-11-28 19:40:21+00:00
1188,800,20,4,554.04,2024-12-11 16:18:11+00:00
1189,1976,14,2,389.35,2025-08-19 21:15:32+00:00
1190,1174,4,4,1393.35,2024-05-18 21:32:09+00:00
1191,193,29,4,875.25,2025-09-23 16:43:25+00:00
1192,425,49,9,1410.09,2025-04-05 22:17:17+00:00
1193,451,6,8,1925.65,2025-08-18 04:31:54+00:00
1194,675,25,7,185.27,2025-07-25 21:04:01+00:00
1195,120,33,3,566.02,2024-09-06 11:41:55+00:00
1196,1709,2,7,1842.34,2025-12-25 02:22:04+00:00
1197,1774,14,1,923.17,2024-11-24 11:09:32+00:00
1198,600,21,1,1049.54,2025-08-10 02:23:10+00:00
1199,203,31,4,1588.17,2025-05-04 15:23:09+00:00
1200,1417,20,1,1466.95,2024-02-13 19:19:22+00:00
1201,75,50,2,1279.92,2024-04-28 20:38:41+00:00
1202,76,15,3,1158.04,2025-09-03 01:27:56+00:00
1203,1478,49,5,218.61,2024-10-05 00:42:51+00:00
1204,1073,2,6,984.87,2025-12-26 15:27:58+00:00
1205,449,7,4,1809.4,2024-11-26 09:35:16+00:00
1206,465,41,1,1685.9,2025-11-28 04:25:17+00:00
1207,1552,48,2,115.92,2024-05-03 19:27:05+00:00
1208,365,44,9,739.86,2024-09-22 20:42:19+00:00
1209,1152,45,6,1920.13,2024-05-10 13:43:34+00:00
1210,1217,37,4,852.31,2025-10-17 20:49:10+00:00
1211,1079,16,4,662.33,2024-04-26 04:07:40+00:00
1212,192,36,2,666.45,2024-07-19 13:41:12+00:00
1213,680,22,10,165.48,2024-02-18 07:43:29+00:00
1214,364,49,2,1465.1,2025-02-18 04:55:28+00:00
1215,1867,11,4,666.44,2025-02-07 07:05:11+00:00
1216,1472,4,5,1600.95,2024-07-19 20:43:50+00:00
1217,642,8,9,691.14,2024-05-11 23:49:40+00:00
1218,391,40,2,1492.67,2025-05-03 17:53:12+00:00
1219,1733,40,9,280.7,2025-12-24 20:28:17+00:00
1220,104,10,9,1611.84,2025-04-16 11:19:45+00:00
1221,1852,36,6,532.64,2024-02-06 06:38:05+00:00
1222,1668,33,1,1001.7,2025-12-30 04:51:14+00:00
1223,1773,40,2,1714.45,2024-10-10 17:44:55+00:00
1224,1810,28,6,1284.86,2025-10-22 20:58:32+00:00
1225,216,17,4,1633.96,2025-08-17 05:14:30+00:00
1226,549,50,4,1498.73,2024-08-10 07:55:52+00:00
1227,1988,15,4,756.3,2025-06-29 13:21:52+00:00
1228,1170,45,3,1511.12,2025-09-24 22:34:37+00:00
1229,1188,39,3,789.45,2025-03-14 06:39:55+00:00
1230,1125,13,10,881.26,2024-12-19 21:53:43+00:00
1231,1925,23,10,1462.26,2025-07-09 17:32:26+00:00
1232,293,43,8,1611.85,2024-11-02 15:36:11+00:00
1233,1448,26,5,556.48,2024-02-17 11:58:54+00:00
1234,1819,50,6,633.11,2025-01-08 05:48:31+00:00
1235,753,13,1,342.46,2024-06-15 08:49:31+00:00
1236,1748,48,7,1111.7,2024-05-27 06:04:41+00:00
1237,868,6,10,573.8,2025-08-12 02:28:03+00:00
1238,127,10,10,678.01,2025-05-04 02:38:47+00:00
1239,127,34,9,671.16,2024-09-20 10:03:16+00:00
1240,275,29,1,1391.85,2025-05-24 13:11:53+00:00
1241,1688,36,2,1262.13,2026-01-09 02:10:19+00:00
1242,1454,11,5,127.04,2025-05-31 14:28:40+00:00
1243,663,35,4,470.87,2024-04-05 23:33:06+00:00
1244,1310,29,10,1524.54,2024-06-09 09:38:21+00:00
1245,1331,10,1,1141.98,2025-10-29 22:34:36+00:00
1246,1709,39,8,1099.03,2024-11-17 04:48:57+00:00
1247,889,40,4,344.94,2025-09-04 00:58:39+00:00
1248,233,37,2,1979.84,2024-11-16 05:11:54+00:00
1249,816,48,1,772.46,2024-06-11 21:14:09+00:00
1250,1319,32,3,666.15,2025-06-26 14:07:05+00:00
1251,741,21,10,1512.53,2025-09-11 11:19:07+00:00
1252,605,26,6,1312.37,2025-09-06 15:56:37+00:00
1253,1051,40,10,872.08,2025-06-20 13:57:23+00:00
1254,816,9,5,407.04,2025-05-11 04:47:33+00:00
1255,1189,46,3,1445.06,2025-03-05 13:53:48+00:00
1256,1327,13,10,625.42,2024-06-08 11:24:28+00:00
1257,1136,25,5,681.3,2025-03-25 07:44:35+00:00
1258,297,30,7,1975.64,2025-09-17 05:23:10+00:00
1259,648,7,2,683.55,2025-10-04 01:22:15+00:00
1260,550,28,2,662.13,2025-03-02 14:55:41+00:00
1261,623,46,1,1965.38,2024-08-16 10:22:35+00:00
1262,312,43,8,1082.09,2024-02-13 05:09:04+00:00
1263,232,3,4,1408.9,2025-01-15 08:06:17+00:00
1264,382,3,9,1959.41,2025-09-30 10:33:51+00:00
1265,1053,17,8,1253.29,2025-04-15 01:08:04+00:00
1266,864,11,2,118.84,2025-08-18 17:23:58+00:00
1267,1303,33,5,1653.11,2024-11-10 11:05:20+00:00
1268,260,4,8,1207.85,2025-09-27 03:30:47+00:00
1269,1973,38,1,1179.4,2024-01-10 19:42:18+00:00
1270,1362,4,10,1815.42,2025-12-04 19:22:06+00:00
1271,1768,42,6,132.31,2025-02-26 05:10:46+00:00
1272,138,44,3,1049.61,2024-04-06 17:01:42+00:00
1273,971,6,10,524.02,2024-11-23 20:32:18+00:00
1274,804,38,6,1804.83,2025-07-29 15:39:29+00:00
1275,1850,49,3,501.44,2025-04-09 08:58:56+00:00
1276,1447,28,8,690.85,2024-03-29 06:43:15+00:00
1277,95,10,7,960.93,2025-06-03 13:55:32+00:00
1278,1115,39,9,1186.72,2025-06-07 22:05:09+00:00
1279,195,34,3,1818.05,2025-09-12 06:39:28+00:00
1280,508,17,9,1849.31,2026-01-03 23:04:22+00:00
1281,1490,12,3,138.95,2025-11-17 12:10:48+00:00
1282,794,23,1,80.59,2024-11-29 19:47:24+00:00
1283,428,50,3,1082.94,2025-05-05 21:42:05+00:00
1284,1846,29,4,143.03,2024-07-31 06:15:33+00:00
1285,105,43,4,1170.62,2024-09-30 17:36:34+00:00
1286,1029,21,7,1951.67,2025-04-19 09:34:56+00:00
1287,1451,27,3,330.6,2025-11-11 19:30:55+00:00
1288,653,1,7,838.33,2024-08-24 05:49:17+00:00
1289,1761,14,9,1231.36,2024-05-10 05:37:56+00:00
1290,897,11,9,919.45,2024-09-04 18:30:02+00:00
1291,935,4,1,1719.34,2025-01-20 14:26:12+00:00
1292,312,14,2,1988.77,2024-01-21 03:37:39+00:00
1293,39,19,10,1223.62,2025-01-22 01:58:45+00:00
1294,904,37,1,115.7,2024-10-21 12:24:06+00:00
1295,1564,40,7,517.21,2025-05-03 19:43:34+00:00
1296,1287,19,7,1836.16,2025-09-06 10:28:25+00:00
1297,1378,44,5,1000.42,2025-07-27 03:08:08+00:00
1298,1304,28,8,1449.84,2025-10-08 12:28:04+00:00
1299,728,23,9,387.01,2024-04-29 08:08:18+00:00
1300,538,31,1,702.7,2025-07-12 07:59:24+00:00
1301,1342,34,10,116.48,2025-08-16 16:24:37+00:00
1302,789,22,6,1815.95,2025-10-21 16:22:33+00:00
1303,1584,41,5,1082.2,2025-07-17 21:25:42+00:00
1304,1943,38,10,1100.42,2024-08-26 03:32:10+00:00
1305,1243,28,4,800.72,2024-04-24 13:31:04+00:00
1306,354,3,7,1910.4,2024-11-14 18:29:15+00:00
1307,366,1,7,278.91,2025-12-01 07:19:36+00:00
1308,1007,48,2,757.76,2024-11-20 11:23:01+00:00
1309,1242,41,1,602.04,2025-04-05 07:54:05+00:00
1310,1619,5,6,955.76,2024-03-15 16:02:03+00:00
1311,1717,17,10,1217.29,2025-12-10 05:47:40+00:00
1312,1054,21,10,1972.48,2025-12-12 18:06:28+00:00
1313,368,15,3,959.98,2025-08-30 11:00:42+00:00
1314,674,18,7,583.9,2024-11-04 20:54:22+00:00
1315,510,15,2,283.37,2025-12-02 16:51:04+00:00
1316,1984,39,6,931.78,2024-12-03 02:58:41+00:00
1317,1577,34,2,796.28,2025-06-20 07:39:52+00:00
1318,651,19,6,865.22,2024-04-26 08:57:08+00:00
1319,226,33,2,1631.95,2024-10-09 03:03:39+00:00
1320,791,45,3,1184.8,2025-06-05 17:25:30+00:00
1321,529,50,7,428.99,2025-10-18 03:11:19+00:00
1322,1521,3,10,1896.28,2024-05-01 06:53:17+00:00
1323,1375,27,3,833.82,2024-08-01 17:53:46+00:00
1324,602,47,8,1895.65,2024-01-27 22:53:37+00:00
1325,1709,22,3,158.77,2024-09-16 07:40:01+00:00
1326,268,44,7,747.43,2025-06-10 00:11:09+00:00
1327,1683,5,9,1870.4,2025-12-04 15:35:30+00:00
1328,381,32,2,1491.32,2024-03-18 16:41:19+00:00
1329,1017,46,1,1726.27,2024-04-13 03:10:31+00:00
1330,1265,4,9,288.35,2024-06-25 21:19:22+00:00
1331,1638,19,10,1948.04,2024-10-09 15:48:32+00:00
1332,290,1,10,291.92,2025-02-08 04:10:54+00:00
1333,1858,5,3,1128.54,2025-10-19 09:17:50+00:00
1334,505,43,3,1194.78,2024-12-30 07:05:29+00:00
1335,9,48,5,1326.33,2025-08-23 10:54:07+00:00
1336,1016,21,3,1222.1,2025-04-04 12:01:44+00:00
1337,933,6,9,1656.22,2024-07-19 21:32:41+00:00
1338,1366,11,1,525.24,2024-12-07 17:31:22+00:00
1339,138,3,3,1475.57,2025-06-04 01:25:57+00:00
1340,1245,31,7,1394.12,2025-08-13 20:01:08+00:00
1341,1706,32,1,1836.94,2024-02-26 02:34:42+00:00
1342,1,49,2,1333.29,2024-09-20 02:29:06+00:00
1343,1649,26,1,1845.74,2024-02-01 19:42:12+00:00
1344,309,49,3,362.11,2025-05-12 16:39:10+00:00
1345,1135,46,10,1266.21,2025-07-15 05:08:12+00:00
1346,1013,32,6,1891.47,2024-12-12 01:01:05+00:00
1347,1639,4,7,232.97,2024-05-10 14:29:20+00:00
1348,1328,5,5,1417.56,2024-04-10 10:13:49+00:00
1349,1865,47,6,161.96,2025-06-25 09:41:37+00:00
1350,782,23,7,1629.25,2025-04-28 16:05:40+00:00
1351,122,15,3,602.65,2024-03-15 04:07:37+00:00
1352,1015,29,8,1428.89,2024-12-04 08:02:04+00:00
1353,667,12,5,998.2,2025-11-16 10:49:17+00:00
1354,1728,13,3,1100.03,2025-03-28 22:39:15+00:00
1355,498,34,2,1838.88,2024-06-17 14:32:53+00:00
1356,1554,12,5,99.77,2024-07-08 16:02:17+00:00
1357,433,33,1,648.22,2025-01-29 05:45:12+00:00
1358,651,5,9,298.55,2025-02-23 20:13:09+00:00
1359,1062,19,3,1250.71,2024-03-21 14:07:28+00:00
1360,11,31,1,1283.57,2024-02-11 11:24:10+00:00
1361,1092,22,8,1094.71,2025-09-28 17:53:02+00:00
1362,79,5,6,323.76,2025-06-14 04:59:59+00:00
1363,839,31,10,816.45,2025-06-04 16:11:51+00:00
1364,705,19,6,1708.48,2025-11-27 17:15:25+00:00
1365,586,48,7,466.36,2024-03-29 03:22:15+00:00
1366,16,9,9,1432.28,2025-11-20 21:58:42+00:00
1367,1280,15,7,1922.56,2024-05-06 20:09:41+00:00
1368,617,8,9,1867.19,2024-12-13 04:05:21+00:00
1369,219,38,2,1621.6,2024-01-15 12:53:13+00:00
1370,782,50,10,556.32,2024-05-22 00:01:01+00:00
1371,116,44,10,678.03,2025-09-06 19:18:01+00:00
1372,818,39,1,814.6,2025-11-24 11:34:32+00:00
1373,256,50,2,1165.56,2024-08-10 13:06:49+00:00
1374,1801,33,1,1155.77,2025-06-17 23:06:01+00:00
1375,866,50,2,350.99,2024-09-19 05:23:50+00:00
1376,94,17,5,1747.05,2025-03-26 17:33:24+00:00
1377,1862,1,2,1578.16,2025-12-27 23:05:46+00:00
1378,500,31,2,775.41,2025-09-03 13:45:18+00:00
1379,1415,45,2,1885.5,2025-04-28 17:07:23+00:00
1380,1234,44,7,872.79,2024-04-24 21:35:12+00:00
1381,1995,24,4,993.34,2024-12-15 01:30:24+00:00
