review_score_id,review_id,review_category_id,score,created_at
1072,1415,278,3,2025-01-05 11:25:11+00:00
1073,1538,1755,1,2025-02-05 17:41:20+00:00
1074,127,710,1,2025-02-02 05:13:54+00:00
1075,1763,1392,2,2025-06-14 05:22:55+00:00
1076,233,1513,4,2024-02-03 12:48:55+00:00
1077,1004,532,2,2025-08-06 14:04:11+00:00
1078,957,270,2,2025-11-18 06:53:18+00:00
1079,933,1839,5,2024-04-17 21:10:13+00:00
1080,1908,1532,2,2024-05-12 09:06:42+00:00
1081,803,1506,2,2025-05-14 06:06:45+00:00
1082,1872,1902,3,2025-09-25 19:31:29+00:00
1083,877,1225,2,2025-09-21 21:59:49+00:00
1084,176,217,2,2024-04-15 03:56:00+00:00
1085,713,1433,1,2025-04-01 18:35:57+00:00
1086,1656,75,4,2025-01-06 10:41:15+00:00
1087,443,513,5,2024-04-11 01:55:46+00:00
1088,1060,1373,3,2024-07-25 20:23:07+00:00
1089,553,1405,2,2025-06-22 21:06:03+00:00
1090,1996,1730,3,2024-02-14 16:22:14+00:00
1091,376,1902,1,2024-07-28 18:38:09+00:00
1092,383,301,1,2024-11-22 17:55:19+00:00
1093,1478,281,5,2025-01-11 18:26:38+00:00
1094,1559,1932,4,2024-09-06 23:15:35+00:00
1095,283,824,1,2024-03-19 01:54:23+00:00
1096,1419,1805,4,2024-08-06 13:44:42+00:00
1097,230,137,2,2024-07-02 22:51:18+00:00
1098,465,1308,2,2025-06-16 00:52:03+00:00
1099,186,497,4,2025-03-22 00:14:07+00:00
1100,1603,1625,1,2024-11-14 07:22:08+00:00
1101,1962,764,2,2024-12-05 07:22:15+00:00
1102,33,137,4,2024-02-19 20:51:37+00:00
1103,645,1091,2,2025-12-31 07:42:34+00:00
1104,438,1834,3,2025-06-20 21:09:06+00:00
1105,268,1414,5,2024-10-13 05:22:45+00:00
1106,1139,292,2,2025-01-17 09:15:27+00:00
1107,1920,687,1,2024-11-07 14:34:11+00:00
1108,95,1318,1,2024-04-22 06:22:44+00:00
1109,297,1447,1,2025-12-04 00:32:49+00:00
1110,1182,687,1,2024-06-25 20:51:09+00:00
1111,585,1177,2,2025-08-14 02:47:33+00:00
1112,528,386,4,2024-03-08 13:08:30+00:00
1113,1137,758,2,2025-02-16 07:53:57+00:00
1114,915,1376,1,2024-03-23 20:38:46+00:00
1115,1416,1643,5,2025-04-03 21:58:00+00:00
1116,884,918,4,2025-08-04 20:03:11+00:00
1117,1612,105,2,2024-06-27 03:35:15+00:00
1118,1647,551,3,2024-04-20 21:10:26+00:00
1119,1224,870,3,2025-08-02 23:25:23+00:00
1120,1088,1756,3,2025-06-05 10:47:10+00:00
1121,954,1392,1,2025-05-20 04:00:26+00:00
1122,1334,79,2,2024-11-30 03:03:56+00:00
1123,315,384,5,2024-06-14 07:30:48+00:00
1124,1865,645,3,2025-07-04 06:06:52+00:00
1125,862,565,3,2025-11-16 14:32:56+00:00
1126,634,1741,4,2025-03-01 08:28:51+00:00
1127,1400,1001,2,2025-10-21 10:26:46+00:00
1128,1377,997,3,2024-10-19 03:13:30+00:00
1129,441,803,4,2024-04-04 13:03:55+00:00
1130,1059,1654,1,2025-07-10 12:00:13+00:00
1131,1601,1257,4,2025-02-24 04:06:15+00:00
1132,1624,1573,1,2024-10-06 11:17:20+00:00
1133,405,1004,1,2025-10-28 05:11:18+00:00
1134,1496,1954,5,2024-10-20 17:28:48+00:00
1135,1284,852,2,2024-10-20 15:33:30+00:00
1136,1424,381,1,2025-03-03 04:49:55+00:00
1137,1303,405,2,2025-05-25 01:08:26+00:00
1138,664,1114,2,2024-11-22 02:39:18+00:00
1139,927,89,3,2025-01-02 20:05:25+00:00
1140,900,817,2,2025-01-05 07:58:47+00:00
1141,1637,1265,3,2024-08-20 00:16:42+00:00
1142,652,462,4,2025-02-26 19:41:18+00:00
1143,85,1269,5,2024-04-04 11:32:29+00:00
1144,1764,1638,1,2024-01-21 07:54:27+00:00
1145,1960,1227,5,2025-06-19 00:16:58+00:00
1146,673,710,1,2024-11-01 03:45:29+00:00
1147,785,1393,3,2025-10-11 02:49:23+00:00
1148,935,174,5,2025-10-02 13:39:50+00:00
1149,800,921,2,2024-10-20 02:49:17+00:00
1150,1874,378,3,2026-01-07 23:00:30+00:00
1151,816,892,1,2025-05-27 01:30:43+00:00
1152,729,1629,3,2024-01-29 15:34:45+00:00
1153,726,1346,1,2024-12-30 17:05:20+00:00
1154,1713,269,4,2024-04-10 15:22:38+00:00
1155,368,964,2,2024-05-18 23:35:38+00:00
1156,2000,1895,4,2025-04-02 10:15:01+00:00
1157,1500,1732,1,2025-07-08 21:26:06+00:00
1158,606,717,5,2024-09-10 04:35:18+00:00
1159,966,400,2,2024-02-27 01:14:06+00:00
1160,173,208,1,2025-01-01 02:46:36+00:00
1161,1505,1872,1,2024-02-11 21:46:10+00:00
1162,947,216,4,2025-03-27 16:57:31+00:00
1163,944,826,3,2025-01-27 01:50:11+00:00
1164,1602,630,2,2025-12-10 15:32:11+00:00
1165,43,590,2,2024-10-09 22:47:18+00:00
1166,739,1586,5,2025-02-27 09:18:10+00:00
1167,670,1218,1,2025-11-15 18:00:23+00:00
1168,1600,1904,1,2024-02-20 15:37:03+00:00
1169,1725,538,3,2026-01-06 19:16:00+00:00
1170,1829,1923,1,2025-11-30 02:47:27+00:00
1171,53,1233,5,2025-11-22 11:56:00+00:00
1172,1260,217,4,2025-07-27 01:59:24+00:00
1173,298,596,5,2024-05-22 03:56:08+00:00
1174,1978,1198,5,2025-09-28 16:06:14+00:00
1175,363,110,3,2025-02-06 14:06:13+00:00
1176,1332,567,1,2025-08-20 18:57:13+00:00
1177,530,853,1,2024-07-31 01:16:32+00:00
1178,648,1023,5,2024-06-28 07:34:27+00:00
1179,1673,875,1,2025-11-05 07:33:28+00:00
1180,1592,774,3,2024-07-26 14:33:37+00:00
1181,1750,1480,3,2025-11-16 06:14:56+00:00
1182,384,1932,1,2025-07-25 07:36:28+00:00
1183,988,33,2,2025-08-01 04:11:50+00:00
1184,265,354,1,2024-11-25 18:19:09+00:00
1185,1379,498,1,2025-01-31 14:46:25+00:00
1186,405,563,2,2025-01-06 02:23:32+00:00
1187,1698,1264,5,2025-01-27 13:10:04+00:00
1188,1865,1274,3,2025-08-05 04:41:33+00:00
1189,1219,348,2,2025-08-10 16:22:15+00:00
1190,1459,724,3,2025-07-14 22:01:20+00:00
1191,974,248,1,2025-11-15 16:31:29+00:00
1192,1472,1046,3,2025-09-03 18:01:27+00:00
1193,1499,1998,1,2024-03-16 23:57:09+00:00
1194,1421,652,1,2025-08-08 12:09:47+00:00
1195,1617,107,1,2025-03-09 01:51:48+00:00
1196,939,106,5,2024-12-25 04:12:03+00:00
1197,920,875,5,2025-04-17 15:42:11+00:00
1198,138,894,1,2025-12-22 13:57:28+00:00
1199,500,1828,4,2025-08-02 14:50:29+00:00
1200,1106,735,1,2025-11-03 23:25:22+00:00
1201,1650,1319,1,2025-11-07 00:32:06+00:00
1202,1568,494,5,2024-01-15 06:18:27+00:00
1203,205,846,2,2024-05-24 23:30:14+00:00
1204,289,1367,2,2025-09-24 03:14:08+00:00
1205,1201,1676,4,2025-02-04 08:45:58+00:00
1206,1941,345,1,2025-07-08 02:45:06+00:00
1207,1284,1744,3,2025-08-24 02:57:15+00:00
1208,1006,1039,3,2024-08-30 07:08:55+00:00
1209,1311,1638,3,2024-10-01 05:28:47+00:00
1210,1136,1152,2,2024-04-14 08:04:14+00:00
1211,539,1335,1,2024-03-26 09:12:22+00:00
1212,891,1479,2,2025-06-28 20:04:45+00:00
1213,712,919,2,2025-02-18 03:06:07+00:00
1214,721,86,1,2026-01-01 16:21:20+00:00
1215,476,1891,5,2024-06-16 07:16:34+00:00
1216,1531,339,3,2024-11-13 07:04:55+00:00
1217,710,53,5,2025-08-18 06:01:53+00:00
1218,903,585,5,2025-07-29 09:03:48+00:00
1219,1422,483,4,2025-08-10 08:14:27+00:00
1220,1578,630,2,2025-06-30 04:41:52+00:00
1221,513,52,5,2025-10-03 17:47:29+00:00
1222,53,1612,2,2025-01-03 18:40:02+00:00
1223,313,758,4,2024-08-14 06:05:42+00:00
1224,1538,1927,2,2024-10-25 19:13:20+00:00
1225,316,777,2,2025-01-05 02:26:02+00:00
1226,1792,1826,5,2024-05-21 07:42:47+00:00
1227,1153,349,5,2025-09-27 16:40:53+00:00
1228,473,67,4,2025-02-09 17:19:11+00:00
1229,606,1479,2,2024-08-19 17:50:14+00:00
1230,1981,1773,3,2024-09-21 12:04:43+00:00
1231,1958,802,1,2024-11-20 23:38:16+00:00
1232,1501,1077,1,2024-11-09 06:25:56+00:00
1233,1466,1025,2,2025-11-03 16:23:08+00:00
1234,1907,565,2,2024-11-23 07:46:52+00:00
1235,1643,1214,5,2025-08-12 14:01:32+00:00
1236,1789,1738,5,2024-04-11 22:26:28+00:00
1237,1588,726,4,2025-05-30 01:21:34+00:00
1238,312,544,4,2024-07-15 00:06:06+00:00
1239,1095,1986,1,2025-03-31 04:48:26+00:00
1240,239,401,2,2025-08-21 06:32:58+00:00
1241,1394,1091,2,2024-09-30 21:40:38+00:00
1242,1891,1069,4,2025-12-19 23:23:22+00:00
1243,213,1849,4,2024-06-12 19:09:56+00:00
1244,280,1205,4,2024-10-23 01:15:18+00:00
1245,935,1088,5,2024-10-01 20:34:11+00:00
1246,1568,63,2,2024-12-11 00:47:48+00:00
1247,1640,261,3,2024-02-16 16:31:28+00:00
1248,353,314,5,2025-08-04 21:32:05+00:00
1249,980,673,2,2024-03-13 12:44:51+00:00
1250,1872,308,5,2025-02-22 10:36:58+00:00
1251,665,952,4,2024-06-16 23:57:57+00:00
1252,430,105,3,2025-02-27 23:27:12+00:00
1253,376,1486,3,2024-06-29 21:48:42+00:00
1254,1447,1201,3,2024-08-10 07:56:14+00:00
1255,1352,437,5,2024-12-23 12:47:44+00:00
1256,1283,1965,2,2025-07-23 17:24:26+00:00
1257,474,964,3,2024-04-27 05:04:12+00:00
1258,1569,932,2,2024-07-06 19:36:27+00:00
1259,925,572,5,2024-03-27 13:54:02+00:00
1260,1277,1073,5,2025-02-27 15:29:12+00:00
1261,716,247,3,2025-10-23 05:25:06+00:00
1262,966,1905,3,2025-08-25 15:03:42+00:00
1263,803,468,4,2024-06-27 06:23:39+00:00
1264,645,824,2,2025-12-12 19:31:54+00:00
1265,1269,1160,1,2025-09-08 11:36:50+00:00
1266,1093,1965,1,2025-04-08 01:23:51+00:00
1267,1679,1374,1,2025-10-11 19:36:00+00:00
1268,1425,506,5,2024-07-30 01:43:54+00:00
1269,7,1219,2,2025-06-10 05:25:23+00:00
1270,1053,1427,2,2025-02-25 17:46:53+00:00
1271,1373,1042,3,2024-03-12 23:08:28+00:00
1272,1241,448,3,2025-02-09 18:29:04+00:00
1273,1500,1456,2,2024-12-19 17:13:31+00:00
1274,1052,94,1,2024-08-16 00:58:10+00:00
1275,1942,1254,2,2025-06-09 03:53:59+00:00
1276,1174,237,3,2024-05-31 07:58:44+00:00
1277,704,421,3,2024-11-16 18:58:47+00:00
1278,718,448,2,2025-05-24 07:24:51+00:00
1279,1720,63,4,2025-02-22 17:52:55+00:00
1280,876,914,5,2024-08-11 14:21:59+00:00
1281,1948,956,2,2025-05-27 23:25:25+00:00
1282,967,347,4,2025-02-27 13:07:46+00:00
1283,1953,817,5,2025-09-20 14:54:04+00:00
1284,1903,1764,1,2024-11-18 08:56:28+00:00
1285,1170,13,4,2025-12-15 01:25:51+00:00
1286,310,1367,3,2025-06-18 21:43:29+00:00
1287,1943,1229,5,2025-01-04 12:42:50+00:00
1288,788,1652,4,2025-02-11 19:03:28+00:00
1289,431,244,3,2025-06-11 12:00:15+00:00
1290,469,1248,3,2025-08-11 09:23:13+00:00
1291,1045,1028,3,2025-07-05 02:34:48+00:00
1292,1235,1863,3,2026-01-04 15:12:49+00:00
1293,539,1913,4,2025-08-08 01:15:51+00:00
1294,1218,263,5,2025-02-17 12:34:43+00:00
1295,1145,1915,3,2026-01-07 18:51:38+00:00
1296,1202,862,5,2025-06-27 09:16:29+00:00
1297,1492,1596,5,2025-03-22 10:56:22+00:00
1298,10,1268,1,2025-10-15 16:37:38+00:00
1299,754,1377,2,2024-07-16 11:39:04+00:00
1300,94,469,5,2025-05-15 01:52:47+00:00
1301,1873,1389,3,2024-03-16 04:48:40+00:00
1302,75,1740,5,2025-09-11 21:34:25+00:00
1303,290,546,4,2024-01-23 23:25:11+00:00
1304,82,843,3,2025-12-16 21:26:57+00:00
1305,363,351,2,2026-01-07 11:29:27+00:00
1306,281,465,2,2024-09-06 01:23:15+00:00
1307,36,1068,5,2025-06-18 19:41:01+00:00
1308,1848,590,1,2024-10-31 15:52:42+00:00
1309,1298,1733,5,2024-02-05 07:50:08+00:00
1310,1957,102,2,2024-08-28 11:16:42+00:00
1311,91,255,2,2025-02-04 22:53:34+00:00
1312,551,629,2,2024-12-05 07:41:04+00:00
1313,736,387,3,2025-12-05 06:51:23+00:00
1314,396,1420,4,2024-02-24 20:20:55+00:00
1315,733,537,5,2025-10-30 12:33:08+00:00
1316,775,1888,5,2024-08-19 20:31:55+00:00
1317,1582,1373,1,2024-09-04 07:35:56+00:00
1318,1203,206,1,2024-08-07 19:08:22+00:00
1319,1483,76,5,2025-04-24 03:10:09+00:00
1320,1211,372,5,2025-02-20 18:16:42+00:00
1321,1337,625,4,2025-07-30 08:47:05+00:00
1322,620,1027,5,2025-06-26 08:37:36+00:00
1323,962,1713,3,2025-02-16 13:04:19+00:00
1324,1504,1606,2,2025-01-08 20:33:08+00:00
1325,2,1357,2,2024-10-17 23:41:40+00:00
1326,1382,637,3,2025-03-26 01:41:10+00:00
1327,653,708,1,2024-04-12 13:27:22+00:00
1328,1156,1477,2,2025-04-27 22:13:24+00:00
1329,552,820,3,2025-08-24 05:56:13+00:00
1330,1977,1556,3,2025-03-23 13:03:51+00:00
1331,1146,1523,2,2024-06-27 04:38:33+00:00
1332,226,1647,1,2024-11-11 01:44:26+00:00
1333,1268,638,4,2025-08-05 20:38:11+00:00
1334,1260,1353,3,2025-04-14 05:37:58+00:00
1335,543,429,5,2024-08-31 15:38:40+00:00
1336,1917,1727,3,2025-05-03 02:00:52+00:00
1337,1023,1432,3,2024-04-19 17:29:38+00:00
1338,874,299,4,2024-08-29 06:59:42+00:00
1339,1550,1590,1,2024-10-02 21:02:10+00:00
1340,847,1395,2,2024-05-05 08:20:55+00:00
1341,1147,532,2,2024-02-18 03:33:28+00:00
1342,914,1118,4,2025-12-25 21:33:28+00:00
1343,469,1122,4,2024-02-29 08:33:45+00:00
1344,1516,275,1,2024-05-02 09:29:02+00:00
1345,1947,749,4,2024-11-21 18:55:58+00:00
1346,557,1750,3,2024-06-25 18:55:54+00:00
1347,1578,1356,5,2025-09-27 04:58:14+00:00
1348,1333,1088,4,2024-09-11 14:16:45+00:00
1349,1986,121,3,2024-01-22 03:30:16+00:00
1350,1611,758,5,2024-07-31 20:17:18+00:00
1351,1772,206,1,2025-05-09 21:02:32+00:00
1352,1055,129,3,2024-11-26 02:29:10+00:00
1353,1262,1507,4,2025-03-21 05:42:15+00:00
1354,128,1714,2,2024-02-20 20:00:37+00:00
1355,108,1785,2,2024-05-22 02:50:15+00:00
1356,263,1199,3,2024-05-28 15:09:37+00:00
1357,405,338,1,2025-05-18 19:40:33+00:00
1358,1629,1036,3,2024-11-12 08:09:35+00:00
1359,492,1515,3,2024-05-19 23:48:04+00:00
1360,1915,89,1,2025-10-12 15:49:29+00:00
1361,1772,1654,5,2024-11-05 22:01:12+00:00
1362,166,981,5,2024-01-21 07:18:01+00:00
1363,1139,1603,1,2025-07-29 22:28:51+00:00
1364,1047,1378,3,2024-10-31 03:16:34+00:00
1365,422,1446,3,2026-01-03 15:11:44+00:00
1366,1354,657,4,2024-10-06 15:33:04+00:00
1367,599,1804,4,2024-09-07 18:10:20+00:00
1368,1493,1879,4,2025-10-03 17:52:54+00:00
1369,476,1478,3,2024-04-04 14:18:10+00:00
1370,176,1050,2,2025-03-30 11:11:35+00:00
1371,229,380,1,2025-12-31 23:12:32+00:00
1372,1722,1358,1,2024-12-22 04:05:40+00:00
1373,1913,1098,3,2025-07-03 15:26:26+00:00
1374,185,1111,3,2025-04-13 13:45:04+00:00
1375,1725,613,3,2024-05-02 05:53:11+00:00
1376,229,535,5,2025-12-15 09:39:32+00:00
1377,29,1315,2,2025-11-17 21:44:35+00:00
1378,1756,794,4,2024-02-12 01:59:45+00:00
1379,1870,1060,3,2025-08-16 11:43:29+00:00
1380,1259,781,2,2025-07-12 13:49:12+00:00
1381,1933,177,3,2025-07-07 21:32:26+00:00
1382,904,1686,5,2025-08-15 11:31:42+00:00
1383,40,352,3,2024-11-16 22:59:15+00:00
1384,1840,877,5,2024-09-02 03:54:08+00:00
1385,410,22,4,2024-07-25 01:56:42+00:00
1386,107,1600,1,2025-09-15 18:39:21+00:00
1387,183,1063,1,2025-10-06 23:38:14+00:00
1388,76,934,4,2025-02-08 01:00:50+00:00
1389,1802,342,3,2024-03-03 07:59:14+00:00
1390,1830,969,1,2024-09-18 23:03:09+00:00
1391,1714,191,2,2024-01-19 14:16:22+00:00
1392,1555,945,3,2024-07-28 20:59:30+00:00
1393,1855,1974,2,2024-08-11 19:52:42+00:00
1394,716,631,1,2024-11-11 06:50:13+00:00
1395,1223,171,4,2025-02-20 13:02:50+00:00
1396,1503,721,3,2025-06-06 11:52:48+00:00
1397,710,350,5,2024-12-25 15:22:39+00:00
1398,815,377,2,2025-10-13 09:51:22+00:00
1399,21,1615,5,2024-06-06 13:55:20+00:00
1400,1667,1505,2,2025-12-17 22:31:49+00:00
1401,1464,1406,5,2025-09-13 06:44:05+00:00
1402,1324,909,4,2025-03-05 16:22:29+00:00
1403,1961,1767,4,2024-06-25 13:50:12+00:00
1404,1855,41,1,2025-04-13 16:19:34+00:00
1405,9,109,2,2025-12-25 08:23:48+00:00
1406,438,747,2,2024-03-08 22:29:01+00:00
1407,654,618,4,2024-07-12 04:00:51+00:00
1408,1048,563,5,2024-07-23 10:04:27+00:00
1409,496,968,1,2024-04-25 09:56:54+00:00
1410,1477,878,1,2024-08-14 17:10:39+00:00
1411,1521,570,2,2024-07-01 05:18:49+00:00
1412,907,1698,5,2024-12-16 05:38:44+00:00
1413,489,256,2,2025-01-11 18:25:04+00:00
1414,1685,1299,1,2024-03-13 07:58:08+00:00
1415,622,1493,3,2025-11-28 15:47:24+00:00
1416,797,32,1,2024-09-05 17:45:01+00:00
1417,75,165,2,2025-10-02 13:04:37+00:00
1418,1910,1580,1,2024-01-22 19:12:26+00:00
1419,1753,179,4,2025-05-27 20:10:32+00:00
1420,1865,1446,4,2024-01-18 11:35:32+00:00
1421,1968,68,2,2024-08-21 00:36:18+00:00
1422,906,1434,1,2025-04-30 10:53:01+00:00
1423,818,1313,2,2025-05-11 10:19:39+00:00
1424,1943,1301,3,2024-04-23 15:34:51+00:00
1425,85,911,3,2024-02-08 09:17:17+00:00
1426,1424,62,2,2024-08-05 05:04:36+00:00
1427,76,118,4,2024-04-08 10:41:37+00:00
1428,256,1966,4,2025-03-28 00:37:47+00:00
1429,1867,863,4,2024-11-09 09:19:56+00:00
1430,1869,1610,4,2024-09-24 01:24:47+00:00
1431,283,490,1,2025-02-27 00:42:38+00:00
1432,920,932,3,2025-09-14 09:06:13+00:00
1433,863,418,4,2025-08-22 09:14:09+00:00
1434,1485,1730,2,2025-01-05 21:37:05+00:00
1435,1,1198,5,2025-05-24 10:55:54+00:00
1436,161,912,3,2025-04-27 01:43:58+00:00
1437,345,1959,2,2024-05-27 09:57:20+00:00
1438,291,1251,4,2024-07-16 04:11:25+00:00
1439,1610,34,2,2024-03-19 21:03:52+00:00
1440,1125,1336,2,2025-12-25 20:21:40+00:00
1441,1045,633,4,2024-05-21 14:29:03+00:00
1442,984,251,4,2025-11-16 10:02:02+00:00
1443,1982,664,3,2024-05-01 15:56:43+00:00
1444,987,687,3,2024-02-15 14:47:40+00:00
1445,196,1711,5,2025-12-14 10:44:57+00:00
1446,1431,1779,1,2026-01-03 01:24:04+00:00
1447,1895,217,5,2025-06-20 01:43:19+00:00
1448,1345,209,5,2025-10-18 20:39:49+00:00
1449,1706,1653,4,2024-08-19 03:57:50+00:00
1450,372,434,5,2024-03-11 14:47:16+00:00
1451,1728,752,2,2024-11-07 08:46:11+00:00
1452,814,1341,5,2025-05-03 16:45:40+00:00
1453,854,1242,4,2025-04-26 12:08:20+00:00
1454,763,1613,3,2025-07-04 23:16:54+00:00
1455,1779,846,2,2024-02-18 23:26:32+00:00
1456,1907,582,5,2025-03-30 18:57:53+00:00
1457,672,492,4,2024-08-30 12:06:38+00:00
1458,353,148,1,2024-05-18 10:14:16+00:00
1459,1013,911,1,2025-03-19 17:25:42+00:00
1460,1369,913,5,2025-07-06 19:01:19+00:00
1461,401,1716,5,2024-08-07 02:46:13+00:00
1462,443,1902,1,2025-02-19 09:03:42+00:00
1463,621,1838,4,2024-06-05 23:49:34+00:00
1464,478,1320,1,2025-03-01 19:40:32+00:00
1465,867,1407,5,2025-02-14 01:06:55+00:00
1466,1582,522,3,2025-04-28 01:24:42+00:00
1467,1331,710,5,2024-08-10 13:58:47+00:00
1468,1744,979,3,2025-04-11 18:58:30+00:00
1469,729,767,2,2025-09-29 20:41:23+00:00
1470,1606,1489,4,2025-09-09 01:06:13+00:00
1471,252,456,2,2025-12-17 11:47:20+00:00
1472,1380,1852,1,2024-02-28 15:59:10+00:00
1473,337,1332,2,2025-09-18 12:03:20+00:00
1474,68,564,5,2024-10-07 02:50:58+00:00
1475,1174,98,2,2025-05-29 01:14:21+00:00
1476,1554,1206,3,2024-02-13 21:12:33+00:00
1477,1661,1318,1,2024-07-26 10:25:41+00:00
1478,1620,126,2,2025-12-21 12:15:20+00:00
1479,1960,1318,2,2024-11-24 09:03:47+00:00
1480,1613,384,3,2024-04-25 05:49:30+00:00
1481,256,1922,5,2025-11-24 04:56:21+00:00
1482,1448,1761,3,2024-02-05 07:47:08+00:00
1483,445,1850,4,2025-07-09 00:50:25+00:00
1484,1572,1410,4,2025-05-24 07:33:40+00:00
1485,926,1521,1,2024-01-12 20:33:11+00:00
1486,352,1269,3,2024-05-12 22:35:25+00:00
1487,966,233,3,2025-12-02 21:39:20+00:00
1488,25,216,2,2025-01-31 18:40:33+00:00
1489,1707,292,1,2025-04-04 05:10:08+00:00
1490,1939,275,4,2024-07-13 14:34:04+00:00
1491,1508,1211,3,2025-10-14 04:41:28+00:00
1492,1506,1309,5,2024-12-29 09:46:31+00:00
1493,859,133,2,2024-10-22 21:00:02+00:00
1494,994,840,4,2025-04-22 18:15:55+00:00
1495,261,1627,2,2024-10-27 13:07:07+00:00
1496,559,1942,1,2025-11-27 18:34:17+00:00
1497,1138,198,1,2025-06-07 21:00:26+00:00
1498,1617,296,4,2024-11-15 08:46:30+00:00
1499,360,1541,2,2025-06-04 23:12:03+00:00
1500,675,250,5,2024-02-12 11:38:32+00:00
1501,1104,629,5,2025-10-15 20:01:57+00:00
1502,1747,1811,5,2024-03-05 10:21:08+00:00
1503,1138,1300,2,2024-10-07 08:41:39+00:00
1504,1821,1667,4,2024-05-05 07:37:43+00:00
1505,307,1683,3,2025-09-09 01:51:24+00:00
1506,111,795,4,2025-08-23 22:10:50+00:00
1507,859,1682,3,2025-02-22 07:08:31+00:00
1508,1631,655,1,2025-06-19 10:30:23+00:00
1509,1949,514,2,2025-08-27 08:15:39+00:00
1510,1180,1424,4,2025-06-22 06:36:19+00:00
1511,247,1945,5,2024-02-05 17:33:51+00:00
1512,1596,1513,4,2025-11-06 06:26:14+00:00
1513,1688,1366,5,2026-01-08 01:27:44+00:00
1514,688,736,4,2025-01-05 08:25:44+00:00
1515,218,924,1,2024-05-08 09:06:43+00:00
1516,39,826,2,2024-07-14 15:13:00+00:00
1517,1491,1325,2,2024-03-06 11:07:41+00:00
1518,137,1763,1,2024-07-31 20:04:07+00:00
1519,392,602,5,2025-11-11 21:02:20+00:00
1520,1312,1887,2,2025-01-21 08:52:22+00:00
1521,1671,1630,2,2025-03-11 00:07:58+00:00
1522,243,1947,2,2025-05-17 22:31:38+00:00
1523,55,992,5,2025-05-30 18:26:12+00:00
1524,879,518,3,2024-12-09 15:09:59+00:00
1525,912,1838,1,2024-06-17 04:11:21+00:00
1526,913,391,4,2024-11-09 04:09:46+00:00
1527,145,560,4,2025-03-06 09:32:32+00:00
1528,679,746,4,2025-12-21 00:43:13+00:00
1529,1584,530,5,2024-07-15 21:45:46+00:00
1530,369,1609,3,2025-03-24 10:25:35+00:00
1531,1272,1274,2,2024-01-15 17:12:42+00:00
1532,1736,173,4,2024-02-11 12:44:39+00:00
1533,814,1756,5,2025-04-30 18:52:39+00:00
1534,1661,193,5,2025-05-15 13:52:02+00:00
1535,1024,503,2,2024-06-15 00:14:24+00:00
1536,616,358,1,2024-05-14 07:27:58+00:00
1537,1111,1674,3,2025-10-27 22:11:47+00:00
1538,603,474,2,2024-11-14 05:36:15+00:00
1539,863,428,1,2025-08-23 21:39:33+00:00
1540,1523,263,1,2024-07-24 13:50:46+00:00
1541,1710,1431,2,2025-05-27 00:32:08+00:00
1542,322,68,3,2024-06-18 21:23:19+00:00
1543,755,668,2,2025-04-08 08:51:07+00:00
1544,1301,1233,4,2025-11-04 18:26:31+00:00
1545,893,1332,2,2025-11-18 19:10:22+00:00
1546,356,685,2,2024-02-01 11:58:10+00:00
1547,425,568,5,2024-05-13 18:44:32+00:00
1548,1002,794,5,2024-06-30 10:57:58+00:00
1549,1147,1466,4,2024-07-30 18:53:49+00:00
1550,1155,1126,3,2025-07-14 09:58:51+00:00
1551,699,1946,2,2025-09-01 12:44:52+00:00
1552,409,15,4,2025-03-05 15:03:33+00:00
1553,1447,1486,1,2024-11-18 02:35:30+00:00
1554,1502,685,2,2024-04-06 17:55:13+00:00
1555,836,1611,2,2024-05-24 10:17:28+00:00
1556,1689,484,4,2024-01-15 16:49:39+00:00
1557,64,1426,1,2025-11-19 04:17:44+00:00
1558,1501,549,3,2025-10-05 02:41:56+00:00
1559,583,20,5,2025-10-25 05:49:00+00:00
1560,520,1269,1,2025-01-23 09:05:33+00:00
1561,1051,818,3,2025-02-17 13:20:57+00:00
1562,190,967,3,2025-02-14 17:38:25+00:00
1563,1272,56,2,2024-04-18 23:53:07+00:00
1564,553,1239,2,2024-06-29 08:24:47+00:00
1565,1413,966,3,2024-10-06 17:18:55+00:00
1566,557,701,3,2024-02-20 08:47:45+00:00
1567,1618,513,5,2024-05-06 12:55:22+00:00
1568,1005,1760,3,2024-05-17 07:38:25+00:00
1569,318,631,2,2024-01-29 04:00:51+00:00
1570,1624,65,5,2024-05-12 14:01:28+00:00
1571,395,702,1,2025-09-05 19:03:32+00:00
1572,653,1863,1,2025-09-27 01:38:59+00:00
1573,1665,315,3,2025-07-31 00:18:23+00:00
1574,129,1076,1,2025-01-11 05:07:55+00:00
1575,340,1127,1,2024-07-22 12:28:43+00:00
1576,897,1566,1,2025-11-18 05:27:24+00:00
1577,1981,321,5,2025-07-22 21:11:21+00:00
1578,1106,1384,4,2025-10-11 15:16:33+00:00
1579,121,1785,1,2025-04-26 02:53:22+00:00
1580,469,413,5,2025-08-12 11:38:31+00:00
1581,1075,436,1,2025-04-04 04:18:18+00:00
1582,786,425,4,2024-06-24 11:45:27+00:00
1583,579,1988,5,2024-04-08 23:30:45+00:00
1584,713,216,4,2025-02-28 03:58:25+00:00
1585,1020,1051,4,2025-03-12 04:32:49+00:00
1586,891,1822,4,2025-06-19 12:05:31+00:00
1587,287,903,3,2025-12-16 10:04:15+00:00
1588,1313,1113,1,2024-02-09 18:22:33+00:00
1589,147,1116,4,2024-02-26 22:57:30+00:00
